block_key	block_id	chrom	start	end	length_bp	n_positions	n_variant_alleles	n_scored	n_missing_avi	avi_max	avi_top10_mean	avi_top1_count	avi_top1_fraction	avi_top1_per_kb	avi_top1_mean	avi_mean	chr	block	block_length	n_haplotypes	n_clusters	max_cluster_size	singleton_count	dominance	shannon_entropy
chr7:154350597-154372055	chr7_154350597_154372055	chr7	154350597.0	154372055.0	21458.0	21458.0	64374.0	64374.0	0.0	21.10246	20.973229	15.0	0.00023301333	0.69903999	20.808313	2.9271211	chr7	chr7_154350597-154372055	21458	5096	28	3616	11	0.709576	1.55427
chr7:154372055-154431401	chr7_154372055_154431401	chr7	154372055.0	154431401.0	59346.0	59346.0	178038.0	178038.0	0.0	22.54149	22.160161	30.0	0.00016850335	0.50551006	21.223803	2.9209256	chr7	chr7_154372055-154431401	59346	5096	305	2689	227	0.527669	2.88115
chr7:15439330-15466904	chr7_15439330_15466904	chr7	15439330.0	15466904.0	27574.0	27574.0	82722.0	82722.0	0.0	26.63475	25.249849	513.0	0.0062014942	18.604482	21.490056	4.3588196	chr7	chr7_15439330-15466904	27574	5096	4	2810	0	0.551413	1.44442
chr7:154431401-154465607	chr7_154431401_154465607	chr7	154431401.0	154465607.0	34206.0	34206.0	102618.0	102618.0	0.0	51.20083	39.048104	293.0	0.0028552496	8.5657487	26.502311	3.1181499	chr7	chr7_154431401-154465607	34206	5096	734	1894	499	0.371664	5.20409
chr7:154465607-154483276	chr7_154465607_154483276	chr7	154465607.0	154483276.0	17669.0	17669.0	53007.0	53007.0	0.0	40.92424	38.312865	220.0	0.0041503952	12.451186	24.911421	2.9872793	chr7	chr7_154465607-154483276	17669	5096	1605	384	1061	0.0753532	8.8313
chr7:154483276-154500010	chr7_154483276_154500010	chr7	154483276.0	154500010.0	16734.0	16734.0	50202.0	50202.0	0.0	26.67425	21.054835	6.0	0.00011951715	0.35855145	21.84963	2.836096	chr7	chr7_154483276-154500010	16734	5096	109	3178	64	0.623626	2.30057
chr7:154500010-154522439	chr7_154500010_154522439	chr7	154500010.0	154522439.0	22429.0	22429.0	67287.0	67287.0	0.0	25.29439	24.278395	24.0	0.00035668108	1.0700432	22.611593	3.1662458	chr7	chr7_154500010-154522439	22429	5096	220	2734	128	0.536499	3.24492
chr7:154522439-154557471	chr7_154522439_154557471	chr7	154522439.0	154557471.0	35032.0	35032.0	105096.0	105096.0	0.0	43.00657	39.259366	267.0	0.0025405344	7.6216031	24.329887	3.4636635	chr7	chr7_154522439-154557471	35032	5096	237	1254	133	0.246075	4.29597
chr7:154557471-154582738	chr7_154557471_154582738	chr7	154557471.0	154582738.0	25267.0	25263.0	75789.0	75789.0	0.0	42.35732	37.484558	170.0	0.0022430696	6.7281434	25.762457	3.0316583	chr7	chr7_154557471-154582738	25267	5096	272	1097	162	0.215267	4.34417
chr7:154582738-154619869	chr7_154582738_154619869	chr7	154582738.0	154619869.0	37131.0	37131.0	111393.0	111393.0	0.0	26.40814	22.510589	25.0	0.00022443062	0.67329186	21.270023	2.9559495	chr7	chr7_154582738-154619869	37131	5096	18	2533	11	0.497057	1.24392
chr7:154619869-154640572	chr7_154619869_154640572	chr7	154619869.0	154640572.0	20703.0	20703.0	62109.0	62109.0	0.0	38.01523	36.314069	138.0	0.0022219002	6.6657006	25.015862	3.0568163	chr7	chr7_154619869-154640572	20703	5096	833	1405	541	0.275706	5.93144
chr7:154640572-154684421	chr7_154640572_154684421	chr7	154640572.0	154684421.0	43849.0	43849.0	131547.0	131547.0	0.0	45.12744	39.957503	315.0	0.0023945814	7.1837442	24.670682	3.3632411	chr7	chr7_154640572-154684421	43849	5096	55	2753	32	0.540228	2.06328
chr7:15466904-15505706	chr7_15466904_15505706	chr7	15466904.0	15505706.0	38802.0	38802.0	116406.0	116406.0	0.0	25.61946	24.317913	968.0	0.0083157226	24.947168	21.093732	4.8266617	chr7	chr7_15466904-15505706	38802	5096	4	3397	0	0.666601	1.33298
chr7:154684421-154715938	chr7_154684421_154715938	chr7	154684421.0	154715938.0	31517.0	31517.0	94551.0	94551.0	0.0	32.75263	24.89621	48.0	0.00050766253	1.5229876	21.680436	3.2787804	chr7	chr7_154684421-154715938	31517	5096	402	3897	276	0.764717	2.45716
chr7:154715938-154751076	chr7_154715938_154751076	chr7	154715938.0	154751076.0	35138.0	35138.0	105414.0	105414.0	0.0	70.95401	45.375597	320.0	0.0030356499	9.1069497	25.947959	3.3476452	chr7	chr7_154715938-154751076	35138	5096	177	1366	102	0.268053	3.29009
chr7:154751076-154760407	chr7_154751076_154760407	chr7	154751076.0	154760407.0	9331.0	9331.0	27993.0	27993.0	0.0	20.56247	18.77861	2.0	7.1446433e-05	0.2143393	20.33099	2.933179	chr7	chr7_154751076-154760407	9331	5096	172	3067	83	0.601845	2.86877
chr7:154760407-154790241	chr7_154760407_154790241	chr7	154760407.0	154790241.0	29834.0	29834.0	89502.0	89502.0	0.0	55.29896	43.979749	640.0	0.0071506782	21.452035	25.120692	3.2252773	chr7	chr7_154760407-154790241	29834	5096	987	1024	637	0.200942	6.75262
chr7:154790241-154856620	chr7_154790241_154856620	chr7	154790241.0	154856620.0	66379.0	66379.0	199137.0	199137.0	0.0	52.67924	47.242358	1429.0	0.0071759643	21.527893	25.108868	3.1572602	chr7	chr7_154790241-154856620	66379	5096	1516	1380	1103	0.270801	7.04196
chr7:154856620-154879742	chr7_154856620_154879742	chr7	154856620.0	154879742.0	23122.0	23122.0	69366.0	69366.0	0.0	40.47114	38.732645	827.0	0.011922267	35.766802	24.222569	3.7490371	chr7	chr7_154856620-154879742	23122	5096	142	2790	80	0.547488	2.65349
chr7:154879742-154908197	chr7_154879742_154908197	chr7	154879742.0	154908197.0	28455.0	28455.0	85365.0	85365.0	0.0	51.82516	48.599108	1046.0	0.012253265	36.759796	25.730142	3.3589645	chr7	chr7_154879742-154908197	28455	5096	319	2520	202	0.494505	3.76874
chr7:154908197-155070798	chr7_154908197_155070798	chr7	154908197.0	155070798.0	162601.0	162601.0	487803.0	487803.0	0.0	58.39099	51.670479	6175.0	0.012658799	37.976396	25.658782	3.5421987	chr7	chr7_154908197-155070798	162601	5096	653	1544	508	0.302983	4.53245
chr7:15505706-15566302	chr7_15505706_15566302	chr7	15505706.0	15566302.0	60596.0	60596.0	181788.0	181788.0	0.0	52.3441	42.081985	1455.0	0.0080038286	24.011486	23.453735	4.5328236	chr7	chr7_15505706-15566302	60596	5096	74	3730	40	0.731947	1.59981
chr7:155070798-155115914	chr7_155070798_155115914	chr7	155070798.0	155115914.0	45116.0	45116.0	135348.0	135348.0	0.0	40.50185	38.926484	2048.0	0.015131365	45.394095	23.990771	3.8117405	chr7	chr7_155070798-155115914	45116	5096	66	4840	42	0.949765	0.489836
chr7:155115914-155144517	chr7_155115914_155144517	chr7	155115914.0	155144517.0	28603.0	28603.0	85809.0	85809.0	0.0	21.83522	19.881173	5.0	5.8268946e-05	0.17480684	20.731294	2.9167519	chr7	chr7_155115914-155144517	28603	5096	322	3693	238	0.724686	2.25605
chr7:155144517-155172850	chr7_155144517_155172850	chr7	155144517.0	155172850.0	28333.0	28333.0	84999.0	84999.0	0.0	22.73073	22.60685	71.0	0.00083530394	2.5059118	21.502005	3.0275312	chr7	chr7_155144517-155172850	28333	5096	483	2610	345	0.512166	3.64629
chr7:155172850-155227220	chr7_155172850_155227220	chr7	155172850.0	155227220.0	54370.0	54370.0	163110.0	163110.0	0.0	25.79389	24.635426	348.0	0.0021335295	6.4005886	21.462393	3.5956125	chr7	chr7_155172850-155227220	54370	5096	165	2273	138	0.446036	2.08458
chr7:155227220-155236583	chr7_155227220_155236583	chr7	155227220.0	155236583.0	9363.0	9363.0	28089.0	28089.0	0.0	24.57311	24.318881	100.0	0.0035601125	10.680337	21.481751	3.9335593	chr7	chr7_155227220-155236583	9363	5096	3	3372	0	0.661695	0.931187
chr7:155236583-155256365	chr7_155236583_155256365	chr7	155236583.0	155256365.0	19782.0	19782.0	59346.0	59346.0	0.0	24.40454	24.104036	169.0	0.0028477067	8.54312	21.444374	3.5192469	chr7	chr7_155236583-155256365	19782	5096	102	1762	53	0.345761	3.07154
chr7:155256365-155267440	chr7_155256365_155267440	chr7	155256365.0	155267440.0	11075.0	11075.0	33225.0	33225.0	0.0	24.85036	22.716841	57.0	0.0017155756	5.1467269	21.123916	3.7827685	chr7	chr7_155256365-155267440	11075	5096	126	2206	70	0.432889	2.89718
chr7:155267440-155294006	chr7_155267440_155294006	chr7	155267440.0	155294006.0	26566.0	26566.0	79698.0	79698.0	0.0	23.28668	22.850506	207.0	0.0025973048	7.7919145	21.089614	3.7201772	chr7	chr7_155267440-155294006	26566	5096	140	1830	95	0.359105	2.47401
chr7:155294006-155330093	chr7_155294006_155330093	chr7	155294006.0	155330093.0	36087.0	36087.0	108261.0	108261.0	0.0	56.87802	49.851139	2032.0	0.018769455	56.308366	26.147449	4.3559082	chr7	chr7_155294006-155330093	36087	5096	100	2038	63	0.399922	2.62537
chr7:155330093-155373111	chr7_155330093_155373111	chr7	155330093.0	155373111.0	43018.0	43018.0	129054.0	129054.0	0.0	24.17156	23.540569	151.0	0.0011700528	3.5101585	21.335523	3.073255	chr7	chr7_155330093-155373111	43018	5096	529	2385	434	0.468014	3.63328
chr7:155373111-155383581	chr7_155373111_155383581	chr7	155373111.0	155383581.0	10470.0	10470.0	31410.0	31410.0	0.0	25.45751	25.251126	469.0	0.01493155	44.794651	21.5369	4.9202949	chr7	chr7_155373111-155383581	10470	5096	20	2962	7	0.58124	1.61148
chr7:155383581-155391239	chr7_155383581_155391239	chr7	155383581.0	155391239.0	7658.0	7658.0	22974.0	22974.0	0.0	21.77981	20.032366	5.0	0.00021763733	0.65291199	20.745864	2.7672271	chr7	chr7_155383581-155391239	7658	5096	9	2855	2	0.560243	1.77762
chr7:155391239-155398045	chr7_155391239_155398045	chr7	155391239.0	155398045.0	6806.0	6806.0	20418.0	20418.0	0.0	21.32781	19.789889	5.0	0.00024488197	0.7346459	20.61739	2.5070405	chr7	chr7_155391239-155398045	6806	5096	6	3962	3	0.777473	0.797732
chr7:155398045-155431770	chr7_155398045_155431770	chr7	155398045.0	155431770.0	33725.0	33725.0	101175.0	101175.0	0.0	22.59905	22.179997	110.0	0.0010872251	3.2616753	20.948221	2.9023052	chr7	chr7_155398045-155431770	33725	5096	2121	313	1582	0.0614207	9.45108
chr7:155431770-155448058	chr7_155431770_155448058	chr7	155431770.0	155448058.0	16288.0	16288.0	48864.0	48864.0	0.0	22.14986	19.421596	2.0	4.0929928e-05	0.12278978	21.17017	2.4864721	chr7	chr7_155431770-155448058	16288	5096	4	2955	0	0.579867	1.30073
chr7:155448058-155456930	chr7_155448058_155456930	chr7	155448058.0	155456930.0	8872.0	8872.0	26616.0	26616.0	0.0	23.37907	22.373505	56.0	0.0021039976	6.3119928	21.100891	3.2827349	chr7	chr7_155448058-155456930	8872	5096	30	3118	9	0.611852	1.74074
chr7:155456930-155489007	chr7_155456930_155489007	chr7	155456930.0	155489007.0	32077.0	32077.0	96231.0	96231.0	0.0	42.55057	39.223619	2673.0	0.027776912	83.330735	23.658684	4.9639659	chr7	chr7_155456930-155489007	32077	5096	1036	1834	712	0.35989	5.94294
chr7:155489007-155496811	chr7_155489007_155496811	chr7	155489007.0	155496811.0	7804.0	7804.0	23412.0	23412.0	0.0	23.90519	23.574905	130.0	0.005552708	16.658124	21.623592	3.4643529	chr7	chr7_155489007-155496811	7804	5096	163	3029	88	0.594388	2.69752
chr7:155496811-155528693	chr7_155496811_155528693	chr7	155496811.0	155528693.0	31882.0	31882.0	95646.0	95646.0	0.0	53.0698	44.027745	1022.0	0.010685235	32.055705	23.089578	3.7945332	chr7	chr7_155496811-155528693	31882	5096	458	2394	307	0.46978	3.7022
chr7:155528693-155533890	chr7_155528693_155533890	chr7	155528693.0	155533890.0	5197.0	5197.0	15591.0	15591.0	0.0	22.72526	21.679675	27.0	0.0017317683	5.195305	21.102968	3.4409963	chr7	chr7_155528693-155533890	5197	5096	168	2459	77	0.482535	3.14598
chr7:155533890-155552489	chr7_155533890_155552489	chr7	155533890.0	155552489.0	18599.0	18599.0	55797.0	55797.0	0.0	43.2449	36.609221	443.0	0.007939495	23.818485	22.688554	3.2285115	chr7	chr7_155533890-155552489	18599	5096	224	1372	151	0.269231	3.52192
chr7:155552489-155570810	chr7_155552489_155570810	chr7	155552489.0	155570810.0	18321.0	18321.0	54963.0	54963.0	0.0	26.5966	24.07288	162.0	0.0029474374	8.8423121	21.633593	3.1927882	chr7	chr7_155552489-155570810	18321	5096	513	1496	331	0.293564	4.62266
chr7:155570810-155587141	chr7_155570810_155587141	chr7	155570810.0	155587141.0	16331.0	16331.0	48993.0	48993.0	0.0	29.11991	24.682231	122.0	0.0024901517	7.470455	21.726859	3.8212331	chr7	chr7_155570810-155587141	16331	5096	273	1851	173	0.363226	3.02769
chr7:155587141-155612176	chr7_155587141_155612176	chr7	155587141.0	155612176.0	25035.0	25035.0	75105.0	75105.0	0.0	26.01351	24.022923	266.0	0.0035417083	10.625125	21.166838	4.439597	chr7	chr7_155587141-155612176	25035	5096	824	951	567	0.186617	6.11322
chr7:155612176-155781867	chr7_155612176_155781867	chr7	155612176.0	155781867.0	169691.0	169691.0	509073.0	509073.0	0.0	69.90877	60.196719	8523.0	0.016742196	50.226588	24.852317	4.5925951	chr7	chr7_155612176-155781867	169691	5096	2233	984	1954	0.193093	7.68455
chr7:15566302-15614989	chr7_15566302_15614989	chr7	15566302.0	15614989.0	48687.0	48687.0	146061.0	146061.0	0.0	41.3063	40.245382	849.0	0.0058126399	17.43792	24.029101	3.8272966	chr7	chr7_15566302-15614989	48687	5096	183	2634	101	0.516876	3.10982
chr7:155781867-155801600	chr7_155781867_155801600	chr7	155781867.0	155801600.0	19733.0	19733.0	59199.0	59199.0	0.0	26.14866	24.814522	93.0	0.0015709725	4.7129174	21.608712	3.1034029	chr7	chr7_155781867-155801600	19733	5096	528	1697	323	0.333006	5.17684
chr7:155801600-155814531	chr7_155801600_155814531	chr7	155801600.0	155814531.0	12931.0	12931.0	38793.0	38793.0	0.0	51.9411	46.077854	4231.0	0.10906607	327.19821	24.334108	9.6703329	chr7	chr7_155801600-155814531	12931	5096	311	1606	137	0.315149	4.75225
chr7:155814531-155845584	chr7_155814531_155845584	chr7	155814531.0	155845584.0	31053.0	31053.0	93159.0	93159.0	0.0	25.4766	25.303005	266.0	0.0028553334	8.5660001	21.725955	3.0892902	chr7	chr7_155814531-155845584	31053	5096	204	2196	133	0.430926	2.90296
chr7:155845584-155867916	chr7_155845584_155867916	chr7	155845584.0	155867916.0	22332.0	22332.0	66996.0	66996.0	0.0	25.22619	24.680591	163.0	0.0024329811	7.2989432	21.54272	3.0518239	chr7	chr7_155845584-155867916	22332	5096	20	2893	12	0.5677	1.63145
chr7:155867916-155883017	chr7_155867916_155883017	chr7	155867916.0	155883017.0	15101.0	15101.0	45303.0	45303.0	0.0	23.4014	22.419038	64.0	0.00141271	4.2381299	20.927276	2.7333341	chr7	chr7_155867916-155883017	15101	5096	85	2173	46	0.426413	1.9792
chr7:155883017-155911131	chr7_155883017_155911131	chr7	155883017.0	155911131.0	28114.0	28114.0	84342.0	84342.0	0.0	26.39108	25.393294	189.0	0.0022408764	6.7226293	21.504674	2.7621973	chr7	chr7_155883017-155911131	28114	5096	580	2505	399	0.491562	3.93973
chr7:155911131-155944691	chr7_155911131_155944691	chr7	155911131.0	155944691.0	33560.0	33560.0	100680.0	100680.0	0.0	23.62426	23.375557	110.0	0.0010925705	3.2777116	21.237893	2.652067	chr7	chr7_155911131-155944691	33560	5096	363	3426	235	0.672292	2.70023
chr7:155944691-155967204	chr7_155944691_155967204	chr7	155944691.0	155967204.0	22513.0	22513.0	67539.0	67539.0	0.0	26.11848	25.314692	346.0	0.005122966	15.368898	22.031958	3.1606537	chr7	chr7_155944691-155967204	22513	5096	637	1810	419	0.355181	5.05857
chr7:155967204-155989062	chr7_155967204_155989062	chr7	155967204.0	155989062.0	21858.0	21858.0	65574.0	65574.0	0.0	21.99474	21.35109	36.0	0.00054899808	1.6469942	20.739587	2.6256659	chr7	chr7_155967204-155989062	21858	5096	997	1757	656	0.34478	6.25551
chr7:155989062-155998842	chr7_155989062_155998842	chr7	155989062.0	155998842.0	9780.0	9780.0	29340.0	29340.0	0.0	24.32865	23.893304	287.0	0.0097818678	29.345603	21.441389	3.7753521	chr7	chr7_155989062-155998842	9780	5096	55	4318	31	0.847331	1.04867
chr7:155998842-156028131	chr7_155998842_156028131	chr7	155998842.0	156028131.0	29289.0	29289.0	87867.0	87867.0	0.0	23.55989	22.868635	96.0	0.0010925603	3.277681	21.182618	2.7967219	chr7	chr7_155998842-156028131	29289	5096	446	2264	312	0.44427	3.63296
chr7:156028131-156055860	chr7_156028131_156055860	chr7	156028131.0	156055860.0	27729.0	27729.0	83187.0	83187.0	0.0	24.57311	24.037056	105.0	0.0012622165	3.7866494	21.617587	2.7236583	chr7	chr7_156028131-156055860	27729	5096	273	1555	179	0.305141	3.69705
chr7:156055860-156111309	chr7_156055860_156111309	chr7	156055860.0	156111309.0	55449.0	55449.0	166347.0	166347.0	0.0	24.38706	24.140711	310.0	0.0018635743	5.590723	21.224648	2.7453207	chr7	chr7_156055860-156111309	55449	5096	442	2002	305	0.392857	3.5755
chr7:156111309-156175239	chr7_156111309_156175239	chr7	156111309.0	156175239.0	63930.0	63930.0	191790.0	191790.0	0.0	22.74164	22.46561	242.0	0.0012617968	3.7853903	20.837359	2.6117123	chr7	chr7_156111309-156175239	63930	5096	953	811	696	0.159144	6.11575
chr7:15614989-15671960	chr7_15614989_15671960	chr7	15614989.0	15671960.0	56971.0	56971.0	170913.0	170913.0	0.0	49.14864	41.60768	1182.0	0.0069157993	20.747398	23.629648	4.4817049	chr7	chr7_15614989-15671960	56971	5096	2	3367	0	0.660714	0.924134
chr7:156175239-156219288	chr7_156175239_156219288	chr7	156175239.0	156219288.0	44049.0	44049.0	132147.0	132147.0	0.0	23.18279	22.535018	258.0	0.0019523712	5.8571137	20.879163	2.664356	chr7	chr7_156175239-156219288	44049	5096	23	2239	12	0.439364	2.00103
chr7:156219288-156249490	chr7_156219288_156249490	chr7	156219288.0	156249490.0	30202.0	30202.0	90606.0	90606.0	0.0	23.15628	22.706888	100.0	0.0011036797	3.311039	21.091463	2.3321391	chr7	chr7_156219288-156249490	30202	5096	117	2215	80	0.434655	2.10905
chr7:156249490-156273144	chr7_156249490_156273144	chr7	156249490.0	156273144.0	23654.0	23654.0	70962.0	70962.0	0.0	21.90147	21.726418	118.0	0.0016628618	4.9885854	20.864141	2.6102957	chr7	chr7_156249490-156273144	23654	5096	301	1859	145	0.364796	4.32438
chr7:156273144-156313077	chr7_156273144_156313077	chr7	156273144.0	156313077.0	39933.0	39933.0	119799.0	119799.0	0.0	22.54539	21.548227	33.0	0.0002754614	0.82638419	20.839931	2.5227499	chr7	chr7_156273144-156313077	39933	5096	143	2111	93	0.414246	2.2912
chr7:156313077-156359082	chr7_156313077_156359082	chr7	156313077.0	156359082.0	46005.0	46005.0	138015.0	138015.0	0.0	24.2476	23.935322	136.0	0.00098540014	2.9562004	21.038178	2.5349657	chr7	chr7_156313077-156359082	46005	5096	624	1142	404	0.224097	5.15756
chr7:156359082-156442475	chr7_156359082_156442475	chr7	156359082.0	156442475.0	83393.0	83393.0	250179.0	250179.0	0.0	24.32287	23.613101	435.0	0.0017387551	5.2162652	21.056837	2.7485848	chr7	chr7_156359082-156442475	83393	5096	317	2427	221	0.476256	2.9901
chr7:156442475-156479243	chr7_156442475_156479243	chr7	156442475.0	156479243.0	36768.0	36768.0	110304.0	110304.0	0.0	24.60819	24.584804	310.0	0.0028104149	8.4312446	21.111618	2.9308834	chr7	chr7_156442475-156479243	36768	5096	608	1723	375	0.338108	4.98418
chr7:156479243-156504134	chr7_156479243_156504134	chr7	156479243.0	156504134.0	24891.0	24891.0	74673.0	74673.0	0.0	23.45486	22.976178	153.0	0.0020489333	6.1468	21.21867	2.8315086	chr7	chr7_156479243-156504134	24891	5096	760	1856	497	0.364207	5.15145
chr7:156504134-156558245	chr7_156504134_156558245	chr7	156504134.0	156558245.0	54111.0	54111.0	162333.0	162333.0	0.0	22.74973	22.267414	99.0	0.00060985752	1.8295725	20.807883	2.7042465	chr7	chr7_156504134-156558245	54111	5096	67	2456	40	0.481947	2.17687
chr7:156558245-156579135	chr7_156558245_156579135	chr7	156558245.0	156579135.0	20890.0	20890.0	62670.0	62670.0	0.0	22.40947	21.938495	67.0	0.0010690921	3.2072762	20.864483	3.3271069	chr7	chr7_156558245-156579135	20890	5096	7	2503	1	0.49117	1.75736
chr7:156579135-156617640	chr7_156579135_156617640	chr7	156579135.0	156617640.0	38505.0	38505.0	115515.0	115515.0	0.0	23.79973	23.653531	404.0	0.0034973813	10.492144	21.189301	3.6056502	chr7	chr7_156579135-156617640	38505	5096	141	1697	95	0.333006	2.29618
chr7:156617640-156635918	chr7_156617640_156635918	chr7	156617640.0	156635918.0	18278.0	18278.0	54834.0	54834.0	0.0	21.82554	20.694804	12.0	0.00021884232	0.65652697	20.58622	3.9332384	chr7	chr7_156617640-156635918	18278	5096	20	3733	10	0.732535	1.22425
chr7:156635918-156679146	chr7_156635918_156679146	chr7	156635918.0	156679146.0	43228.0	43228.0	129684.0	129684.0	0.0	52.11602	48.142166	2300.0	0.017735418	53.206255	25.034399	4.5907986	chr7	chr7_156635918-156679146	43228	5096	382	1721	236	0.337716	4.35878
chr7:156679146-156744936	chr7_156679146_156744936	chr7	156679146.0	156744936.0	65790.0	65790.0	197370.0	197370.0	0.0	60.2709	49.227846	1983.0	0.01004712	30.141359	25.451404	4.2263229	chr7	chr7_156679146-156744936	65790	5096	134	3303	80	0.648155	2.23662
chr7:15671960-15686441	chr7_15671960_15686441	chr7	15671960.0	15686441.0	14481.0	14481.0	43443.0	43443.0	0.0	46.6436	41.25951	1117.0	0.025711852	77.135557	23.467793	5.2751467	chr7	chr7_15671960-15686441	14481	5096	38	3335	14	0.654435	1.45535
chr7:156744936-156942194	chr7_156744936_156942194	chr7	156744936.0	156942194.0	197258.0	197258.0	591774.0	591774.0	0.0	52.50778	50.468017	3444.0	0.0058197893	17.459368	24.383629	4.2267741	chr7	chr7_156744936-156942194	197258	5096	506	2599	444	0.510008	3.2531
chr7:15686441-15719274	chr7_15686441_15719274	chr7	15686441.0	15719274.0	32833.0	32833.0	98499.0	98499.0	0.0	26.02837	25.676885	637.0	0.0064670707	19.401212	21.613707	4.3778074	chr7	chr7_15686441-15719274	32833	5096	253	1168	149	0.229199	4.07297
chr7:156942194-157026982	chr7_156942194_157026982	chr7	156942194.0	157026982.0	84788.0	84788.0	254364.0	254364.0	0.0	55.25164	50.145038	6919.0	0.027201176	81.603529	24.337953	4.407962	chr7	chr7_156942194-157026982	84788	5096	637	2204	527	0.432496	3.57077
