block_id	chrom	start	end	recomb_rate_cm_per_mb
chr16_5983468_6009546	chr16	5983468	6009546	7.44844
chr16_6009546_6021364	chr16	6009546	6021364	15.0006
chr16_6021364_6036853	chr16	6021364	6036853	4.01821
chr16_6036853_6051575	chr16	6036853	6051575	1.78312
chr16_6051575_6074275	chr16	6051575	6074275	3.07909
chr16_6074275_6097192	chr16	6074275	6097192	6.27948
chr16_6097192_6141408	chr16	6097192	6141408	1.90015
chr16_6141408_6164386	chr16	6141408	6164386	4.54887
chr16_6164386_6183689	chr16	6164386	6183689	5.74418
chr16_6183689_6196410	chr16	6183689	6196410	9.4891
chr16_6196410_6235409	chr16	6196410	6235409	4.31915
chr16_6235409_6251117	chr16	6235409	6251117	0.858457
chr16_6251117_6296806	chr16	6251117	6296806	2.09005
chr16_6296806_6310773	chr16	6296806	6310773	5.74714
chr16_6310773_6363743	chr16	6310773	6363743	2.24393
chr16_6363743_6394758	chr16	6363743	6394758	6.21042
chr16_6394758_6444911	chr16	6394758	6444911	5.11291
chr16_6444911_6484368	chr16	6444911	6484368	1.09364
chr16_6484368_6519015	chr16	6484368	6519015	2.18435
chr16_6519015_6530310	chr16	6519015	6530310	13.5561
chr16_6530310_6560702	chr16	6530310	6560702	3.84623
chr16_6560702_6601665	chr16	6560702	6601665	3.43178
chr16_6601665_6645775	chr16	6601665	6645775	3.52052
chr16_6645775_6662185	chr16	6645775	6662185	1.56936
chr16_6662185_6682773	chr16	6662185	6682773	1.78904
chr16_6682773_6720877	chr16	6682773	6720877	1.32923
chr16_6720877_6735437	chr16	6720877	6735437	4.76123
chr16_6735437_6759351	chr16	6735437	6759351	4.64394
chr16_6759351_6796187	chr16	6759351	6796187	4.13554
chr16_6796187_6823883	chr16	6796187	6823883	4.90778
chr16_6823883_6843365	chr16	6823883	6843365	3.68203
chr16_6843365_6851397	chr16	6843365	6851397	2.67111
chr16_6851397_6902359	chr16	6851397	6902359	1.00046
chr16_6902359_6913955	chr16	6902359	6913955	2.18202
chr16_6913955_6957539	chr16	6913955	6957539	1.87418
chr16_6957539_6996966	chr16	6957539	6996966	2.35384
chr16_6996966_7003198	chr16	6996966	7003198	10.2243
chr16_7003198_7089172	chr16	7003198	7089172	0.983605
chr16_7089172_7096163	chr16	7089172	7096163	8.59072
chr16_7096163_7160608	chr16	7096163	7160608	3.01286
chr16_7160608_7187133	chr16	7160608	7187133	1.09337
chr16_7187133_7215154	chr16	7187133	7215154	4.03439
chr16_7215154_7264963	chr16	7215154	7264963	1.35404
chr16_7264963_7313398	chr16	7264963	7313398	1.0307
chr16_7313398_7347795	chr16	7313398	7347795	0.933766
chr16_7347795_7408134	chr16	7347795	7408134	1.61308
chr16_7408134_7413666	chr16	7408134	7413666	9.57973
chr16_7413666_7440328	chr16	7413666	7440328	4.7725
chr16_7440328_7476775	chr16	7440328	7476775	2.25573
chr16_7476775_7493790	chr16	7476775	7493790	9.40173
chr16_7493790_7554701	chr16	7493790	7554701	3.05854
chr16_7554701_7585996	chr16	7554701	7585996	6.53136
chr16_7585996_7625675	chr16	7585996	7625675	3.69281
chr16_7625675_7633848	chr16	7625675	7633848	2.05001
chr16_7633848_7654030	chr16	7633848	7654030	12.8212
chr16_7654030_7684654	chr16	7654030	7684654	2.17213
chr16_7684654_7710122	chr16	7684654	7710122	4.92858
chr16_7710122_7730830	chr16	7710122	7730830	4.43135
chr16_7730830_7746295	chr16	7730830	7746295	0.842508
chr16_7746295_7791758	chr16	7746295	7791758	4.6783
chr16_7791758_7855798	chr16	7791758	7855798	2.00939
chr16_7855798_7879759	chr16	7855798	7879759	2.15139
chr16_7879759_7911438	chr16	7879759	7911438	1.52523
chr16_7911438_7930260	chr16	7911438	7930260	1.24568
chr16_7930260_7998696	chr16	7930260	7998696	2.21749
chr16_7998696_8039195	chr16	7998696	8039195	5.71149
chr16_8039195_8114297	chr16	8039195	8114297	0.383147
chr16_8114297_8161695	chr16	8114297	8161695	1.27351
chr16_8161695_8182450	chr16	8161695	8182450	2.44863
chr16_8182450_8220044	chr16	8182450	8220044	5.9428
chr16_8220044_8249210	chr16	8220044	8249210	1.11201
chr16_8249210_8263976	chr16	8249210	8263976	6.96206
chr16_8263976_8288141	chr16	8263976	8288141	5.29113
chr16_8288141_8326319	chr16	8288141	8326319	6.03837
chr16_8326319_8340513	chr16	8326319	8340513	6.00115
chr16_8340513_8359943	chr16	8340513	8359943	1.76249
chr16_8359943_8382426	chr16	8359943	8382426	1.42085
chr16_8382426_8403142	chr16	8382426	8403142	5.03762
chr16_8403142_8441715	chr16	8403142	8441715	3.33649
chr16_8441715_8460022	chr16	8441715	8460022	1.32192
chr16_8460022_8525284	chr16	8460022	8525284	2.81492
chr16_8525284_8540871	chr16	8525284	8540871	4.73579
chr16_8540871_8560995	chr16	8540871	8560995	4.85649
chr16_8560995_8585091	chr16	8560995	8585091	2.09624
chr16_8585091_8656246	chr16	8585091	8656246	1.21115
chr16_8656246_8687653	chr16	8656246	8687653	2.97836
chr16_8687653_8724227	chr16	8687653	8724227	2.09151
chr16_8724227_8735858	chr16	8724227	8735858	8.88411
chr16_8735858_8769099	chr16	8735858	8769099	3.67679
chr16_8769099_8777515	chr16	8769099	8777515	7.30859
chr16_8777515_8865469	chr16	8777515	8865469	1.57596
chr16_8865469_9009125	chr16	8865469	9009125	2.5161
chr16_9009125_9040616	chr16	9009125	9040616	4.11494
chr16_9040616_9084815	chr16	9040616	9084815	1.14282
chr16_9084815_9139743	chr16	9084815	9139743	0.73242
chr16_9139743_9195458	chr16	9139743	9195458	3.44758
chr16_9195458_9212969	chr16	9195458	9212969	2.29817
chr16_9212969_9323638	chr16	9212969	9323638	0.821816
chr16_9323638_9382853	chr16	9323638	9382853	1.12642
chr16_9382853_9468888	chr16	9382853	9468888	1.07329
chr16_9468888_9530675	chr16	9468888	9530675	0.711639
chr16_9530675_9542619	chr16	9530675	9542619	1.09964
chr16_9542619_9565727	chr16	9542619	9565727	4.20887
chr16_9565727_9609132	chr16	9565727	9609132	3.13107
chr16_9609132_9645104	chr16	9609132	9645104	1.56424
chr16_9645104_9660512	chr16	9645104	9660512	3.76167
chr16_9660512_9705484	chr16	9660512	9705484	2.29185
chr16_9705484_9780082	chr16	9705484	9780082	0.972187
chr16_9780082_9909005	chr16	9780082	9909005	0.731811
chr16_9909005_9997737	chr16	9909005	9997737	0.709937
chr16_9997737_10112318	chr16	9997737	10112318	0.584759
chr16_10112318_10156011	chr16	10112318	10156011	0.859505
chr16_10156011_10195881	chr16	10156011	10195881	0.632392
chr16_10195881_10207202	chr16	10195881	10207202	2.69951
chr16_10207202_10221981	chr16	10207202	10221981	0.885893
chr16_10221981_10244929	chr16	10221981	10244929	4.79292
chr16_10244929_10253769	chr16	10244929	10253769	18.5566
chr16_10253769_10286401	chr16	10253769	10286401	2.89088
chr16_10286401_10332402	chr16	10286401	10332402	2.67191
chr16_10332402_10336189	chr16	10332402	10336189	32.1656
chr16_10336189_10350138	chr16	10336189	10350138	14.2285
chr16_10350138_10500783	chr16	10350138	10500783	0.524291
chr16_10500783_10540424	chr16	10500783	10540424	2.24877
chr16_10540424_10557510	chr16	10540424	10557510	5.51946
chr16_10557510_10588140	chr16	10557510	10588140	8.38335
chr16_10588140_10619207	chr16	10588140	10619207	4.65016
chr16_10619207_10660124	chr16	10619207	10660124	5.54664
chr16_10660124_10717389	chr16	10660124	10717389	3.04989
chr16_10717389_10731015	chr16	10717389	10731015	5.46383
chr16_10731015_10777238	chr16	10731015	10777238	1.7914
chr16_10777238_10829727	chr16	10777238	10829727	3.5807
chr16_10829727_10842146	chr16	10829727	10842146	3.86852
chr16_10842146_10900946	chr16	10842146	10900946	4.54465
chr16_10900946_10923958	chr16	10900946	10923958	4.1004
chr16_10923958_10936885	chr16	10923958	10936885	3.46516
chr16_10936885_11117067	chr16	10936885	11117067	0.307001
chr16_11117067_11187361	chr16	11117067	11187361	0.776483
chr16_11187361_11243931	chr16	11187361	11243931	2.10517
chr16_11243931_11368621	chr16	11243931	11368621	1.00328
chr16_11368621_11384291	chr16	11368621	11384291	2.36092
chr16_11384291_11411084	chr16	11384291	11411084	6.81739
chr16_11411084_11426505	chr16	11411084	11426505	4.84901
chr16_11426505_11454934	chr16	11426505	11454934	2.58027
chr16_11454934_11519017	chr16	11454934	11519017	3.19204
chr16_11519017_11553636	chr16	11519017	11553636	5.7002
chr16_11553636_11575210	chr16	11553636	11575210	2.47702
chr16_11575210_11600123	chr16	11575210	11600123	3.18526
chr16_11600123_11634127	chr16	11600123	11634127	2.5197
chr16_11634127_11665884	chr16	11634127	11665884	4.33094
chr16_11665884_11749061	chr16	11665884	11749061	0.509863
chr16_11749061_11820774	chr16	11749061	11820774	0.489181
chr16_11820774_11927475	chr16	11820774	11927475	0.0973578
chr16_11927475_11975112	chr16	11927475	11975112	1.121
chr16_11975112_12060110	chr16	11975112	12060110	2.68741
chr16_12060110_12086662	chr16	12060110	12086662	1.78568
chr16_12086662_12155129	chr16	12086662	12155129	0.861944
chr16_12155129_12211558	chr16	12155129	12211558	0.751269
chr16_12211558_12377808	chr16	12211558	12377808	0.542301
chr16_12377808_12437508	chr16	12377808	12437508	1.22605
chr16_12437508_12463427	chr16	12437508	12463427	1.26225
chr16_12463427_12519241	chr16	12463427	12519241	2.61248
chr16_12519241_12534222	chr16	12519241	12534222	4.22744
chr16_12534222_12576638	chr16	12534222	12576638	3.16892
chr16_12576638_12612832	chr16	12576638	12612832	1.79065
chr16_12612832_12625301	chr16	12612832	12625301	3.18859
chr16_12625301_12653750	chr16	12625301	12653750	2.13229
chr16_12653750_12682468	chr16	12653750	12682468	4.7847
chr16_12682468_12696566	chr16	12682468	12696566	7.47162
chr16_12696566_12757586	chr16	12696566	12757586	1.15174
chr16_12757586_12786843	chr16	12757586	12786843	2.33395
chr16_12786843_12825623	chr16	12786843	12825623	0.969006
chr16_12825623_12867223	chr16	12825623	12867223	1.43534
chr16_12867223_12926161	chr16	12867223	12926161	1.5886
chr16_12926161_12975098	chr16	12926161	12975098	1.47083
chr16_12975098_13026152	chr16	12975098	13026152	1.59684
chr16_13026152_13057444	chr16	13026152	13057444	3.73565
chr16_13057444_13121258	chr16	13057444	13121258	2.29463
chr16_13121258_13171830	chr16	13121258	13171830	2.31445
chr16_13171830_13224464	chr16	13171830	13224464	2.34151
chr16_13224464_13246653	chr16	13224464	13246653	2.58069
chr16_13246653_13294921	chr16	13246653	13294921	0.80759
chr16_13294921_13337153	chr16	13294921	13337153	1.2744
chr16_13337153_13399393	chr16	13337153	13399393	0.942302
chr16_13399393_13478714	chr16	13399393	13478714	0.545428
chr16_13478714_13550849	chr16	13478714	13550849	1.16096
chr16_13550849_13571085	chr16	13550849	13571085	1.37507
chr16_13571085_13647672	chr16	13571085	13647672	0.493045
chr16_13647672_13715025	chr16	13647672	13715025	2.99975
chr16_13715025_13725740	chr16	13715025	13725740	6.69436
chr16_13725740_13805592	chr16	13725740	13805592	2.08576
chr16_13805592_13828556	chr16	13805592	13828556	3.37844
chr16_13828556_13855328	chr16	13828556	13855328	1.64649
chr16_13855328_13886724	chr16	13855328	13886724	2.35696
chr16_13886724_13895264	chr16	13886724	13895264	13.1787
chr16_13895264_13983651	chr16	13895264	13983651	0.605234
chr16_13983651_14045825	chr16	13983651	14045825	1.44554
chr16_14045825_14282386	chr16	14045825	14282386	0.784705
chr16_14282386_14352288	chr16	14282386	14352288	1.60861
chr16_14352288_14370381	chr16	14352288	14370381	8.50499
chr16_14370381_14377563	chr16	14370381	14377563	20.3723
chr16_14377563_14421048	chr16	14377563	14421048	0.454357
chr16_14421048_14772474	chr16	14421048	14772474	0.0701239
chr16_14772474_14888723	chr16	14772474	14888723	0
chr16_14888723_15390887	chr16	14888723	15390887	0.201225
chr16_15390887_15462399	chr16	15390887	15462399	0.988214
chr16_15462399_15548984	chr16	15462399	15548984	0.628751
chr16_15548984_15742617	chr16	15548984	15742617	0.24658
chr16_15742617_15792308	chr16	15742617	15792308	2.52048
chr16_15792308_15803359	chr16	15792308	15803359	1.90832
chr16_15803359_15829370	chr16	15803359	15829370	5.77441
chr16_15829370_15916446	chr16	15829370	15916446	2.75368
chr16_15916446_15926551	chr16	15916446	15926551	19.6577
chr16_15926551_15960837	chr16	15926551	15960837	4.68772
chr16_15960837_15990948	chr16	15960837	15990948	0.726402
chr16_15990948_16012319	chr16	15990948	16012319	1.29365
chr16_16012319_16059262	chr16	16012319	16059262	1.10532
chr16_16059262_16109345	chr16	16059262	16109345	1.75153
chr16_16109345_16132114	chr16	16109345	16132114	7.74219
chr16_16132114_16197242	chr16	16132114	16197242	1.29037
chr16_16197242_16552718	chr16	16197242	16552718	0.0949094
chr16_16552718_16595843	chr16	16552718	16595843	4.714
chr16_16595843_16780743	chr16	16595843	16780743	3.36623
chr16_16780743_16817000	chr16	16780743	16817000	1.93702
chr16_16817000_16865471	chr16	16817000	16865471	2.22937
chr16_16865471_16893459	chr16	16865471	16893459	3.13349
chr16_16893459_16930411	chr16	16893459	16930411	0.770603
chr16_16930411_16984521	chr16	16930411	16984521	0.522363
chr16_16984521_17112019	chr16	16984521	17112019	0.925074
chr16_17112019_17160447	chr16	17112019	17160447	1.8041
chr16_17160447_17208237	chr16	17160447	17208237	1.34912
chr16_17208237_17242745	chr16	17208237	17242745	4.40339
chr16_17242745_17248538	chr16	17242745	17248538	11.7591
chr16_17248538_17293251	chr16	17248538	17293251	1.27812
chr16_17293251_17311871	chr16	17293251	17311871	3.65611
chr16_17311871_17349054	chr16	17311871	17349054	2.0261
chr16_17349054_17412170	chr16	17349054	17412170	0.945064
chr16_17412170_17460431	chr16	17412170	17460431	1.8767
chr16_17460431_17527600	chr16	17460431	17527600	2.21569
chr16_17527600_17551561	chr16	17527600	17551561	5.58959
chr16_17551561_17575509	chr16	17551561	17575509	4.91314
chr16_17575509_17615011	chr16	17575509	17615011	0.542068
chr16_17615011_17646135	chr16	17615011	17646135	3.67586
chr16_17646135_17692103	chr16	17646135	17692103	0.583349
chr16_17692103_17725840	chr16	17692103	17725840	0.687465
chr16_17725840_17739422	chr16	17725840	17739422	8.84274
chr16_17739422_17748541	chr16	17739422	17748541	16.8611
chr16_17748541_17786665	chr16	17748541	17786665	1.38433
chr16_17786665_17815471	chr16	17786665	17815471	0.693173
chr16_17815471_17972087	chr16	17815471	17972087	1.13306
chr16_17972087_18007256	chr16	17972087	18007256	3.43346
chr16_18007256_18093822	chr16	18007256	18093822	1.0607
chr16_18093822_18734570	chr16	18093822	18734570	0.692796
chr16_18734570_18964242	chr16	18734570	18964242	0.36249
chr16_18964242_19094315	chr16	18964242	19094315	0.936573
chr16_19094315_19130275	chr16	19094315	19130275	6.25933
chr16_19130275_19152557	chr16	19130275	19152557	5.6713
chr16_19152557_19179095	chr16	19152557	19179095	10.1451
chr16_19179095_19202043	chr16	19179095	19202043	5.98783
chr16_19202043_19231798	chr16	19202043	19231798	5.10363
chr16_19231798_19268913	chr16	19231798	19268913	3.78633
chr16_19268913_19287506	chr16	19268913	19287506	4.80151
chr16_19287506_19382236	chr16	19287506	19382236	2.35601
chr16_19382236_19437810	chr16	19382236	19437810	1.25054
chr16_19437810_19484989	chr16	19437810	19484989	0.428383
chr16_19484989_19590005	chr16	19484989	19590005	0.20867
chr16_19590005_19608488	chr16	19590005	19608488	0.763776
chr16_19608488_19692585	chr16	19608488	19692585	1.45211
chr16_19692585_19820154	chr16	19692585	19820154	0.190615
chr16_19820154_19861785	chr16	19820154	19861785	0.204296
chr16_19861785_19971206	chr16	19861785	19971206	0.740314
chr16_19971206_20044731	chr16	19971206	20044731	0.979225
chr16_20044731_20114276	chr16	20044731	20114276	1.11136
chr16_20114276_20138930	chr16	20114276	20138930	12.6267
chr16_20138930_20195454	chr16	20138930	20195454	3.1893
chr16_20195454_20255753	chr16	20195454	20255753	3.13536
chr16_20255753_20305727	chr16	20255753	20305727	1.34805
chr16_20305727_20330678	chr16	20305727	20330678	2.55373
chr16_20330678_20356419	chr16	20330678	20356419	4.99843
chr16_20356419_20408317	chr16	20356419	20408317	4.053
chr16_20408317_20540386	chr16	20408317	20540386	1.11782
chr16_20540386_20671974	chr16	20540386	20671974	0.495947
chr16_20671974_20948024	chr16	20671974	20948024	0.27137
chr16_20948024_21085229	chr16	20948024	21085229	0.48246
chr16_21085229_21187069	chr16	21085229	21187069	0.316187
chr16_21187069_21204351	chr16	21187069	21204351	1.74502
chr16_21204351_21216806	chr16	21204351	21216806	1.83124
chr16_21216806_21229157	chr16	21216806	21229157	7.31853
chr16_21229157_21250364	chr16	21229157	21250364	4.21465
chr16_21250364_21303291	chr16	21250364	21303291	0.431676
chr16_21303291_21374614	chr16	21303291	21374614	1.61991
chr16_21374614_22087341	chr16	21374614	22087341	0.221935
chr16_22087341_22304604	chr16	22087341	22304604	0.395943
chr16_22304604_22703545	chr16	22304604	22703545	1.6756
chr16_22703545_22725977	chr16	22703545	22725977	7.86853
chr16_22725977_22750133	chr16	22725977	22750133	2.33192
chr16_22750133_22783686	chr16	22750133	22783686	2.93547
chr16_22783686_22806369	chr16	22783686	22806369	4.93883
chr16_22806369_22815847	chr16	22806369	22815847	12.4547
chr16_22815847_22861399	chr16	22815847	22861399	5.92174
chr16_22861399_22881586	chr16	22861399	22881586	2.44208
chr16_22881586_22931790	chr16	22881586	22931790	3.06613
chr16_22931790_22981474	chr16	22931790	22981474	0.509129
chr16_22981474_22997281	chr16	22981474	22997281	1.39938
chr16_22997281_23035115	chr16	22997281	23035115	1.97346
chr16_23035115_23189642	chr16	23035115	23189642	0.193662
chr16_23189642_23258971	chr16	23189642	23258971	1.43957
chr16_23258971_23276520	chr16	23258971	23276520	6.19512
chr16_23276520_23335722	chr16	23276520	23335722	1.10137
chr16_23335722_23359360	chr16	23335722	23359360	4.3101
chr16_23359360_23379693	chr16	23359360	23379693	13.3424
chr16_23379693_23441900	chr16	23379693	23441900	0.912312
chr16_23441900_23606725	chr16	23441900	23606725	0.108163
chr16_23606725_23701582	chr16	23606725	23701582	0.594966
chr16_23701582_23722716	chr16	23701582	23722716	4.33487
chr16_23722716_23774602	chr16	23722716	23774602	1.00634
chr16_23774602_23854902	chr16	23774602	23854902	0.660913
chr16_23854902_23951916	chr16	23854902	23951916	0.60803
chr16_23951916_24006614	chr16	23951916	24006614	3.35073
chr16_24006614_24018841	chr16	24006614	24018841	8.62367
chr16_24018841_24044697	chr16	24018841	24044697	2.61982
chr16_24044697_24084627	chr16	24044697	24084627	2.63711
chr16_24084627_24114192	chr16	24084627	24114192	4.76645
chr16_24114192_24124923	chr16	24114192	24124923	13.9352
chr16_24124923_24191465	chr16	24124923	24191465	0.395676
chr16_24191465_24240737	chr16	24191465	24240737	2.38844
chr16_24240737_24298779	chr16	24240737	24298779	2.25983
chr16_24298779_24309645	chr16	24298779	24309645	7.32144
chr16_24309645_24356256	chr16	24309645	24356256	4.24028
chr16_24356256_24388597	chr16	24356256	24388597	5.64285
chr16_24388597_24435638	chr16	24388597	24435638	1.2303
chr16_24435638_24456450	chr16	24435638	24456450	1.24867
chr16_24456450_24493531	chr16	24456450	24493531	3.34575
chr16_24493531_24585849	chr16	24493531	24585849	1.37731
