block_id	avi_rank	avi_top1_fraction	avi_mean	eqtl_variant_count	eqtl_variants_per_kb
chr7_17683648_17772173	30506	0.0012425868	3.8470957	215	2.4287
chr9_135260397_135278907	30507	0.0012425716	2.9262925	3	0.1621
chr4_174792076_174897245	30508	0.0012424447	3.6864538	244	2.3201
chr3_31850544_31866916	30509	0.0012419578	4.2938548	12	0.733
chr8_63300677_63403207	30510	0.0012419129	3.8836398	107	1.0436
chr8_141599882_141668073	30511	0.0012416106	2.6449397	13	0.1906
chr13_34661820_34749898	30512	0.001241324	3.9705444	28	0.3179
chr1_63163233_63198422	30513	0.0012409181	3.9028885	56	1.5914
chr18_11075569_11091691	30514	0.0012405409	4.0457796	8	0.4962
chr4_13751926_13786595	30515	0.0012403011	3.5156536	75	2.1633
chr8_40196420_40324094	30516	0.0012401376	3.7178674	46	0.3603
chr2_61612883_61652397	30517	0.0012400668	4.2700178	144	3.6443
chr16_17646135_17692103	30518	0.001239993	3.5621675	14	0.3046
chr1_5297013_5343525	30519	0.0012398234	2.5577469	4	0.086
chr18_13284032_13374912	30520	0.00123973	4.5294886	54	0.5942
chr17_10255978_10280720	30521	0.0012394579	3.9619268	21	0.8488
chr2_185381293_185738225	30522	0.001239265	3.2950461	876	2.4542
chr4_21413880_21451823	30523	0.0012387002	3.5209619	1	0.0264
chr11_29441624_29472072	30524	0.0012370818	3.4878268	11	0.3613
chr6_148788632_148800491	30525	0.0012367541	4.7953209	9	0.7589
chr5_95175600_95275057	30526	0.0012367154	4.2598791	25	0.2514
chr9_9701768_9794490	30527	0.0012366716	3.6516588	6	0.0647
chr21_26406099_26423081	30528	0.0012366035	4.1784032	7	0.4122
chr6_12757190_12871504	30529	0.0012363607	4.2845569	191	1.6708
chr13_113368348_113400435	30530	0.0012362224	3.6602269	180	5.6097
chr7_144767188_144956489	30531	0.0012361266	3.7819903	385	2.0338
chr4_90689582_90827155	30532	0.0012357076	3.7216574	137	0.9958
chr6_124007066_124016238	30533	0.0012356447	3.7310499	0	0.0
chr10_71879730_71941246	30534	0.0012354509	3.8867705	79	1.2842
chr3_144119175_144254890	30535	0.0012354321	3.8195948	97	0.7147
chr11_11308843_11316398	30536	0.001235385	4.6767541	3	0.3971
chr13_73872334_73917128	30537	0.0012352845	4.5115431	0	0.0
chr2_11023200_11080947	30538	0.0012352734	3.4589306	23	0.3983
chr9_88573917_88586330	30539	0.0012352641	3.8752175	17	1.3695
chr1_244784854_244805367	30540	0.0012349892	3.171543	6	0.2925
chr9_28252088_28342786	30541	0.0012348674	4.0709995	9	0.0992
chr18_57845868_57906609	30542	0.0012347508	3.654542	8	0.1317
chr12_130028948_130071875	30543	0.0012346542	2.9536404	100	2.3295
chr3_193040186_193065565	30544	0.0012346165	3.9725183	32	1.2609
chr1_96354105_96414590	30545	0.0012344658	4.1865133	44	0.7275
chr3_118689353_118703398	30546	0.0012341284	4.2920509	4	0.2848
chr12_84367964_84604650	30547	0.001233702	3.2277821	90	0.3803
chr18_43874840_43935093	30548	0.0012336868	4.0184155	8	0.1328
chr2_14511764_14555288	30549	0.0012330362	3.3213928	91	2.0908
chr13_31120067_31125747	30550	0.0012323944	3.7636425	1	0.1761
chr10_18086245_18129251	30551	0.0012323862	3.4842131	85	1.9765
chr12_114269565_114312031	30552	0.0012323584	3.3472592	43	1.0126
chr6_81223768_81308161	30553	0.0012323297	3.3383355	32	0.3792
chr1_168932959_168963262	30554	0.0012320012	3.6468876	44	1.452
chr11_26998631_27030287	30555	0.0012319939	4.157201	57	1.8006
chr16_13855328_13886724	30556	0.0012315794	3.8614336	26	0.8281
chr20_61404298_61516643	30557	0.0012313261	3.1955694	160	1.4242
chr10_36023346_36086424	30558	0.0012312798	3.7097448	21	0.3329
chr5_71945196_72034545	30559	0.0012311274	4.091003	69	0.7723
chr18_30980741_30992113	30560	0.0012310939	3.9790554	7	0.6155
chr18_70451681_70523190	30561	0.0012306143	3.4559375	168	2.3494
chr18_7260087_7272547	30562	0.0012306046	2.9274476	2	0.1605
chr7_9017596_9049562	30563	0.001230474	3.5247471	3	0.0938
chr7_7817628_7830361	30564	0.0012303987	5.490879	10	0.7854
chr5_52500684_52558120	30565	0.0012303549	3.4492094	11	0.1915
chr5_165655854_165724398	30566	0.0012303533	3.2841184	0	0.0
chr1_210482703_210527137	30567	0.0012302891	3.97214	16	0.3601
chr5_67438744_67496728	30568	0.0012302244	4.1391887	113	1.9488
chr22_23489773_23507389	30569	0.0012299425	3.3394545	70	3.9737
chr12_124095315_124153342	30570	0.0012293128	3.9710578	207	3.5673
chr5_68592753_68639397	30571	0.0012291685	4.1774182	25	0.536
chrX_80931106_81235122	30572	0.001229102	3.7989284	396	1.3026
chr6_53358115_53413444	30573	0.0012290119	4.2234277	70	1.2652
chr2_220779302_220824371	30574	0.0012277471	3.9361397	0	0.0
chr13_37258377_37325986	30575	0.0012276472	3.5666072	195	2.8842
chr12_83156958_83193097	30576	0.0012267449	4.0785483	0	0.0
chr3_143867598_143951289	30577	0.0012267349	3.9218399	83	0.9917
chr4_142521994_142705414	30578	0.0012266928	4.1696216	227	1.2376
chr5_152133822_152186539	30579	0.0012266758	3.8792574	76	1.4417
chr20_37413111_37439471	30580	0.001226606	3.3158021	13	0.4932
chr18_72394153_72428668	30581	0.0012265199	3.0188332	0	0.0
chr8_15416131_15457174	30582	0.0012263561	4.0423789	3	0.0731
chr9_117500405_117545269	30583	0.0012259272	3.9562957	16	0.3566
chr13_37789080_37889415	30584	0.0012258933	3.4023659	67	0.6678
chr2_180180231_180449720	30585	0.0012257767	4.0421925	381	1.4138
chr16_76118272_76242276	30586	0.0012257669	4.1789824	104	0.8387
chr16_64010536_64082366	30587	0.0012251149	3.2163303	5	0.0696
chr2_221951066_221996509	30588	0.0012249778	4.5167099	28	0.6162
chr3_181780314_181793378	30589	0.0012247397	4.2414787	6	0.4593
chr7_82677348_82746492	30590	0.0012244977	3.8367202	51	0.7376
chr21_40489964_40546044	30591	0.0012244413	3.0340037	2	0.0357
chrX_148990514_149254316	30592	0.0012244032	3.9157873	263	0.997
chr13_33936315_34038700	30593	0.0012241377	4.1451055	113	1.1037
chr10_67201734_67434310	30594	0.0012239727	4.609576	335	1.4404
chr13_105327553_105338719	30595	0.0012239537	3.7913871	0	0.0
chr10_13366580_13396266	30596	0.0012239215	3.4157962	10	0.3369
chr18_6566064_6603933	30597	0.0012235162	3.7475771	22	0.581
chr12_66859225_66901458	30598	0.0012233719	4.6485171	67	1.5864
chr22_44929677_44992621	30599	0.0012233096	3.2998397	122	1.9382
chr22_45480586_45502117	30600	0.0012230427	4.2514558	11	0.5109
chr13_92479246_92584994	30601	0.0012230334	3.5146378	203	1.9197
chr17_31653920_31691265	30602	0.0012228322	3.8707799	44	1.1782
chr6_6535001_6564714	30603	0.0012228093	4.0923817	70	2.3559
chr13_33614372_33660988	30604	0.0012227561	4.3795851	21	0.4505
chr18_28677069_28990087	30605	0.0012225069	3.6667995	141	0.4505
chr19_1335918_1347646	30606	0.0012221464	2.82984	23	1.9611
chr14_92374025_92384117	30607	0.0012220901	3.2832183	17	1.6845
chr10_111357892_111379987	30608	0.0012219959	3.7194437	11	0.4979
chr5_71810229_71838600	30609	0.001221905	4.3379596	32	1.1279
chr1_110694717_110814219	30610	0.0012217369	3.9836272	204	1.7071
chr18_51487787_51542367	30611	0.0012214486	4.0478143	3	0.055
chr12_42818623_42882756	30612	0.0012214201	4.1531648	91	1.4189
chr9_1556018_1626977	30613	0.0012213626	3.5272832	4	0.0564
chr9_131371870_131393161	30614	0.0012211733	4.0060933	42	1.9727
chr9_75149008_75178489	30615	0.0012211255	4.2044829	26	0.8819
chr7_88433801_88464925	30616	0.0012209228	4.6494466	39	1.2531
chr1_223480274_223539527	30617	0.0012207539	3.8731307	134	2.2615
chrX_30000527_30232539	30618	0.0012197645	3.9156633	179	0.7715
chr12_18872650_18934421	30619	0.0012195583	4.1864243	84	1.3599
chr2_182301037_182342038	30620	0.0012194825	4.519186	54	1.317
chr8_54560401_54612078	30621	0.001219111	4.174586	105	2.0319
chr16_88538854_88558012	30622	0.001217942	3.7104034	89	4.6456
chr13_105921914_105964884	30623	0.001217904	3.5879989	2	0.0465
chr8_2802019_2825558	30624	0.0012178371	2.448095	11	0.4673
chr2_105165755_105185194	30625	0.0012174838	3.8258319	22	1.1317
chr12_118849236_118865390	30626	0.0012174487	3.3086722	2	0.1238
chr3_101049854_101095036	30627	0.0012172989	3.9838519	179	3.9618
chr20_53836452_53855626	30628	0.0012169257	4.3372643	8	0.4172
chr14_94830975_94864671	30629	0.0012167616	2.7874616	8	0.2374
chr5_117033835_117131426	30630	0.0012159591	3.7361948	8	0.082
chr16_6796187_6823883	30631	0.0012155787	3.1076783	0	0.0
chr1_219810584_219896983	30632	0.0012152918	4.2049346	71	0.8218
chr13_111460575_111473192	30633	0.0012152915	2.3103752	1	0.0793
chr10_2952421_3026493	30634	0.001215034	3.49962	5	0.0675
chr12_92239024_92287316	30635	0.001214832	4.4162439	2	0.0414
chr4_6410621_6452608	30636	0.0012146617	3.3804563	143	3.4058
chr10_6689414_6705887	30637	0.0012141079	3.4760965	3	0.1821
chr14_101088131_101101311	30638	0.0012139605	3.531434	15	1.1381
chr3_174557619_174623263	30639	0.0012136169	4.1026228	0	0.0
chrX_40941172_41008191	30640	0.0012135862	4.2639316	33	0.4924
chr3_73109853_73192810	30641	0.0012134801	3.6721474	114	1.3742
chr6_64816774_64896190	30642	0.0012130217	3.0995891	0	0.0
chr2_149753562_149824494	30643	0.0012124288	4.1158156	91	1.2829
chr7_40900039_40970987	30644	0.0012121554	3.8877759	34	0.4792
chr2_238729386_238765688	30645	0.0012120544	2.6549071	45	1.2396
chr2_5348386_5388281	30646	0.0012115136	2.3198539	0	0.0
chr3_8285853_8347765	30647	0.0012113968	4.2020785	1	0.0162
chr15_85816914_85843056	30648	0.001211333	3.5862831	121	4.6286
chr11_80088489_80188957	30649	0.0012109992	3.5349508	0	0.0
chr20_63108638_63155157	30650	0.0012109747	2.6633738	158	3.3965
chr3_36790997_36814122	30651	0.0012108108	3.9446335	48	2.0757
chr16_13478714_13550849	30652	0.0012106929	3.5231718	30	0.4159
chr12_127227626_127260394	30653	0.0012105306	3.2327238	37	1.1292
chr6_79812363_79848163	30654	0.0012104283	3.91711	40	1.1173
chr7_10237046_10320489	30655	0.0012104071	3.6779687	20	0.2397
chr11_45507736_45538856	30656	0.0012103685	3.6438087	66	2.1208
chr20_56175059_56229588	30657	0.0012103651	3.1262836	42	0.7702
chr2_39884633_39931223	30658	0.0012091293	3.9083748	96	2.0605
chr6_23268179_23334626	30659	0.0012089836	3.8367052	21	0.316
chr5_152277034_152376878	30660	0.001208552	3.7508934	427	4.2767
chr10_126773890_126855820	30661	0.0012083486	3.2374822	167	2.0383
chr9_108311963_108394997	30662	0.0012083404	4.2788112	44	0.5299
chr1_208749518_208772695	30663	0.0012080942	4.0445744	17	0.7335
chr21_41007298_41050067	30664	0.0012080401	3.1913764	4	0.0935
chr18_76591537_76612232	30665	0.0012080213	3.0546466	5	0.2416
chr22_48414640_48424298	30666	0.0012079796	2.8081683	0	0.0
chr7_136342616_136427066	30667	0.0012078153	3.6978534	6	0.071
chr8_57235883_57284732	30668	0.0012078036	2.8179342	372	7.6153
chr2_180449720_180652915	30669	0.0012073788	4.1743156	304	1.4961
chr12_32041441_32065184	30670	0.0012073734	3.8583047	53	2.2322
chr14_48690663_48741190	30671	0.0012072753	3.738827	10	0.1979
chr1_157232664_157288452	30672	0.0012069501	3.9387887	277	4.9652
chr9_2476664_2513406	30673	0.0012066119	4.0857356	221	6.0149
chr2_238912020_238925834	30674	0.0012065055	2.5867472	35	2.5337
chr3_25835331_25890045	30675	0.0012062726	4.0203855	69	1.2611
chr12_93265839_93297894	30676	0.0012062601	4.2460734	82	2.5581
chr10_88133857_88145741	30677	0.0012061034	4.4003104	32	2.6927
chr4_125502950_125558501	30678	0.0012060989	3.2742419	1	0.018
chr8_56698411_56740165	30679	0.0012054733	3.4890376	34	0.8143
chr10_81931699_82003871	30680	0.0012054536	3.4090342	14	0.194
chr16_80641143_80676826	30681	0.0012050556	3.727413	93	2.6063
chr8_21356433_21406819	30682	0.0012040382	3.4135938	19	0.3771
chr3_187375990_187447986	30683	0.0012037706	4.1002796	114	1.5834
chr9_115809092_115912385	30684	0.0012036956	3.6552386	6	0.0581
chr12_77600817_77639038	30685	0.0012035269	4.299321	24	0.6279
chr5_76994886_77015666	30686	0.0012030799	3.8629562	10	0.4812
chr4_90393875_90537443	30687	0.0012026821	3.92307	39	0.2716
chr7_131783098_131818302	30688	0.0012025149	3.949482	20	0.5681
chr4_170136035_170289612	30689	0.001202437	3.4289488	478	3.1124
chr6_165666828_165692612	30690	0.001202296	3.5320499	0	0.0
chr20_51878282_51926527	30691	0.0012021971	3.417093	115	2.3837
chr4_66609563_66735444	30692	0.0012021936	3.4638024	37	0.2939
chr20_22687871_22760259	30693	0.0012018567	3.3956133	51	0.7045
chr13_26410057_26461645	30694	0.0012018299	3.9325389	136	2.6363
chr4_11049229_11118867	30695	0.0012014513	3.3420235	40	0.5744
chr5_30939935_31018729	30696	0.0012014451	4.3519291	2	0.0254
chr8_58233572_58342345	30697	0.0012012785	3.9521476	359	3.3005
chr2_132318236_132393733	30698	0.0012009307	3.7028215	154	2.0398
chrX_34100748_34427417	30699	0.0011999914	3.4367995	177	0.5418
chr17_10910670_10952898	30700	0.0011998358	3.5020364	17	0.4026
chr11_26333048_26359445	30701	0.0011996313	3.8646283	25	0.9471
chr17_14571336_14604414	30702	0.0011991858	3.670135	13	0.393
chr12_41726700_41889593	30703	0.0011991512	3.7730152	197	1.2094
chr7_90057950_90097702	30704	0.0011991011	4.5058487	85	2.1383
chr14_27246930_27281685	30705	0.0011988683	3.7605124	4	0.1151
chr15_81375821_81472579	30706	0.0011988673	3.412804	23	0.2377
chr10_11380800_11429467	30707	0.0011986219	3.4301461	52	1.0685
chr1_29772566_29807341	30708	0.0011981788	3.600751	13	0.3738
chr7_45972389_46130424	30709	0.0011980468	3.6892993	484	3.0626
chr8_51526929_51611791	30710	0.0011980235	3.2244505	134	1.579
chr3_110794029_111049492	30711	0.0011978251	4.2605371	210	0.822
chr11_40337062_40489859	30712	0.0011976675	3.5819647	2	0.0131
chr3_86569677_86690748	30713	0.0011976444	3.2567584	247	2.0401
chr18_50440877_50542190	30714	0.0011976087	3.9539793	77	0.76
chr21_43316011_43330763	30715	0.0011975777	3.3520838	16	1.0846
chr10_51371246_51387392	30716	0.001197407	4.5438353	10	0.6193
chr12_86170044_86898297	30717	0.0011973861	3.5115319	1124	1.5434
chr7_25038924_25076231	30718	0.0011972731	4.328691	16	0.4289
chr11_79576332_79612813	30719	0.0011969701	3.7323992	7	0.1919
chr6_169994986_170041512	30720	0.0011964636	3.2513477	101	2.1708
chr7_31126021_31166699	30721	0.0011963879	3.2553863	24	0.59
chr1_226425248_226516923	30722	0.0011962549	4.1969533	112	1.2217
chr19_13410784_13432241	30723	0.0011961908	3.5614308	10	0.466
chr16_58869465_58911544	30724	0.0011961628	4.5987783	24	0.5704
chr2_17966582_18029015	30725	0.0011959487	4.0175842	63	1.0091
chr8_80923535_80957545	30726	0.0011957267	4.5159933	54	1.5878
chr12_131334105_131363380	30727	0.0011955594	3.5464068	81	2.7669
chr5_174313356_174335108	30728	0.0011952924	3.0391651	1	0.046
chr9_86365214_86411538	30729	0.0011944852	4.0800606	160	3.4539
chr7_89716223_89779853	30730	0.0011944052	3.5865826	97	1.5244
chr13_111473192_111484358	30731	0.0011941011	2.2815392	16	1.4329
chr7_67459318_67547839	30732	0.0011936904	3.3667937	248	2.8016
chr11_118029810_118051595	30733	0.0011934818	4.1590233	50	2.2952
chr5_175333651_175357673	30734	0.0011933505	3.4827612	9	0.3747
chr7_68802934_68850421	30735	0.001193309	3.1280025	1	0.0211
chr11_120748839_120784315	30736	0.001193295	4.5783847	20	0.5638
chr22_34743749_34835095	30737	0.0011932652	3.4058651	32	0.3503
chr1_168773693_168859743	30738	0.0011931048	3.6014203	99	1.1505
chr15_98040388_98090129	30739	0.0011928456	3.4822013	184	3.6992
chr5_143891250_143976760	30740	0.0011928429	4.2993215	20	0.2339
chr3_30930036_31023930	30741	0.0011928345	3.9679711	4	0.0426
chr18_24539865_24553562	30742	0.0011924752	4.4200221	27	1.9712
chr4_114375518_114392011	30743	0.0011924251	3.3950969	1	0.0606
chr12_31872734_31929761	30744	0.0011924176	4.2367881	374	6.5583
chr21_42937776_42972160	30745	0.0011924151	3.5095597	168	4.886
chr11_121317483_121335095	30746	0.0011923688	3.9312176	27	1.533
chr5_86471573_86749784	30747	0.0011921407	3.7868692	57	0.2049
chr9_10360883_10371229	30748	0.0011920871	3.2423242	0	0.0
chr16_7089172_7096163	30749	0.0011920088	4.0329484	0	0.0
chr7_130972152_130982499	30750	0.0011919719	3.9898305	0	0.0
chr3_63372019_63398307	30751	0.0011919253	4.1328727	21	0.7988
chr3_34773297_34838467	30752	0.0011917549	3.1162622	68	1.0434
chr7_80430241_80455696	30753	0.0011916454	4.3919038	14	0.55
chr8_81975567_82048595	30754	0.0011913239	4.0100089	136	1.8623
chr1_172966303_173037112	30755	0.0011909974	4.1726006	94	1.3275
chr5_22462950_22656918	30756	0.0011909181	3.1060342	0	0.0
chr14_72156979_72195605	30757	0.0011909077	4.3237333	91	2.3559
chr16_86968043_87012561	30758	0.0011905297	3.2384228	31	0.6963
chr6_81308161_81680387	30759	0.0011901372	3.930908	346	0.9295
chr1_29807341_29834519	30760	0.0011896877	3.3898036	2	0.0736
chr1_83189119_83372667	30761	0.0011895163	3.8755832	209	1.1387
chr19_46044431_46067411	30762	0.0011894401	4.8313972	72	3.1332
chr16_54181555_54197529	30763	0.0011894328	3.4288362	2	0.1252
chr2_39931223_40054824	30764	0.0011893108	4.0323868	318	2.5728
chr13_109927829_110001555	30765	0.0011890875	3.5245851	162	2.1973
chr15_91469200_91513492	30766	0.0011890785	4.1691669	53	1.1966
chr9_112945319_112975326	30767	0.0011886115	3.3079434	16	0.5332
chr3_94906778_95121599	30768	0.0011885865	3.0344513	384	1.7875
chr2_77271188_77327562	30769	0.0011884911	3.4537282	0	0.0
chr10_26863010_26916301	30770	0.0011884433	3.4074799	99	1.8577
chr19_5456919_5478236	30771	0.0011884099	3.1481611	15	0.7037
chr5_108547490_108601069	30772	0.0011882765	4.3665817	144	2.6876
chr6_123975923_124007066	30773	0.0011880679	4.0176478	0	0.0
chr4_66816507_66934072	30774	0.0011879953	3.725544	16	0.1361
chr16_13647672_13715025	30775	0.0011877719	3.4837005	104	1.5441
chr6_91306605_91405393	30776	0.0011877286	3.8618891	0	0.0
chr13_39105607_39172123	30777	0.0011876842	3.5860992	189	2.8414
chr11_37497234_37557314	30778	0.0011873058	3.3209032	0	0.0
chr10_84824832_84851788	30779	0.0011871198	3.9387456	2	0.0742
chr6_41312050_41331989	30780	0.0011869535	3.7342183	137	6.871
chr22_49138659_49161412	30781	0.0011866567	2.5131053	2	0.0879
chr8_71621086_71692435	30782	0.0011866553	3.7460608	91	1.2754
chr14_55934820_55955047	30783	0.0011865329	4.3080283	11	0.5438
chr8_120947067_121097927	30784	0.0011865306	3.8359179	225	1.4914
chr22_49087426_49128444	30785	0.001186471	2.6570423	7	0.1707
chr10_131613721_131657561	30786	0.0011861314	2.9506985	47	1.0721
chr2_50590065_50602432	30787	0.0011859519	3.9740188	0	0.0
chr1_244767424_244784854	30788	0.0011856952	3.2217652	1	0.0574
chr12_25446924_25476725	30789	0.0011856425	4.1463196	18	0.604
chr5_4023202_4093783	30790	0.0011853993	2.5326744	178	2.5219
chr3_152472532_152537773	30791	0.0011853487	3.8248917	47	0.7204
chr3_143366503_143431185	30792	0.001185286	4.7332697	28	0.4329
chr4_171993057_172043411	30793	0.0011849439	3.4733382	0	0.0
chr11_36092607_36097672	30794	0.0011846002	4.6775716	1	0.1974
chr12_115706020_115747388	30795	0.0011844904	3.3159885	0	0.0
chr4_21715276_21763138	30796	0.0011839594	3.4747629	2	0.0418
chr11_11686971_11745532	30797	0.0011839506	4.4908013	26	0.444
chr15_97761300_97801846	30798	0.0011838406	3.4379457	60	1.4798
chr2_142175830_142231871	30799	0.0011836572	3.4948749	125	2.2305
chr7_47063716_47104551	30800	0.0011836252	3.1594862	17	0.4163
chr8_15504054_15532794	30801	0.0011830202	4.346537	19	0.6611
chr1_165836223_165856230	30802	0.0011829193	4.3982747	19	0.9497
chr3_25018768_25034833	30803	0.0011826953	4.4533245	0	0.0
chr11_30123034_30187320	30804	0.001182217	3.7872465	229	3.5622
chr13_91937921_92146627	30805	0.0011818858	3.5367088	209	1.0014
chr5_3059903_3104469	30806	0.0011817679	2.4527649	5	0.1122
chr2_76011516_76177106	30807	0.0011816334	3.7004377	114	0.6884
chr3_170443324_170452352	30808	0.0011815094	4.5652821	4	0.4431
chr20_23250553_23291185	30809	0.0011813349	3.681964	77	1.8951
chr4_112946115_112996626	30810	0.0011812608	4.4311389	32	0.6335
chr18_77914790_77970663	30811	0.0011812503	2.3463328	3	0.0537
chr10_6810004_6852335	30812	0.0011811675	4.2378478	197	4.6538
chr9_16917678_16967912	30813	0.0011811389	4.1388669	111	2.2097
chr2_10345866_10363369	30814	0.00118075	4.4927196	4	0.2285
chr18_27332889_27395855	30815	0.0011805313	3.8012535	99	1.5723
chr10_16662819_16674679	30816	0.0011804384	4.6454503	18	1.5177
chr18_52101481_52124919	30817	0.0011804193	3.3625516	1	0.0427
chr4_124066175_124373470	30818	0.0011801906	3.8062297	193	0.6281
chr10_117568179_117589085	30819	0.0011798846	3.5474224	1	0.0478
chr3_2950234_2958427	30820	0.001179869	4.1182208	1	0.1221
chr15_36304092_36333486	30821	0.001179379	3.8964006	1	0.034
chr6_86430956_86588688	30822	0.0011792154	3.7049969	329	2.0858
chr1_173302413_173332377	30823	0.0011791928	4.7084001	63	2.1025
chr3_60083004_60127103	30824	0.0011791918	4.5505033	0	0.0
chr16_16865471_16893459	30825	0.0011790767	3.3908534	44	1.5721
