block_id	chrom	observed_top1	observed_total	avi_top1_count	unconditional_ratio	conditional_ratio	eqtl_variant_count	eqtl_variants_per_kb
chr21_20347668_20373919	chr21	0	779	31	0	0	0	0.0
chr21_20373919_20405686	chr21	0	1022	14	0	0	0	0.0
chr21_20405686_20433053	chr21	0	846	36	0	0	0	0.0
chr21_20433053_20444095	chr21	0	441	14	0	0	0	0.0
chr21_20444095_20508839	chr21	0	2434	22	0	0	0	0.0
chr21_20508839_20535063	chr21	0	863	11	0	0	0	0.0
chr21_20535063_20549046	chr21	0	481	1	0	0	1	0.0715
chr21_20549046_20583159	chr21	1	1003	92	0.0108696	1.10905	0	0.0
chr21_20583159_20621429	chr21	0	1234	5	0	0	0	0.0
chr21_20621429_20650101	chr21	0	879	2	0	0	0	0.0
chr21_20650101_20701257	chr21	0	1852	31	0	0	0	0.0
chr21_20701257_20795065	chr21	0	3092	37	0	0	176	1.8762
chr21_20795065_20812660	chr21	0	550	11	0	0	23	1.3072
chr21_20812660_20827373	chr21	0	412	41	0	0	0	0.0
chr21_20827373_20899823	chr21	0	2253	44	0	0	0	0.0
chr21_20899823_20999271	chr21	4	2902	510	0.00784314	0.806324	8	0.0804
chr21_20999271_21030086	chr21	1	886	373	0.00268097	0.279731	55	1.7848
chr21_21030086_21081348	chr21	2	1738	172	0.0116279	1.02889	31	0.6047
chr21_21081348_21111018	chr21	1	863	225	0.00444444	0.458401	0	0.0
chr21_21111018_21127587	chr21	1	477	23	0.0434783	4.53076	0	0.0
chr21_21127587_21153440	chr21	0	686	26	0	0	2	0.0774
chr21_21153440_21262777	chr21	6	3108	491	0.01222	1.28967	3	0.0274
chr21_21262777_21442251	chr21	20	5085	3758	0.00532198	0.563514	34	0.1894
chr21_21442251_21511083	chr21	3	1979	1646	0.0018226	0.190177	1	0.0145
chr21_21511083_21524294	chr21	0	383	3	0	0	2	0.1514
chr21_21524294_21558423	chr21	2	1004	678	0.00294985	0.300823	0	0.0
chr21_21558423_21673895	chr21	1	3727	149	0.00671141	0.62381	0	0.0
chr21_21673895_21737271	chr21	2	1892	186	0.0107527	1.08054	0	0.0
chr21_21737271_21792347	chr21	0	1751	17	0	0	8	0.1453
chr21_21792347_21873775	chr21	0	2503	96	0	0	0	0.0
chr21_21873775_21899413	chr21	1	722	13	0.0769231	8.19455	0	0.0
chr21_21903726_21927041	chr21	1	785	57	0.0175439	1.56319	0	0.0
chr21_21927041_21950781	chr21	0	702	49	0	0	0	0.0
chr21_21950781_21990355	chr21	0	1252	81	0	0	0	0.0
chr21_21990355_22132989	chr21	2	4151	102	0.0196078	2.02126	1	0.007
chr21_22132989_22188278	chr21	2	1505	227	0.00881057	0.971019	0	0.0
chr21_22188278_22265192	chr21	0	2050	93	0	0	0	0.0
chr21_22265192_22276372	chr21	0	360	1	0	0	0	0.0
chr21_22276372_22341011	chr21	0	1901	28	0	0	0	0.0
chr21_22341011_22410532	chr21	0	1962	43	0	0	0	0.0
chr21_22410532_22473648	chr21	7	1829	717	0.0097629	1.01071	33	0.5228
chr21_22473648_22572893	chr21	0	2862	31	0	0	0	0.0
chr21_22572893_22613941	chr21	0	1217	22	0	0	0	0.0
chr21_22613941_22635453	chr21	0	609	5	0	0	0	0.0
chr21_22635453_22682638	chr21	0	1470	22	0	0	0	0.0
chr21_22682638_22736324	chr21	1	1659	48	0.0208333	2.02253	0	0.0
chr21_22736324_22843726	chr21	0	3014	60	0	0	0	0.0
chr21_22843726_22906276	chr21	0	1832	72	0	0	0	0.0
chr21_22906276_22984186	chr21	2	2040	187	0.0106952	1.22539	0	0.0
chr21_22984186_23064566	chr21	0	2251	116	0	0	0	0.0
chr21_23064566_23115757	chr21	4	1464	886	0.00451467	0.473587	0	0.0
chr21_23115757_23195514	chr21	0	2383	30	0	0	2	0.0251
chr21_23195514_23256742	chr21	0	1909	18	0	0	3	0.049
chr21_23256742_23291576	chr21	0	1116	7	0	0	0	0.0
chr21_23291576_23323909	chr21	0	1045	5	0	0	0	0.0
chr21_23323909_23390317	chr21	1	2127	63	0.015873	1.48674	55	0.8282
chr21_23390317_23437867	chr21	0	1495	30	0	0	108	2.2713
chr21_23437867_23459697	chr21	0	741	68	0	0	2	0.0916
chr21_23459697_23530225	chr21	0	2067	18	0	0	20	0.2836
chr21_23530225_23593656	chr21	0	2235	3	0	0	1	0.0158
chr21_23593656_23680916	chr21	2	2729	103	0.0194175	1.86263	0	0.0
chr21_23680916_23719854	chr21	1	1123	49	0.0204082	2.12285	0	0.0
chr21_23719854_23734300	chr21	0	461	1	0	0	0	0.0
chr21_23734300_23773207	chr21	0	1238	3	0	0	0	0.0
chr21_23773207_23808478	chr21	0	1126	12	0	0	0	0.0
chr21_23808478_23848351	chr21	1	1327	42	0.0238095	2.14625	0	0.0
chr21_23848351_23874000	chr21	0	847	32	0	0	6	0.2339
chr21_23874000_23935543	chr21	3	1997	120	0.025	2.31133	0	0.0
chr21_23935543_23961054	chr21	0	813	34	0	0	0	0.0
chr21_23961054_23964905	chr21	0	153	1	0	0	0	0.0
chr21_23964905_24005235	chr21	0	1368	29	0	0	0	0.0
chr21_24005235_24065588	chr21	0	2208	48	0	0	0	0.0
chr21_24065588_24085078	chr21	0	744	22	0	0	0	0.0
chr21_24085078_24133311	chr21	0	1859	15	0	0	0	0.0
chr21_24133311_24214389	chr21	0	2724	57	0	0	0	0.0
chr21_24214389_24408437	chr21	0	5437	53	0	0	106	0.5463
chr21_24408437_24434884	chr21	1	841	83	0.0120482	1.13664	0	0.0
chr21_24434884_24528432	chr21	0	2812	46	0	0	18	0.1924
chr21_24528432_24568465	chr21	0	1214	1	0	0	0	0.0
chr21_24568465_24591368	chr21	0	633	8	0	0	0	0.0
chr21_24591368_24637127	chr21	0	1434	3	0	0	1	0.0219
chr21_24637127_24657151	chr21	0	621	4	0	0	1	0.0499
chr21_24657151_24716801	chr21	0	1841	47	0	0	1	0.0168
chr21_24716801_24791632	chr21	0	2331	29	0	0	33	0.441
chr21_24791632_24811923	chr21	0	672	5	0	0	21	1.0349
chr21_24811923_24840600	chr21	0	895	2	0	0	33	1.1507
chr21_24840600_24993549	chr21	2	4054	74	0.027027	3.05902	134	0.8761
chr21_24993549_25101321	chr21	1	2699	139	0.00719424	0.861806	78	0.7238
chr21_25101321_25135407	chr21	0	854	111	0	0	2	0.0587
chr21_25135407_25263753	chr21	1	3539	130	0.00769231	0.836912	175	1.3635
chr21_25263753_25395817	chr21	6	3210	908	0.00660793	0.815579	218	1.6507
chr21_25395817_25513755	chr21	2	2966	970	0.00206186	0.245959	208	1.7636
chr21_25513755_25625354	chr21	13	2753	2867	0.00453436	0.551431	302	2.7061
chr21_25625354_25675350	chr21	4	1300	820	0.00487805	0.562807	161	3.2203
chr21_25675350_25805625	chr21	34	3702	7224	0.00470653	0.496875	262	2.0111
chr21_25805625_25870085	chr21	4	2247	205	0.0195122	1.67925	183	2.839
chr21_25870085_25896429	chr21	8	900	1231	0.00649878	0.57068	65	2.4674
chr21_25896429_25957812	chr21	13	1566	1856	0.00700431	0.823651	44	0.7168
chr21_25957812_26027225	chr21	17	2037	2457	0.00691901	0.707318	111	1.5991
chr21_26027225_26093280	chr21	7	1903	1412	0.00495751	0.51624	74	1.1203
chr21_26093280_26192663	chr21	8	2644	2035	0.0039312	0.4433	238	2.3948
chr21_26192663_26235946	chr21	4	1055	673	0.00594354	0.731528	88	2.0331
chr21_26235946_26278995	chr21	0	1170	116	0	0	88	2.0442
chr21_26278995_26301649	chr21	0	652	12	0	0	44	1.9423
chr21_26301649_26376711	chr21	0	2124	61	0	0	134	1.7852
chr21_26376711_26406099	chr21	1	867	160	0.00625	0.635554	13	0.4424
chr21_26406099_26423081	chr21	1	567	63	0.015873	1.42622	7	0.4122
chr21_26423081_26438404	chr21	0	448	37	0	0	4	0.261
chr21_26438404_26473216	chr21	4	928	343	0.0116618	1.31241	12	0.3447
chr21_26473216_26506144	chr21	4	849	373	0.0107239	1.24776	10	0.3037
chr21_26506144_26544059	chr21	1	917	105	0.00952381	1.18134	9	0.2374
chr21_26544059_26652378	chr21	12	2892	1038	0.0115607	1.29901	306	2.825
chr21_26652378_26722836	chr21	1	2101	199	0.00502513	0.50556	12	0.1703
chr21_26722836_26773970	chr21	0	1514	121	0	0	13	0.2542
chr21_26773970_26788916	chr21	0	364	84	0	0	24	1.6058
chr21_26788916_26837076	chr21	4	1334	936	0.0042735	0.462846	48	0.9967
chr21_26837076_26857883	chr21	41	605	5447	0.00752708	0.776608	29	1.3938
chr21_26857883_26909921	chr21	2	1488	143	0.013986	1.46735	102	1.9601
chr21_26909921_26961235	chr21	26	1340	4465	0.00582307	0.668966	105	2.0462
chr21_26961235_27017869	chr21	27	1549	2496	0.0108173	1.1865	18	0.3178
chr21_27017869_27132330	chr21	3	3212	557	0.005386	0.575797	219	1.9133
chr21_27132330_27191822	chr21	2	1555	154	0.012987	1.49059	63	1.059
chr21_27191822_27211633	chr21	1	564	103	0.00970874	1.02308	37	1.8676
chr21_27211633_27247990	chr21	1	977	181	0.00552486	0.616788	26	0.7151
chr21_27247990_27259520	chr21	1	379	13	0.0769231	7.0205	18	1.5611
chr21_27259520_27297861	chr21	1	1092	59	0.0169492	1.7853	33	0.8607
chr21_27297861_27339110	chr21	0	1110	103	0	0	0	0.0
chr21_27339110_27455064	chr21	2	3338	750	0.00266667	0.277901	230	1.9835
chr21_27455064_27471229	chr21	0	454	16	0	0	12	0.7423
chr21_27471229_27494990	chr21	0	621	73	0	0	0	0.0
chr21_27494990_27557238	chr21	1	1607	211	0.00473934	0.550742	0	0.0
chr21_27557238_27585879	chr21	0	709	179	0	0	4	0.1397
chr21_27585879_27630685	chr21	2	1189	246	0.00813008	0.919116	8	0.1785
chr21_27630685_27753612	chr21	5	3689	413	0.0121065	1.21026	49	0.3986
chr21_27753612_27916072	chr21	3	4246	757	0.00396301	0.454897	5	0.0308
chr21_27916072_28050126	chr21	2	3226	552	0.00362319	0.451677	128	0.9548
chr21_28050126_28075197	chr21	2	694	417	0.00479616	0.519789	1	0.0399
chr21_28075197_28096501	chr21	0	718	80	0	0	87	4.0837
chr21_28096501_28109155	chr21	0	383	15	0	0	65	5.1367
chr21_28109155_28144739	chr21	4	1194	252	0.015873	1.41916	195	5.48
chr21_28144739_28176640	chr21	1	1015	47	0.0212766	2.00614	107	3.3541
chr21_28176640_28229118	chr21	0	1509	185	0	0	178	3.3919
chr21_28229118_28352570	chr21	4	3218	605	0.00661157	0.760918	82	0.6642
chr21_28352570_28431234	chr21	2	2227	301	0.00664452	0.70411	126	1.6017
chr21_28431234_28481248	chr21	3	1448	472	0.00635593	0.658603	110	2.1994
chr21_28481248_28583431	chr21	1	2743	684	0.00146199	0.163387	237	2.3194
chr21_28583431_28619682	chr21	0	1076	60	0	0	86	2.3723
chr21_28619682_28833184	chr21	14	5982	1674	0.0083632	0.895467	857	4.014
chr21_28833184_28938317	chr21	18	2995	3364	0.00535077	0.563482	529	5.0317
chr21_28938317_29160465	chr21	109	5524	22046	0.00494421	0.596495	579	2.6064
chr21_29160465_29222424	chr21	6	1669	1311	0.00457666	0.509704	245	3.9542
chr21_29222424_29473754	chr21	24	6095	5002	0.00479808	0.593553	336	1.3369
chr21_29473754_29585187	chr21	15	3242	3266	0.00459277	0.473584	112	1.0051
chr21_29585187_29689750	chr21	23	2992	3166	0.00726469	0.761649	119	1.1381
chr21_29689750_29824299	chr21	5	4030	1229	0.00406835	0.407488	163	1.2115
chr21_29824299_29878470	chr21	1	1708	85	0.0117647	1.11939	68	1.2553
chr21_29878470_30013189	chr21	4	3955	464	0.00862069	0.880939	236	1.7518
chr21_30013189_30035321	chr21	1	683	19	0.0526316	5.11644	12	0.5422
chr21_30035321_30115916	chr21	1	2548	83	0.0120482	1.14328	135	1.675
chr21_30115916_30177534	chr21	14	2032	1145	0.0122271	1.11231	76	1.2334
chr21_30177534_30215064	chr21	1	1074	85	0.0117647	1.23332	27	0.7194
chr21_30215064_30318453	chr21	14	3121	1792	0.0078125	0.776411	223	2.1569
chr21_30318453_30381771	chr21	13	1885	1120	0.0116071	1.16967	105	1.6583
chr21_30381771_30663144	chr21	23	7600	2525	0.00910891	1.01171	3	0.0107
chr21_30663144_30843388	chr21	12	4634	1452	0.00826446	0.964363	129	0.7157
chr21_30843388_30916855	chr21	5	1933	576	0.00868056	0.989758	3	0.0408
chr21_30916855_31006713	chr21	1	2424	131	0.00763359	0.848934	1	0.0111
chr21_31006713_31088917	chr21	8	2550	1179	0.00678541	0.656221	3	0.0365
chr21_31088917_31120713	chr21	4	838	944	0.00423729	0.482323	44	1.3838
chr21_31120713_31152126	chr21	9	911	2845	0.00316344	0.327245	17	0.5412
chr21_31152126_31296802	chr21	60	4065	8425	0.00712166	0.760394	39	0.2696
chr21_31296802_31330759	chr21	4	976	344	0.0116279	1.21367	2	0.0589
chr21_31330759_31373379	chr21	2	1221	844	0.00236967	0.248146	32	0.7508
chr21_31373379_31395092	chr21	3	644	114	0.0263158	2.66178	1	0.0461
chr21_31395092_31438586	chr21	1	1355	469	0.0021322	0.205323	58	1.3335
chr21_31438586_31547272	chr21	5	3077	938	0.00533049	0.564852	289	2.659
chr21_31547272_31619348	chr21	4	1967	906	0.00441501	0.485332	194	2.6916
chr21_31619348_31761846	chr21	47	3891	9446	0.00497565	0.546662	304	2.1334
chr21_31761846_31810170	chr21	0	1295	218	0	0	72	1.4899
chr21_31810170_31859247	chr21	1	1275	130	0.00769231	0.888271	59	1.2022
chr21_31859247_31901949	chr21	6	1176	1556	0.00385604	0.420053	78	1.8266
chr21_31901949_31960321	chr21	5	1616	2028	0.00246548	0.267169	14	0.2398
chr21_31960321_31982451	chr21	3	606	799	0.00375469	0.411343	36	1.6268
chr21_31982451_32010138	chr21	21	862	1354	0.0155096	1.49448	62	2.2393
chr21_32010138_32049124	chr21	1	1129	57	0.0175439	1.81744	77	1.9751
chr21_32049124_32063819	chr21	1	426	6	0.166667	17.2477	0	0.0
chr21_32063819_32097369	chr21	0	928	127	0	0	36	1.073
chr21_32097369_32108864	chr21	0	344	8	0	0	7	0.609
chr21_32108864_32156250	chr21	2	1337	246	0.00813008	0.86444	21	0.4432
chr21_32156250_32166029	chr21	0	311	13	0	0	9	0.9203
chr21_32166029_32298296	chr21	7	3395	1467	0.00477164	0.5577	186	1.4062
chr21_32298296_32402475	chr21	68	2964	10159	0.00669357	0.705799	247	2.3709
chr21_32402475_32437520	chr21	3	856	1171	0.00256191	0.314657	109	3.1103
chr21_32437520_32497130	chr21	26	1612	2328	0.0111684	1.23898	169	2.8351
chr21_32497130_32555576	chr21	9	1724	1577	0.00570704	0.58043	139	2.3783
chr21_32555576_32622424	chr21	24	1939	2649	0.00906002	0.937047	194	2.9021
chr21_32622424_32731795	chr21	46	2501	10111	0.0045495	0.596861	153	1.3989
chr21_32731795_32809150	chr21	27	1855	7663	0.00352342	0.440789	140	1.8098
chr21_32809150_32898969	chr21	9	2251	1204	0.00747508	0.894808	189	2.1042
chr21_32898969_32943799	chr21	6	1168	554	0.0108303	1.24706	60	1.3384
chr21_32943799_32988348	chr21	9	1164	1244	0.00723473	0.83067	41	0.9203
chr21_32988348_33004280	chr21	0	479	88	0	0	11	0.6904
chr21_33004280_33032809	chr21	12	811	2608	0.00460123	0.48558	49	1.7176
chr21_33032809_33059789	chr21	3	780	487	0.00616016	0.639236	52	1.9274
chr21_33059789_33112672	chr21	9	1420	2687	0.00334946	0.374217	92	1.7397
chr21_33112672_33129348	chr21	7	461	1380	0.00507246	0.550467	40	2.3987
chr21_33129348_33139656	chr21	2	334	92	0.0217391	2.01276	14	1.3582
chr21_33139656_33171384	chr21	5	956	586	0.00853242	0.849529	55	1.7335
chr21_33171384_33197429	chr21	1	782	215	0.00465116	0.46473	47	1.8046
chr21_33197429_33216189	chr21	2	573	162	0.0123457	1.21259	93	4.9574
chr21_33216189_33278486	chr21	13	1639	2405	0.00540541	0.616365	169	2.7128
chr21_33278486_33293145	chr21	4	403	698	0.00573066	0.625353	68	4.6388
chr21_33293145_33313599	chr21	4	542	442	0.00904977	1.02456	75	3.6668
chr21_33313599_33370311	chr21	9	1453	2116	0.00425331	0.498032	151	2.6626
chr21_33370311_33391982	chr21	1	599	311	0.00321543	0.34899	40	1.8458
chr21_33391982_33658920	chr21	163	6648	33861	0.0048138	0.579867	495	1.8544
chr21_33658920_33834576	chr21	42	4384	8817	0.00476353	0.572588	256	1.4574
chr21_33834576_33852066	chr21	7	516	1546	0.00452781	0.460415	23	1.315
chr21_33852066_33875156	chr21	5	684	1399	0.00357398	0.361944	94	4.071
chr21_33875156_33984355	chr21	30	2743	4953	0.00605694	0.723381	325	2.9762
chr21_33984355_34003815	chr21	0	568	61	0	0	74	3.8027
chr21_34003815_34052510	chr21	1	1330	414	0.00241546	0.26531	126	2.5875
chr21_34052510_34169114	chr21	32	3313	6458	0.00495509	0.523197	189	1.6209
chr21_34169114_34219191	chr21	4	1397	507	0.00788955	0.848428	58	1.1582
chr21_34219191_34283778	chr21	4	1827	759	0.00527009	0.558915	73	1.1303
chr21_34283778_34303666	chr21	0	578	55	0	0	28	1.4079
chr21_34303666_34352790	chr21	6	1396	754	0.00795756	0.840058	84	1.71
chr21_34352790_34366811	chr21	2	411	294	0.00680272	0.696211	13	0.9272
chr21_34366811_34511546	chr21	7	690	2965	0.00236088	1.48566	17	0.1175
chr21_34511546_34532399	chr21	10	639	2178	0.00459137	0.449501	28	1.3427
chr21_34532399_34567115	chr21	4	1096	587	0.00681431	0.647534	237	6.8268
chr21_34567115_34595494	chr21	3	795	291	0.0103093	1.10403	62	2.1847
chr21_34595494_34639908	chr21	2	1321	575	0.00347826	0.350833	113	2.5442
chr21_34639908_34724315	chr21	22	2561	3008	0.00731383	0.723161	249	2.95
chr21_34724315_34758029	chr21	5	1052	551	0.00907441	0.872437	94	2.7882
chr21_34758029_34815603	chr21	19	1488	3397	0.00559317	0.649236	23	0.3995
chr21_34815603_34852666	chr21	10	1032	1644	0.00608273	0.655361	12	0.3238
chr21_34852666_34872168	chr21	4	566	625	0.0064	0.661552	2	0.1026
chr21_34872168_34907296	chr21	18	917	2334	0.00771208	0.886292	6	0.1708
chr21_34907296_34928798	chr21	5	607	402	0.0124378	1.32177	4	0.186
chr21_34928798_34966967	chr21	1	1057	638	0.0015674	0.169799	2	0.0524
chr21_34966967_34993975	chr21	7	842	883	0.00792752	0.76285	1	0.037
chr21_34993975_35042797	chr21	8	1405	1023	0.00782014	0.81522	10	0.2048
chr21_35042797_35109762	chr21	18	1842	1993	0.00903161	0.985019	1	0.0149
chr21_35109762_35137421	chr21	2	827	220	0.00909091	0.912136	15	0.5423
chr21_35137421_35151608	chr21	4	375	559	0.00715564	0.812136	2	0.141
chr21_35151608_35188777	chr21	1	1088	383	0.00261097	0.267593	1	0.0269
chr21_35188777_35225283	chr21	8	1125	1079	0.00741427	0.721774	12	0.3287
chr21_35225283_35294042	chr21	7	1890	1297	0.00539707	0.589043	5	0.0727
chr21_35294042_35317453	chr21	3	678	296	0.0101351	1.04988	3	0.1281
chr21_35317453_35372570	chr21	9	1717	1059	0.00849858	0.818433	6	0.1089
chr21_35372570_35449600	chr21	6	2161	889	0.00674916	0.721732	31	0.4024
chr21_35449600_35471634	chr21	2	584	85	0.0235294	2.66326	13	0.59
chr21_35471634_35513619	chr21	7	979	735	0.00952381	1.2253	15	0.3573
chr21_35513619_35542372	chr21	1	862	383	0.00261097	0.261275	40	1.3912
chr21_35542372_35687408	chr21	19	4254	2970	0.00639731	0.65433	235	1.6203
chr21_35687408_35766526	chr21	11	2296	1415	0.00777385	0.803639	86	1.087
chr21_35766526_35934704	chr21	12	4411	2237	0.00536433	0.613576	166	0.987
chr21_35934704_36003345	chr21	7	2084	610	0.0114754	1.1339	318	4.6328
chr21_36003345_36087866	chr21	56	2329	5168	0.0108359	1.17973	282	3.3364
chr21_36087866_36176461	chr21	19	2480	2436	0.00779967	0.835901	357	4.0296
chr21_36176461_36227357	chr21	11	1621	2934	0.00374915	0.353146	212	4.1654
chr21_36227357_36270778	chr21	58	1359	6562	0.00883877	0.847215	100	2.303
chr21_36270778_36297848	chr21	16	727	2457	0.00651201	0.727428	106	3.9158
chr21_36297848_36308660	chr21	0	328	55	0	0	27	2.4972
chr21_36308660_36428442	chr21	18	3204	8535	0.00210896	0.236532	371	3.0973
chr21_36428442_36464179	chr21	18	1110	1522	0.0118265	1.14228	219	6.1281
chr21_36464179_36499706	chr21	5	1114	573	0.008726	0.834853	74	2.0829
chr21_36499706_36625327	chr21	19	3566	1634	0.0116279	1.22886	166	1.3214
chr21_36625327_36669312	chr21	7	1354	905	0.00773481	0.753801	140	3.1829
chr21_36669312_36701940	chr21	3	991	765	0.00392157	0.387345	62	1.9002
chr21_36701940_36719738	chr21	9	504	791	0.011378	1.20539	4	0.2247
chr21_36719738_36750441	chr21	29	982	3077	0.00942476	0.884018	15	0.4886
chr21_36750441_36782120	chr21	15	938	1873	0.00800854	0.811416	50	1.5783
chr21_36782120_36812347	chr21	6	879	714	0.00840336	0.866923	80	2.6466
chr21_36812347_36848567	chr21	7	1039	955	0.00732984	0.766565	69	1.905
chr21_36848567_36922402	chr21	7	2068	1922	0.00364204	0.390102	161	2.1805
chr21_36922402_36984537	chr21	9	1724	2552	0.00352665	0.381313	233	3.7499
chr21_36984537_37035923	chr21	9	1541	1291	0.00697134	0.697396	198	3.8532
chr21_37035923_37059262	chr21	1	639	112	0.00892857	0.978328	56	2.3994
chr21_37059262_37232269	chr21	72	4661	11518	0.00625109	0.696083	643	3.7166
chr21_37232269_37284237	chr21	10	1337	1460	0.00684932	0.79868	104	2.0012
chr21_37284237_37338878	chr21	1	1407	233	0.00429185	0.500023	130	2.3792
chr21_37338878_37563977	chr21	53	6145	9961	0.00532075	0.584717	405	1.7992
chr21_37563977_37613010	chr21	1	1337	135	0.00740741	0.814975	68	1.3868
chr21_37613010_37716482	chr21	9	2760	3497	0.00257363	0.289456	155	1.498
chr21_37716482_37758556	chr21	0	1199	72	0	0	27	0.6417
chr21_37758556_37778452	chr21	0	517	84	0	0	4	0.201
chr21_37778452_37816429	chr21	0	1084	188	0	0	66	1.7379
chr21_37816429_37855273	chr21	1	1077	354	0.00282486	0.305651	27	0.6951
chr21_37855273_37881790	chr21	2	750	179	0.0111732	1.18512	14	0.528
chr21_37881790_37913150	chr21	0	839	45	0	0	3	0.0957
chr21_37913150_37955865	chr21	3	1099	479	0.00626305	0.730281	5	0.1171
chr21_37955865_37985092	chr21	0	824	64	0	0	12	0.4106
chr21_37985092_38078464	chr21	0	2413	147	0	0	72	0.7711
chr21_38078464_38254499	chr21	12	4427	1429	0.00839748	1.00175	384	2.1814
chr21_38254499_38326579	chr21	22	2011	4300	0.00511628	0.550146	265	3.6765
chr21_38326579_38360723	chr21	2	1052	282	0.0070922	0.690559	53	1.5522
chr21_38360723_38404563	chr21	11	1098	3068	0.0035854	0.429464	9	0.2053
chr21_38404563_38439239	chr21	7	1002	694	0.0100865	1.04718	1	0.0288
chr21_38439239_38459873	chr21	2	576	765	0.00261438	0.280964	1	0.0485
chr21_38459873_38499352	chr21	16	1083	1925	0.00831169	0.908967	2	0.0507
chr21_38499352_38530588	chr21	3	754	586	0.00511945	0.636252	9	0.2881
chr21_38530588_38586941	chr21	3	1654	420	0.00714286	0.730087	17	0.3017
chr21_38586941_38641135	chr21	2	1568	142	0.0140845	1.46039	32	0.5905
chr21_38641135_38702776	chr21	8	1784	1403	0.00570207	0.591056	73	1.1843
chr21_38702776_38747538	chr21	2	1235	170	0.0117647	1.27922	12	0.2681
chr21_38747538_38822104	chr21	19	2088	3365	0.00564636	0.604923	139	1.8641
chr21_38822104_38862278	chr21	4	1118	1011	0.00395648	0.426514	125	3.1115
chr21_38862278_38916653	chr21	2	1509	349	0.00573066	0.619378	97	1.7839
chr21_38916653_38946035	chr21	4	995	300	0.0133333	1.18119	56	1.9059
chr21_38946035_38978194	chr21	1	972	269	0.00371747	0.368982	9	0.2799
chr21_38978194_39001778	chr21	3	807	255	0.0117647	1.03145	47	1.9929
chr21_39001778_39016132	chr21	0	463	144	0	0	22	1.5327
chr21_39016132_39035323	chr21	4	610	202	0.019802	1.86895	66	3.4391
chr21_39035323_39079868	chr21	4	1187	254	0.015748	1.77295	112	2.5143
chr21_39079868_39112030	chr21	2	966	260	0.00769231	0.768323	44	1.3681
chr21_39112030_39140867	chr21	0	808	120	0	0	112	3.8839
chr21_39140867_39347101	chr21	50	5713	15251	0.00327847	0.35505	712	3.4524
chr21_39347101_39361832	chr21	4	462	610	0.00655738	0.627251	40	2.7154
chr21_39361832_39447759	chr21	39	2298	4159	0.00937725	1.05191	233	2.7116
chr21_39447759_39527144	chr21	11	2151	1897	0.00579863	0.642014	311	3.9176
chr21_39527144_39566204	chr21	8	1142	513	0.0155945	1.60015	246	6.298
chr21_39566204_39609134	chr21	0	1226	61	0	0	180	4.1929
chr21_39609134_39655927	chr21	6	1235	656	0.00914634	1.03964	108	2.308
chr21_39655927_39674795	chr21	8	574	1352	0.00591716	0.58351	32	1.696
chr21_39674795_39700970	chr21	0	714	124	0	0	54	2.063
chr21_39700970_39725817	chr21	0	718	49	0	0	49	1.9721
chr21_39725817_39738194	chr21	0	372	52	0	0	10	0.808
chr21_39738194_39758521	chr21	4	702	153	0.0261438	2.27105	142	6.9858
chr21_39758521_39773248	chr21	12	454	728	0.0164835	1.60409	79	5.3643
chr21_39773248_39870888	chr21	16	3072	896	0.0178571	1.70271	443	4.5371
chr21_39870888_39888309	chr21	1	555	24	0.0416667	3.92365	46	2.6405
chr21_39888309_39906416	chr21	1	582	160	0.00625	0.583344	34	1.8777
