rank	avi_constraint_percentile	block_id	chrom	start	end	length_bp	avi_top1_fraction	avi_max	avi_top10_mean	avi_top1_count	avi_top1_per_kb	avi_top1_mean	avi_mean	n_scored
33372	14.5954	chr4_179100754_179156338	chr4	179100754	179156338	55584	0.00071363462	22.38546	21.998419	119	2.1409039	20.864574	3.1181065	166752
33373	14.5928	chr20_9595680_9612029	chr20	9595680	9612029	16349	0.00071360124	27.02466	25.234829	35	2.1408037	22.796421	3.7125702	49047
33374	14.5903	chr2_51713580_51805635	chr2	51713580	51805635	92055	0.00071334166	23.94077	23.388139	197	2.140025	21.195928	3.226118	276165
33375	14.5877	chr14_39786880_39799973	chr14	39786880	39799973	13093	0.00071284911	21.56998	21.362637	28	2.1385473	20.642492	4.1503138	39279
33376	14.5851	chr2_57636826_57682663	chr2	57636826	57682663	45837	0.00071267026	21.93046	21.807006	98	2.1380108	20.897963	4.0636208	137511
33377	14.5826	chrX_42099181_42246092	chrX	42099181	42246092	146911	0.00071244949	23.24294	22.563934	314	2.1373485	20.810121	4.7746382	440733
33378	14.58	chr7_97469634_97554324	chr7	97469634	97554324	84690	0.00071240209	25.6595	22.825778	181	2.1372063	20.994525	3.6663352	254070
33379	14.5775	chr13_85685604_85747377	chr13	85685604	85747377	61773	0.0007122853	23.7623	23.010843	132	2.1368559	21.140901	3.1849064	185319
33380	14.5749	chr11_127938121_128031249	chr11	127938121	128031249	93128	0.0007122813	24.317	24.231646	199	2.1368439	21.155262	3.3571921	279384
33381	14.5723	chr5_111135917_111157916	chr5	111135917	111157916	21999	0.00071215358	24.82667	24.148286	47	2.1364607	21.989224	4.1829745	65997
33382	14.5698	chr12_130224769_130252859	chr12	130224769	130252859	28090	0.00071199715	22.46295	21.723078	60	2.1359915	20.911584	2.7500152	84270
33383	14.5672	chr4_188819384_188869949	chr4	188819384	188869949	50565	0.00071195491	22.88496	22.324228	108	2.1358647	20.847548	3.1126899	151695
33384	14.5647	chr7_78787237_78830788	chr7	78787237	78830788	43551	0.00071180914	26.21829	22.898396	93	2.1354274	21.045932	3.9751122	130653
33385	14.5621	chr16_74817644_74839676	chr16	74817644	74839676	22032	0.0007110869	23.24756	21.997968	47	2.1332607	20.805501	3.9544933	66096
33386	14.5596	chr14_84572664_84623292	chr14	84572664	84623292	50628	0.00071106897	22.40645	22.209922	108	2.1332069	20.948374	2.9449436	151884
33387	14.557	chr1_30525249_30589943	chr1	30525249	30589943	64694	0.00071103966	34.5572	31.220386	138	2.133119	22.219282	3.261671	194082
33388	14.5544	chr15_87779489_87826376	chr15	87779489	87826376	46887	0.00071092911	23.1968	22.250946	100	2.1327873	20.902158	3.3813102	140661
33389	14.5519	chr6_5563776_5609271	chr6	5563776	5609271	45495	0.00071070081	26.23428	23.086652	97	2.1321024	20.890665	4.2075116	136485
33390	14.5493	chr5_162011502_162055122	chr5	162011502	162055122	43620	0.00071068317	30.52474	29.075083	93	2.1320495	22.615459	3.4366239	130860
33391	14.5468	chr22_27240185_27248628	chr22	27240185	27248628	8443	0.00071064787	21.81949	21.027766	18	2.1319436	20.737202	3.8605345	25329
33392	14.5442	chr5_117481081_117612896	chr5	117481081	117612896	131815	0.00071059186	22.96612	22.713337	281	2.1317756	20.924712	3.2351622	395445
33393	14.5416	chr2_224274214_224302377	chr2	224274214	224302377	28163	0.00071015162	26.14107	25.603517	60	2.1304549	22.327983	3.574033	84489
33394	14.5391	chr2_209282383_209377200	chr2	209282383	209377200	94817	0.00071013988	24.48037	23.710275	202	2.1304197	21.31731	3.581786	284451
33395	14.5365	chr4_14344926_14362296	chr4	14344926	14362296	17370	0.00071003646	22.24674	21.619335	37	2.1301094	20.745927	3.3871366	52110
33396	14.534	chr13_73774145_73812656	chr13	73774145	73812656	38511	0.00070975392	25.7531	23.99807	82	2.1292618	21.054442	4.441299	115533
33397	14.5314	chr5_80097321_80107191	chr5	80097321	80107191	9870	0.00070921986	22.07628	21.434336	21	2.1276596	20.817776	4.0297925	29610
33398	14.5288	chr15_85893412_85940414	chr15	85893412	85940414	47002	0.00070918968	22.32873	21.85061	100	2.127569	20.788268	3.718333	141006
33399	14.5263	chr22_44603286_44615978	chr22	44603286	44615978	12692	0.0007091081	21.94645	21.134487	27	2.1273243	20.681338	2.934105	38076
33400	14.5237	chr20_4372275_4408006	chr20	4372275	4408006	35731	0.00070900152	23.10824	22.486542	76	2.1270046	20.950214	3.8281067	107193
33401	14.5212	chr3_139977367_140012158	chr3	139977367	140012158	34791	0.00070899562	24.2233	22.265085	74	2.1269869	20.945116	4.4226622	104373
33402	14.5186	chr11_91233488_91404174	chr11	91233488	91404174	170686	0.00070890407	24.51515	24.349277	363	2.1267122	21.101792	3.2639214	512058
33403	14.516	chr15_87364481_87490031	chr15	87364481	87490031	125550	0.00070888092	25.47018	24.765939	267	2.1266428	21.513351	3.3524471	376650
33404	14.5135	chr6_141965099_142017766	chr6	141965099	142017766	52667	0.00070885627	24.00542	23.095549	112	2.1265688	20.968385	3.9716506	158001
33405	14.5109	chr18_43935093_44036220	chr18	43935093	44036220	101127	0.00070867984	24.54985	23.630832	215	2.1260395	20.966242	3.465482	303381
33406	14.5084	chr5_28719574_28771791	chr5	28719574	28771791	52217	0.0007085815	25.78709	25.759303	111	2.1257445	21.748065	3.1354049	156651
33407	14.5058	chr8_12838023_12857311	chr8	12838023	12857311	19288	0.000708558	26.52248	25.996395	41	2.125674	23.145377	3.3958889	57864
33408	14.5033	chr5_110016287_110034646	chr5	110016287	110034646	18359	0.00070809957	23.41639	22.197619	39	2.1242987	20.876161	3.7518394	55077
33409	14.5007	chr11_95341096_95397118	chr11	95341096	95397118	56022	0.00070805517	23.10415	22.633577	119	2.1241655	20.840622	4.3132989	168066
33410	14.4981	chr10_14094292_14117837	chr10	14094292	14117837	23545	0.00070786437	24.18823	22.630472	50	2.1235931	20.956335	3.8100365	70635
33411	14.4956	chr10_10136504_10146864	chr10	10136504	10146864	10360	0.00070785071	21.09471	21.014054	22	2.1235521	20.717111	3.073096	31080
33412	14.493	chr5_16828808_16851884	chr5	16828808	16851884	23076	0.00070780609	25.20159	22.955777	49	2.1234183	21.247368	3.9828947	69228
33413	14.4905	chr15_87490031_87571036	chr15	87490031	87571036	81005	0.00070777524	24.86221	23.291556	172	2.1233257	20.911352	3.6159216	243015
33414	14.4879	chr5_98042050_98103278	chr5	98042050	98103278	61228	0.0007077372	23.86974	23.731765	130	2.1232116	21.326981	3.7338931	183684
33415	14.4853	chr14_101077298_101088131	chr14	101077298	101088131	10833	0.00070771408	23.82658	22.428952	23	2.1231423	21.287022	3.0574639	32499
33416	14.4828	chr1_31103173_31165822	chr1	31103173	31165822	62649	0.0007076463	23.49233	23.087123	133	2.1229389	20.972812	3.5627811	187947
33417	14.4802	chr2_16850724_16946818	chr2	16850724	16946818	96094	0.00070764044	23.88982	23.577712	204	2.1229213	21.249867	3.5816301	288282
33418	14.4777	chr21_15496556_15550731	chr21	15496556	15550731	54175	0.00070758345	22.68624	22.328614	115	2.1227503	20.799751	3.9836551	162525
33419	14.4751	chr3_29770041_29804902	chr3	29770041	29804902	34861	0.00070757198	23.79652	22.625932	74	2.1227159	20.966852	4.1374664	104583
33420	14.4725	chr8_16308742_16488362	chr8	16308742	16488362	179620	0.00070704821	23.48744	23.237698	381	2.1211446	21.204709	3.7881049	538860
33421	14.47	chr2_153147090_153197547	chr2	153147090	153197547	50457	0.00070687252	23.71057	23.18473	107	2.1206176	21.691103	3.8360481	151371
33422	14.4674	chr1_232217262_232254047	chr1	232217262	232254047	36785	0.00070680984	24.38706	22.216138	78	2.1204295	20.985614	3.9406407	110355
33423	14.4649	chr12_74799261_74986026	chr12	74799261	74986026	186765	0.00070677054	24.57897	23.979523	396	2.1203116	21.279224	3.4214065	560295
33424	14.4623	chr11_29340624_29441624	chr11	29340624	29441624	101000	0.00070627063	24.66686	24.373594	214	2.1188119	21.323951	3.0306661	303000
33425	14.4597	chr12_30467263_30546582	chr12	30467263	30546582	79319	0.00070600991	24.05279	23.995037	168	2.1180297	21.2074	3.6366852	237957
33426	14.4572	chr20_12088211_12172748	chr20	12088211	12172748	84537	0.00070580535	23.05834	22.338406	179	2.117416	20.970131	4.0036041	253611
33427	14.4546	chr7_37317349_37323961	chr7	37317349	37323961	6612	0.00070578746	22.62083	21.007983	14	2.1173624	20.748382	4.5284009	19836
33428	14.4521	chr15_26238778_26294982	chr15	26238778	26294982	56204	0.00070576234	24.77943	24.125697	119	2.117287	21.807846	2.7128658	168612
33429	14.4495	chr18_68512700_68615226	chr18	68512700	68615226	102526	0.0007055121	23.62694	22.868556	217	2.1165363	21.017049	3.4234272	307578
33430	14.4469	chr5_9821611_9860367	chr5	9821611	9860367	38756	0.00070526714	24.33453	23.242707	82	2.1158014	21.19815	3.4402573	116268
33431	14.4444	chr16_12825623_12867223	chr16	12825623	12867223	41600	0.00070512821	24.29765	23.113693	88	2.1153846	21.187616	3.3660453	124800
33432	14.4418	chr18_67350723_67409343	chr18	67350723	67409343	58620	0.00070510633	24.19001	23.769611	124	2.115319	21.38038	3.3003647	175860
33433	14.4393	chr13_47170801_47248841	chr13	47170801	47248841	78040	0.00070476679	23.7914	23.58028	165	2.1143004	21.113101	3.5774073	234120
33434	14.4367	chr4_90827155_90888171	chr4	90827155	90888171	61016	0.00070473318	23.92581	22.479472	129	2.1141996	20.894457	3.9607965	183048
33435	14.4342	chr6_94565071_94613331	chr6	94565071	94613331	48260	0.0007045172	23.31099	23.097494	102	2.1135516	20.861831	2.9476488	144780
33436	14.4316	chr15_97328680_97384051	chr15	97328680	97384051	55371	0.00070433982	23.1252	22.336745	117	2.1130195	21.077812	3.1914073	166113
33437	14.429	chr3_8001546_8056926	chr3	8001546	8056926	55380	0.00070422535	23.79077	23.313172	117	2.1126761	21.322669	3.2050215	166140
33438	14.4265	chr7_123281878_123352883	chr7	123281878	123352883	71005	0.00070417576	23.61527	22.474913	150	2.1125273	20.913613	3.8052201	213015
33439	14.4239	chr7_32407318_32418209	chr7	32407318	32418209	10891	0.00070394515	23.62495	22.429979	23	2.1118355	21.569449	3.479383	32673
33440	14.4214	chr12_128326263_128363205	chr12	128326263	128363205	36942	0.00070380597	23.21712	22.525669	78	2.1114179	21.293114	3.0835419	110826
33441	14.4188	chr11_127718955_127808472	chr11	127718955	127808472	89517	0.00070377694	22.89606	22.724428	189	2.1113308	20.849203	3.4609735	268551
33442	14.4162	chr2_230548407_230576356	chr2	230548407	230576356	27949	0.00070366262	22.71218	22.331338	59	2.1109879	20.877061	3.7715028	83847
33443	14.4137	chr2_208210735_208224480	chr2	208210735	208224480	13745	0.00070328604	21.88619	21.152379	29	2.1098581	20.648039	4.9944859	41235
33444	14.4111	chr8_2648038_2660366	chr8	2648038	2660366	12328	0.00070300671	22.17294	21.472641	26	2.1090201	20.849508	3.0521453	36984
33445	14.4086	chr5_174112331_174147909	chr5	174112331	174147909	35578	0.00070268143	24.42198	23.93731	75	2.1080443	21.677735	3.3729226	106734
33446	14.406	chr22_44436767_44446255	chr22	44436767	44446255	9488	0.00070264193	23.04047	21.619932	20	2.1079258	20.980923	3.4570294	28464
33447	14.4034	chr5_147098263_147149039	chr5	147098263	147149039	50776	0.00070243159	23.53168	22.892005	107	2.1072948	21.342455	3.6981013	152328
33448	14.4009	chr3_173255903_173300524	chr3	173255903	173300524	44621	0.00070221047	23.23771	22.510821	94	2.1066314	21.08547	3.6567007	133863
33449	14.3983	chr2_194920718_194972460	chr2	194920718	194972460	51742	0.00070220195	22.38248	22.069701	109	2.1066059	21.190858	3.4481877	155226
33450	14.3958	chr3_65811865_65846527	chr3	65811865	65846527	34662	0.00070201758	26.16404	22.66455	73	2.1060527	20.937983	4.7853392	103986
33451	14.3932	chr2_5121277_5130299	chr2	5121277	5130299	9022	0.00070198773	22.71679	21.680559	19	2.1059632	21.099665	2.6722674	27066
33452	14.3906	chr12_115925974_115945444	chr12	115925974	115945444	19470	0.0007019346	23.94014	22.985108	41	2.1058038	21.420947	3.342081	58410
33453	14.3881	chr2_14994494_15039622	chr2	14994494	15039622	45128	0.00070170774	24.44561	23.845239	95	2.1051232	21.557836	3.4212857	135384
33454	14.3855	chr12_7218729_7297586	chr12	7218729	7297586	78857	0.00070169209	26.12606	24.624682	166	2.1050763	21.116259	3.7978548	236571
33455	14.383	chr5_118313634_118352121	chr5	118313634	118352121	38487	0.00070153558	23.06495	22.368642	81	2.1046068	20.908579	3.4614728	115461
33456	14.3804	chr18_67221146_67302886	chr18	67221146	67302886	81740	0.00070141098	23.27412	22.835709	172	2.1042329	21.023822	3.1688709	245220
33457	14.3778	chr1_30048724_30067736	chr1	30048724	30067736	19012	0.00070131145	22.93981	21.941017	40	2.1039344	20.85966	3.5970519	57036
33458	14.3753	chr3_84654744_84716539	chr3	84654744	84716539	61795	0.00070124336	23.20309	22.596594	130	2.1037301	21.151901	3.2795731	185385
33459	14.3727	chr4_126317413_126353071	chr4	126317413	126353071	35658	0.00070110494	23.14744	22.90988	75	2.1033148	21.047871	3.3367291	106974
33460	14.3702	chr13_29130917_29242191	chr13	29130917	29242191	111274	0.00070097237	26.13355	24.741147	234	2.1029171	21.472631	3.8262609	333822
33461	14.3676	chr6_122845462_122895883	chr6	122845462	122895883	50421	0.00070076622	24.13398	23.915594	106	2.1022986	21.646791	3.5280213	151263
33462	14.3651	chr6_144998504_145196446	chr6	144998504	145196446	197942	0.00070054191	24.98802	23.81913	416	2.1016257	21.072843	3.9149514	593826
33463	14.3625	chr1_240730600_240753916	chr1	240730600	240753916	23316	0.00070052039	27.40003	27.251936	49	2.1015612	23.618974	3.2726212	69948
33464	14.3599	chr18_71807329_71953891	chr18	71807329	71953891	146562	0.0007004999	23.69077	23.207458	308	2.1014997	21.242533	2.738593	439686
33465	14.3574	chr12_84633053_84770155	chr12	84633053	84770155	137102	0.0007002086	22.99221	22.567723	288	2.1006258	20.870821	3.6961022	411306
33466	14.3548	chr6_164236403_164268303	chr6	164236403	164268303	31900	0.00070010449	23.99868	22.881588	67	2.1003135	21.233178	2.8019223	95700
33467	14.3523	chr17_55356685_55377638	chr17	55356685	55377638	20953	0.00069997932	25.82836	24.926276	44	2.099938	22.620385	3.6495283	62859
33468	14.3497	chr8_137776240_137789576	chr8	137776240	137789576	13336	0.00069986003	21.56571	21.053768	28	2.0995801	20.702594	2.4538379	40008
33469	14.3471	chr8_102569391_102583206	chr8	102569391	102583206	13815	0.00069972252	21.96013	21.32975	29	2.0991676	20.647448	3.9999492	41445
33470	14.3446	chr9_79833637_79866543	chr9	79833637	79866543	32906	0.00069896068	22.83183	22.113829	69	2.096882	21.25847	3.7151075	98718
33471	14.342	chr3_158933720_158966161	chr3	158933720	158966161	32441	0.00069870431	22.48635	22.086582	68	2.0961129	20.88025	4.1895139	97323
33472	14.3395	chr11_21404247_21417128	chr11	21404247	21417128	12881	0.00069870352	27.55991	22.512135	27	2.0961106	21.072675	4.4679501	38643
33473	14.3369	chr9_68560649_68603133	chr9	68560649	68603133	42484	0.00069830211	24.19656	23.410055	89	2.0949063	21.319197	3.6277912	127452
33474	14.3343	chr12_62006053_62025148	chr12	62006053	62025148	19095	0.00069826307	24.7381	24.286655	40	2.0947892	22.718608	4.5441195	57285
33475	14.3318	chr8_39968706_39977300	chr8	39968706	39977300	8594	0.00069816151	22.70198	21.668485	18	2.0944845	21.060838	4.0644518	25782
33476	14.3292	chr16_48974342_48999663	chr16	48974342	48999663	25321	0.00069770809	22.05602	21.558702	53	2.0931243	20.894613	3.3012663	75963
33477	14.3267	chr3_78423988_78482792	chr3	78423988	78482792	58804	0.00069723148	22.68348	22.496784	123	2.0916944	20.936427	3.3905793	176412
33478	14.3241	chrX_44645613_44749852	chrX	44645613	44749852	104239	0.00069711592	22.96699	22.622513	218	2.0913478	20.846117	4.1086451	312717
33479	14.3215	chr13_96313701_96396469	chr13	96313701	96396469	82768	0.00069672659	23.30343	22.913671	173	2.0901798	20.812522	4.1922722	248304
33480	14.319	chr1_5162536_5200350	chr1	5162536	5200350	37814	0.00069639111	22.32271	21.64479	79	2.0891733	20.807712	2.6937527	113442
33481	14.3164	chr18_7467034_7485224	chr18	7467034	7485224	18190	0.00069635331	22.71865	21.860368	38	2.0890599	20.800722	3.6584128	54570
33482	14.3139	chr10_131737224_131802346	chr10	131737224	131802346	65122	0.00069612932	24.35209	23.99912	136	2.0883879	21.384175	2.8280268	195366
33483	14.3113	chr4_137889588_138018508	chr4	137889588	138018508	128920	0.00069552177	24.18178	23.344876	269	2.0865653	21.038253	3.5648685	386760
33484	14.3087	chr6_40150633_40247941	chr6	40150633	40247941	97308	0.00069538647	24.18353	22.92301	203	2.0861594	21.051907	3.5106235	291924
33485	14.3062	chr9_10208240_10251878	chr9	10208240	10251878	43638	0.00069511282	24.8563	22.802921	91	2.0853385	20.954094	3.7059176	130914
33486	14.3036	chr4_30522466_30638036	chr4	30522466	30638036	115570	0.00069510542	23.22936	22.884573	241	2.0853163	21.126281	3.2951009	346710
33487	14.3011	chr3_58670738_58720147	chr3	58670738	58720147	49409	0.00069488015	23.34244	22.904586	103	2.0846405	21.14475	4.160627	148227
33488	14.2985	chr13_43589993_43661964	chr13	43589993	43661964	71971	0.00069472426	26.36594	23.718387	150	2.0841728	21.271153	4.4155887	215913
33489	14.296	chr17_53281243_53390665	chr17	53281243	53390665	109422	0.00069455868	23.801	23.524083	228	2.083676	21.173292	3.073293	328266
33490	14.2934	chr9_118707924_118742485	chr9	118707924	118742485	34561	0.00069442435	23.29804	22.060963	72	2.0832731	20.845959	3.4145256	103683
33491	14.2908	chr1_229715664_229776635	chr1	229715664	229776635	60971	0.00069431916	23.66598	23.105654	127	2.0829575	21.10446	3.6633531	182913
33492	14.2883	chr13_67412873_67621375	chr13	67412873	67621375	208502	0.00069383827	24.19836	23.803054	434	2.0815148	21.027194	3.2049637	625506
33493	14.2857	chr8_72366869_72440878	chr8	72366869	72440878	74009	0.00069360934	22.55909	22.038987	154	2.080828	20.98342	3.3688489	222027
33494	14.2832	chr3_144449743_144570372	chr3	144449743	144570372	120629	0.00069358667	23.71722	22.911684	251	2.08076	20.992839	3.5873656	361887
33495	14.2806	chr10_81119567_81215238	chr10	81119567	81215238	95671	0.00069334838	22.38852	22.032114	199	2.0800452	20.943055	3.2716712	287013
33496	14.278	chr14_42598678_42630900	chr14	42598678	42630900	32222	0.00069310823	24.56145	22.282796	67	2.0793247	21.014445	2.8971488	96666
33497	14.2755	chr1_30209893_30272421	chr1	30209893	30272421	62528	0.00069302286	23.13703	22.577515	130	2.0790686	20.876842	3.4206838	187584
33498	14.2729	chr9_68626201_68683924	chr9	68626201	68683924	57723	0.00069296468	24.13694	23.188139	120	2.078894	20.984585	3.9850369	173169
33499	14.2704	chr14_85058753_85099643	chr14	85058753	85099643	40890	0.00069291595	23.11948	22.28491	85	2.0787479	21.047831	3.3189962	122670
33500	14.2678	chr18_73987525_74038045	chr18	73987525	74038045	50520	0.00069279493	24.29052	23.734743	105	2.0783848	21.185031	3.2650975	151560
33501	14.2652	chr4_16426326_16450869	chr4	16426326	16450869	24543	0.00069266186	23.38912	22.72508	51	2.0779856	21.199523	3.8761342	73629
33502	14.2627	chr14_79947485_80097639	chr14	79947485	80097639	150154	0.00069262224	29.76246	29.532512	312	2.0778667	21.642415	3.5970092	450462
33503	14.2601	chr4_31397057_31488041	chr4	31397057	31488041	90984	0.00069242944	23.196	22.564371	189	2.0772883	20.941593	3.3173094	272952
33504	14.2576	chr10_83908260_83965549	chr10	83908260	83965549	57289	0.00069239586	24.02123	23.833182	119	2.0771876	21.21834	3.7613728	171867
