block_id	chrom	start	end	length_bp	n_positions	n_variant_alleles	n_scored	n_missing_avi	avi_max	avi_top10_mean	avi_top1_count	avi_top1_fraction	avi_top1_per_kb	avi_top1_mean	avi_mean
chr12_119088594_119123185	chr12	119088594	119123185	34591	34591	103773	103773	0	41.96649	39.381659	876	0.0084415021	25.324506	24.332497	4.2741433
chr12_119123185_119136514	chr12	119123185	119136514	13329	13329	39987	39987	0	45.98689	40.215394	366	0.0091529747	27.458924	23.760092	3.8764096
chr12_119136514_119194542	chr12	119136514	119194542	58028	58028	174084	174084	0	69.82914	50.39869	4650	0.026711243	80.133729	23.875925	5.2704084
chr12_119194542_119232080	chr12	119194542	119232080	37538	37538	112614	112614	0	33.89702	30.513613	377	0.0033477188	10.043156	22.315654	4.2820686
chr12_119232080_119253017	chr12	119232080	119253017	20937	20937	62811	62811	0	23.17725	22.610719	156	0.0024836414	7.4509242	21.032749	3.6780887
chr12_119253017_119271274	chr12	119253017	119271274	18257	18257	54771	54771	0	24.25873	23.852675	141	0.002574355	7.7230651	21.27228	3.7630412
chr12_119271274_119290178	chr12	119271274	119290178	18904	18904	56712	56712	0	23.05834	22.660174	139	0.0024509804	7.3529412	20.942647	3.7027721
chr12_119290178_119307781	chr12	119290178	119307781	17603	17603	52809	52809	0	23.97176	22.702596	100	0.0018936166	5.6808499	20.968012	3.9242592
chr12_119307781_119317582	chr12	119307781	119317582	9801	9801	29403	29403	0	22.10838	21.304689	20	0.0006802027	2.0406081	20.849919	3.5909233
chr12_119317582_119420672	chr12	119317582	119420672	103090	103090	309270	309270	0	46.96252	38.339517	514	0.0016619782	4.9859346	21.924391	3.9520886
chr12_119420672_119501728	chr12	119420672	119501728	81056	81056	243168	243168	0	50.19396	45.524999	1277	0.0052515134	15.75454	24.074024	3.91572
chr12_119501728_119574363	chr12	119501728	119574363	72635	72635	217905	217905	0	53.32283	47.86608	1688	0.007746495	23.239485	24.680803	3.7144536
chr12_119574363_119705208	chr12	119574363	119705208	130845	130845	392535	392535	0	70.63675	57.137263	7494	0.019091291	57.273874	24.839755	5.0547006
chr12_119705208_119874364	chr12	119705208	119874364	169156	169156	507468	507468	0	59.33338	56.477421	16136	0.031797079	95.391236	25.118535	6.1429177
chr12_119874364_119910034	chr12	119874364	119910034	35670	35670	107010	107010	0	40.70392	36.68735	375	0.0035043454	10.513036	23.780344	3.6394358
chr12_119910034_119933364	chr12	119910034	119933364	23330	23330	69990	69990	0	23.15944	21.820444	33	0.00047149593	1.4144878	20.815189	3.9061551
chr12_119933364_119967254	chr12	119933364	119967254	33890	33890	101670	101670	0	24.82667	24.313377	162	0.0015933904	4.7801711	21.224823	3.9769801
chr12_119967254_120120038	chr12	119967254	120120038	152784	152784	458352	458352	0	67.00844	56.287789	8917	0.01945448	58.363441	24.327345	5.5878007
chr12_120120038_120268025	chr12	120120038	120268025	147987	147987	443961	443961	0	70.56761	63.020255	28254	0.063640725	190.92218	25.576593	6.7068531
chr12_120268025_120398054	chr12	120268025	120398054	130029	130029	390087	390087	0	56.18579	52.219859	11674	0.029926657	89.779972	23.805481	5.0858137
chr12_120398054_120425681	chr12	120398054	120425681	27627	27627	82881	82881	0	24.61982	24.11478	518	0.0062499246	18.749774	21.464354	4.0972045
chr12_120425681_120603925	chr12	120425681	120603925	178244	178244	534732	534732	0	61.50633	56.445737	15776	0.029502629	88.507888	25.014025	5.6223016
chr12_120603925_120648081	chr12	120603925	120648081	44156	44156	132468	132468	0	44.6876	38.410043	1916	0.014463871	43.391612	22.371062	4.9244182
chr12_120648081_120748114	chr12	120648081	120748114	100033	100033	300099	300099	0	57.04571	51.531801	11317	0.037710889	113.13267	25.036352	6.2188335
chr12_120748114_120985482	chr12	120748114	120985482	237368	237368	712104	712104	0	64.03542	54.43645	6453	0.0090618786	27.185636	24.490271	4.9092271
chr12_120985482_121052717	chr12	120985482	121052717	67235	67235	201705	201705	0	56.27997	51.508706	6250	0.030985846	92.957537	24.8967	5.014557
chr12_121052717_121167271	chr12	121052717	121167271	114554	114554	343662	343662	0	72.88436	46.989668	2028	0.0059011471	17.703441	23.993412	3.9700349
chr12_121167271_121257350	chr12	121167271	121257350	90079	90079	270237	270237	0	58.96872	54.965833	7365	0.027253855	81.761565	25.38623	5.2893011
chr12_121257350_121287814	chr12	121257350	121287814	30464	30464	91392	91392	0	53.75512	47.522692	1534	0.016784839	50.354517	25.640036	4.9677802
chr12_121287814_121375769	chr12	121287814	121375769	87955	87955	263865	263865	0	58.94934	53.41591	5832	0.022102211	66.306634	25.457346	4.9991573
chr12_121375769_121385711	chr12	121375769	121385711	9942	9942	29826	29826	0	21.82798	21.014899	12	0.00040233353	1.2070006	20.898543	3.9922098
chr12_121385711_121492209	chr12	121385711	121492209	106498	106498	319494	319494	0	66.66366	58.513314	9394	0.029402743	88.208229	25.278297	5.4271545
chr12_121492209_121563487	chr12	121492209	121563487	71278	71278	213834	213834	0	57.13269	49.825348	4716	0.022054491	66.163473	24.831407	5.0434177
chr12_121563487_121716608	chr12	121563487	121716608	153121	153121	459363	459363	0	60.39054	49.1675	8395	0.018275307	54.825922	23.815509	4.8556679
chr12_121716608_121770586	chr12	121716608	121770586	53978	53978	161934	161934	0	52.55678	46.741685	1527	0.0094297677	28.289303	24.532595	4.6345527
chr12_121770586_121842843	chr12	121770586	121842843	72257	72257	216771	216771	0	75.48998	57.528895	17544	0.080933335	242.80001	24.847056	7.2281798
chr12_121842843_121910840	chr12	121842843	121910840	67997	67997	203991	203991	0	61.48199	51.914996	3763	0.018446892	55.340677	25.361102	4.5198996
chr12_121910840_122044510	chr12	121910840	122044510	133670	133670	401010	401010	0	57.15694	52.414333	8391	0.020924665	62.773996	24.917117	5.1029141
chr12_122044510_122148484	chr12	122044510	122148484	103974	103973	311919	311919	0	61.40981	52.27686	7091	0.022733466	68.199742	24.275307	5.3558274
chr12_122148484_122188501	chr12	122148484	122188501	40017	40017	120051	120051	0	55.94	50.11551	1725	0.014368893	43.10668	24.797511	4.165287
chr12_122188501_122319487	chr12	122188501	122319487	130986	130986	392958	392958	0	65.7129	57.092276	12494	0.031794747	95.38424	25.279389	5.1503489
chr12_122319487_122491806	chr12	122319487	122491806	172319	172319	516957	516957	0	61.08796	56.035862	12315	0.023822097	71.466292	24.964956	5.072477
chr12_122491806_122672004	chr12	122491806	122672004	180198	180198	540594	540594	0	62.8711	57.917032	17153	0.031729912	95.189736	25.385159	4.9223788
chr12_122672004_122731187	chr12	122672004	122731187	59183	59183	177549	177549	0	44.32629	41.321515	5854	0.03297118	98.913539	24.501067	4.9034956
chr12_122731187_122860962	chr12	122731187	122860962	129775	129775	389325	389325	0	62.02395	58.249585	11595	0.029782316	89.346947	25.504367	5.0165916
chr12_122860962_123087948	chr12	122860962	123087948	226986	226986	680958	680958	0	64.03542	55.840188	22512	0.033059308	99.177923	24.851688	5.5244888
chr12_123087948_123430345	chr12	123087948	123430345	342397	342397	1027191	1027191	0	69.28086	60.761838	24206	0.023565238	70.695713	25.2377	5.0111137
chr12_123430345_123448195	chr12	123430345	123448195	17850	17650	52950	52950	0	51.12388	45.382639	1061	0.020037771	59.439776	24.704046	4.7996313
chr12_123448195_123518042	chr12	123448195	123518042	69847	69747	209241	209241	0	55.34343	48.143104	3780	0.018065293	54.118287	25.394306	4.5306093
chr12_123518042_123663283	chr12	123518042	123663283	145241	145241	435723	435723	0	73.2815	59.487379	11002	0.025249987	75.74996	25.983689	4.5466488
chr12_123663283_123768377	chr12	123663283	123768377	105094	105094	315282	315282	0	62.2745	57.730875	8849	0.028066937	84.200811	25.686221	4.6124955
chr12_123768377_123839045	chr12	123768377	123839045	70668	70668	212004	212004	0	57.74712	51.724535	8043	0.037937963	113.81389	25.445347	4.3735159
chr12_123839045_123899403	chr12	123839045	123899403	60358	60358	181074	181074	0	56.23626	50.244644	8663	0.047842319	143.52696	25.645572	4.7349901
chr12_123899403_124020897	chr12	123899403	124020897	121494	121494	364482	364482	0	64.06672	55.336466	13935	0.038232341	114.69702	25.018077	5.4998904
chr12_124020897_124095315	chr12	124020897	124095315	74418	74418	223254	223254	0	25.61946	24.924365	294	0.0013168857	3.9506571	21.265242	4.0462152
chr12_124095315_124153342	chr12	124095315	124153342	58027	58027	174081	174081	0	24.40454	23.672758	214	0.0012293128	3.6879384	21.317593	3.9710578
chr12_124153342_124183041	chr12	124153342	124183041	29699	29699	89097	89097	0	22.79493	22.28015	58	0.0006509759	1.9529277	20.825649	4.469299
chr12_124183041_124208596	chr12	124183041	124208596	25555	25555	76665	76665	0	26.10313	25.193581	277	0.003613122	10.839366	21.686582	3.8117924
chr12_124208596_124237700	chr12	124208596	124237700	29104	29104	87312	87312	0	30.24808	25.440203	226	0.0025884185	7.7652556	22.098238	4.1010389
chr12_124237700_124277026	chr12	124237700	124277026	39326	39326	117978	117978	0	23.71191	23.363453	211	0.001788469	5.3654071	21.311322	3.7317802
chr12_124277026_124311461	chr12	124277026	124311461	34435	34435	103305	103305	0	38.31664	35.007512	664	0.0064275688	19.282707	22.867569	3.8339663
chr12_124311461_124359453	chr12	124311461	124359453	47992	47992	143976	143976	0	65.09754	56.464881	9310	0.064663555	193.99067	24.825315	4.9836435
chr12_124359453_124385387	chr12	124359453	124385387	25934	25934	77802	77802	0	56.29464	44.673876	1486	0.019099766	57.299298	24.701882	4.3783682
chr12_124385387_124437191	chr12	124385387	124437191	51804	51804	155412	155412	0	55.91589	51.771541	4074	0.026214192	78.642576	25.440763	4.6441182
chr12_124437191_124490366	chr12	124437191	124490366	53175	53175	159525	159525	0	63.21871	48.310375	2258	0.014154521	42.463564	25.612967	4.1269823
chr12_124490366_124499940	chr12	124490366	124499940	9574	9574	28722	28722	0	38.65048	37.403947	291	0.010131606	30.394819	23.678462	4.4076501
chr12_124499940_124520582	chr12	124499940	124520582	20642	20642	61926	61926	0	28.32367	26.485279	740	0.011949746	35.849239	21.948174	4.7437218
chr12_124520582_124563212	chr12	124520582	124563212	42630	42630	127890	127890	0	35.78704	34.556781	665	0.0051997811	15.599343	21.75058	4.3002214
chr12_124563212_124607750	chr12	124563212	124607750	44538	44538	133614	133614	0	31.42659	26.990507	929	0.0069528642	20.858593	21.463385	4.3256063
chr12_124607750_124623699	chr12	124607750	124623699	15949	15949	47847	47847	0	24.50351	24.000927	179	0.0037410914	11.223274	21.275573	3.9833564
chr12_124623699_124645723	chr12	124623699	124645723	22024	22024	66072	66072	0	23.13703	22.839777	179	0.0027091658	8.1274973	21.164655	3.9444844
chr12_124645723_124671273	chr12	124645723	124671273	25550	25550	76650	76650	0	24.59064	23.755731	280	0.003652968	10.958904	21.245817	4.0128603
chr12_124671273_124714029	chr12	124671273	124714029	42756	42756	128268	128268	0	24.70814	24.214567	525	0.0040929928	12.278978	21.241718	4.2493207
chr12_124714029_124756307	chr12	124714029	124756307	42278	42278	126834	126834	0	25.84238	25.43533	527	0.0041550373	12.465112	21.477361	4.2687169
chr12_124756307_124768223	chr12	124756307	124768223	11916	11916	35748	35748	0	22.06775	21.436464	40	0.0011189437	3.3568312	20.66711	4.1101324
chr12_124768223_124832958	chr12	124768223	124832958	64735	64735	194205	194205	0	59.55226	52.397522	3394	0.017476378	52.429134	25.418273	4.8791828
chr12_124832958_124854231	chr12	124832958	124854231	21273	21273	63819	63819	0	24.59064	23.638401	164	0.0025697676	7.7093029	21.493777	4.4540421
chr12_124854231_124866570	chr12	124854231	124866570	12339	12339	37017	37017	0	37.98541	35.289868	315	0.0085096037	25.528811	23.21815	4.528267
chr12_124866570_124931167	chr12	124866570	124931167	64597	64597	193791	193791	0	45.78072	39.762975	5378	0.027751547	83.25464	24.655902	4.6487799
chr12_124931167_124967522	chr12	124931167	124967522	36355	36355	109065	109065	0	61.83944	53.805678	3605	0.033053684	99.161051	25.457507	4.4988112
chr12_124967522_124975831	chr12	124967522	124975831	8309	8309	24927	24927	0	49.90178	42.885913	1037	0.041601476	124.80443	26.178079	3.9348867
chr12_124975831_125004736	chr12	124975831	125004736	28905	28905	86715	86715	0	58.43545	49.753665	1510	0.017413366	52.240097	25.125443	4.1106003
chr12_125004736_125024956	chr12	125004736	125024956	20220	20220	60660	60660	0	56.41169	42.415241	272	0.0044840092	13.452028	25.250679	3.7428139
chr12_125024956_125085290	chr12	125024956	125085290	60334	60334	181002	181002	0	54.81675	47.487375	1669	0.0092208926	27.662678	25.024573	3.9892821
chr12_125085290_125148924	chr12	125085290	125148924	63634	63634	190902	190902	0	66.39768	53.545176	3572	0.018711171	56.133514	25.580668	4.250277
chr12_125148924_125196680	chr12	125148924	125196680	47756	47756	143268	143268	0	34.77173	32.449302	486	0.0033922439	10.176732	21.80368	3.8605373
chr12_125196680_125228182	chr12	125196680	125228182	31502	31502	94506	94506	0	24.45147	23.572501	95	0.0010052272	3.0156815	21.461316	3.6845088
chr12_125228182_125268054	chr12	125228182	125268054	39872	39872	119616	119616	0	32.06146	24.156724	170	0.0014212146	4.2636437	21.185807	3.8128844
chr12_125268054_125299998	chr12	125268054	125299998	31944	31944	95832	95832	0	25.40092	23.484879	147	0.0015339344	4.6018032	21.28183	3.559198
chr12_125299998_125339405	chr12	125299998	125339405	39407	39407	118221	118221	0	26.0656	25.542411	172	0.0014549023	4.3647068	21.588182	3.3611532
chr12_125339405_125354643	chr12	125339405	125354643	15238	15238	45714	45714	0	58.02887	41.480469	1184	0.025900162	77.700486	24.278107	4.0814247
chr12_125354643_125406419	chr12	125354643	125406419	51776	51776	155328	155328	0	24.48037	23.553081	134	0.00086269056	2.5880717	21.396731	3.3732865
chr12_125406419_125430267	chr12	125406419	125430267	23848	23848	71544	71544	0	37.29858	35.18648	157	0.0021944538	6.5833613	23.703992	3.2917025
chr12_125430267_125488930	chr12	125430267	125488930	58663	58663	175989	175989	0	24.36965	23.422875	134	0.00076141122	2.2842337	21.254586	3.5442345
chr12_125488930_125514276	chr12	125488930	125514276	25346	25346	76038	76038	0	22.16361	21.367189	17	0.00022357242	0.67071727	21.014669	3.3458313
chr12_125514276_125534384	chr12	125514276	125534384	20108	20108	60324	60324	0	49.5846	39.340848	351	0.0058185797	17.455739	24.030315	3.1533626
chr12_125534384_125554887	chr12	125534384	125554887	20503	20503	61509	61509	0	22.08704	21.007792	14	0.00022760897	0.6828269	20.770444	3.2239733
chr12_125554887_125593686	chr12	125554887	125593686	38799	38799	116397	116397	0	34.24311	33.368898	174	0.0014948839	4.4846517	23.830439	3.3696844
chr12_125593686_125677780	chr12	125593686	125677780	84094	84094	252282	252282	0	55.39262	45.147373	2460	0.0097509929	29.252979	24.691151	3.6664033
chr12_125677780_125812200	chr12	125677780	125812200	134420	134420	403260	403260	0	23.5524	22.481568	75	0.00018598423	0.55795269	20.850437	2.5921749
chr12_125812200_125870482	chr12	125812200	125870482	58282	58282	174846	174846	0	22.90475	21.838937	31	0.00017729888	0.53189664	20.940364	2.6908828
chr12_125870482_125957502	chr12	125870482	125957502	87020	87020	261060	261060	0	22.58467	22.386075	76	0.00029112082	0.87336245	20.906709	2.6035071
chr12_125957502_125962133	chr12	125957502	125962133	4631	4631	13893	13893	0	16.49841	12.792619	0	0	0		2.5711965
chr12_125962133_125979578	chr12	125962133	125979578	17445	17445	52335	52335	0	23.50861	22.532257	41	0.00078341454	2.3502436	21.347601	3.1447127
chr12_125979578_126017164	chr12	125979578	126017164	37586	37586	112758	112758	0	23.24987	22.702893	71	0.00062966707	1.8890012	21.407958	2.9478739
chr12_126017164_126060016	chr12	126017164	126060016	42852	42852	128556	128556	0	22.57993	21.607981	52	0.00040449298	1.213479	20.676828	3.0607739
chr12_126060016_126107507	chr12	126060016	126107507	47491	47491	142473	142473	0	23.11621	21.676713	19	0.0001333586	0.4000758	21.112208	2.7727474
chr12_126107507_126173509	chr12	126107507	126173509	66002	66002	198006	198006	0	23.08691	22.225973	41	0.00020706443	0.6211933	21.138796	2.7537833
chr12_126173509_126204927	chr12	126173509	126204927	31418	31418	94254	94254	0	23.42448	22.189751	58	0.0006153585	1.8460755	20.914896	2.9238216
chr12_126204927_126244984	chr12	126204927	126244984	40057	40057	120171	120171	0	23.25518	21.813909	33	0.00027460868	0.82382605	20.795994	2.7703678
chr12_126244984_126270188	chr12	126244984	126270188	25204	25204	75612	75612	0	20.67851	20.00818	5	6.612707e-05	0.19838121	20.319714	2.6549562
chr12_126270188_126310144	chr12	126270188	126310144	39956	39956	119868	119868	0	20.59312	19.138933	1	8.3425101e-06	0.02502753	20.59312	2.9819787
chr12_126310144_126363292	chr12	126310144	126363292	53148	53148	159444	159444	0	22.24265	21.420846	34	0.00021324101	0.63972304	20.605846	2.8127076
chr12_126363292_126430478	chr12	126363292	126430478	67186	67186	201558	201558	0	22.20824	21.605286	59	0.00029271971	0.87815914	20.791577	3.0332808
chr12_126430478_126446883	chr12	126430478	126446883	16405	16405	49215	49215	0	21.91659	20.452306	6	0.00012191405	0.36574215	21.070987	2.8892071
chr12_126446883_126461077	chr12	126446883	126461077	14194	14194	42582	42582	0	22.45519	20.076736	4	9.3936405e-05	0.28180922	21.002115	2.9122674
chr12_126461077_126569374	chr12	126461077	126569374	108297	108297	324891	324891	0	23.0756	22.055257	128	0.00039397829	1.1819349	20.789578	3.0471611
chr12_126569374_126588411	chr12	126569374	126588411	19037	19037	57111	57111	0	20.73042	19.162335	1	1.7509762e-05	0.052529285	20.73042	2.4938677
chr12_126588411_126615024	chr12	126588411	126615024	26613	26613	79839	79839	0	20.96314	20.357192	6	7.5151242e-05	0.22545373	20.681633	2.7808344
chr12_126615024_126688668	chr12	126615024	126688668	73644	73644	220932	220932	0	21.86955	21.569728	74	0.00033494469	1.0048341	20.696242	2.8212155
chr12_126688668_126729205	chr12	126688668	126729205	40537	40537	121611	121611	0	22.46295	22.217006	29	0.00023846527	0.71539581	21.076286	2.7199036
