block_id	chrom	start	end	length_bp	eqtl_variant_count	eqtl_pair_count	eqtl_gene_count	eqtl_tissue_count	eqtl_variants_per_kb
chrX_35879782_36161864	chrX	35879782	36161864	282082	117	117	2	4	0.4148
chrX_36161864_36414971	chrX	36161864	36414971	253107	15	15	2	2	0.0593
chrX_36414971_36583103	chrX	36414971	36583103	168132	7	7	2	3	0.0416
chrX_36583103_36661180	chrX	36583103	36661180	78077	24	24	2	3	0.3074
chrX_36661180_36803683	chrX	36661180	36803683	142503	48	51	5	7	0.3368
chrX_36803683_37599324	chrX	36803683	37599324	795641	538	718	13	26	0.6762
chrX_37599324_37841955	chrX	37599324	37841955	242631	232	679	13	31	0.9562
chrX_37841955_37939475	chrX	37841955	37939475	97520	124	233	9	16	1.2715
chrX_37939475_37967978	chrX	37939475	37967978	28503	53	53	4	6	1.8595
chrX_37967978_38113480	chrX	37967978	38113480	145502	296	457	9	26	2.0343
chrX_38113480_38224985	chrX	38113480	38224985	111505	114	190	6	28	1.0224
chrX_38224985_38254830	chrX	38224985	38254830	29845	55	60	3	18	1.8429
chrX_38254830_38338735	chrX	38254830	38338735	83905	168	201	9	20	2.0023
chrX_38338735_38641255	chrX	38338735	38641255	302520	461	720	11	29	1.5239
chrX_38641255_38724776	chrX	38641255	38724776	83521	44	47	7	12	0.5268
chrX_38724776_38867421	chrX	38724776	38867421	142645	49	55	8	21	0.3435
chrX_38867421_39057716	chrX	38867421	39057716	190295	60	62	5	10	0.3153
chrX_39057716_39161190	chrX	39057716	39161190	103474	7	7	3	3	0.0676
chrX_39161190_39236443	chrX	39161190	39236443	75253	2	2	2	2	0.0266
chrX_39236443_39307721	chrX	39236443	39307721	71278	4	4	2	2	0.0561
chrX_39307721_39395023	chrX	39307721	39395023	87302	4	4	2	3	0.0458
chrX_39395023_39668070	chrX	39395023	39668070	273047	9	9	3	5	0.033
chrX_39668070_39777037	chrX	39668070	39777037	108967	4	4	4	4	0.0367
chrX_39777037_39820112	chrX	39777037	39820112	43075	2	3	3	3	0.0464
chrX_39820112_39854297	chrX	39820112	39854297	34185	2	2	2	2	0.0585
chrX_39854297_39960297	chrX	39854297	39960297	106000	17	17	6	7	0.1604
chrX_39960297_39992771	chrX	39960297	39992771	32474	1	2	2	2	0.0308
chrX_39992771_40043133	chrX	39992771	40043133	50362	1	1	1	1	0.0199
chrX_40043133_40064209	chrX	40043133	40064209	21076	21	21	2	2	0.9964
chrX_40064209_40121303	chrX	40064209	40121303	57094	2	2	1	1	0.035
chrX_40121303_40209579	chrX	40121303	40209579	88276	3	4	4	4	0.034
chrX_40209579_40277830	chrX	40209579	40277830	68251	14	14	5	5	0.2051
chrX_40277830_40378832	chrX	40277830	40378832	101002	24	24	7	9	0.2376
chrX_40378832_40414384	chrX	40378832	40414384	35552	8	8	3	3	0.225
chrX_40414384_40485986	chrX	40414384	40485986	71602	15	15	3	8	0.2095
chrX_40485986_40530593	chrX	40485986	40530593	44607	7	7	5	5	0.1569
chrX_40530593_40566011	chrX	40530593	40566011	35418	68	119	6	7	1.9199
chrX_40566011_40624506	chrX	40566011	40624506	58495	116	190	5	15	1.9831
chrX_40624506_40758189	chrX	40624506	40758189	133683	87	123	8	37	0.6508
chrX_40758189_40780278	chrX	40758189	40780278	22089	7	8	4	4	0.3169
chrX_40780278_40900239	chrX	40780278	40900239	119961	49	52	6	17	0.4085
chrX_40900239_40941172	chrX	40900239	40941172	40933	17	21	6	11	0.4153
chrX_40941172_41008191	chrX	40941172	41008191	67019	33	33	8	7	0.4924
chrX_41008191_41286892	chrX	41008191	41286892	278701	327	341	7	23	1.1733
chrX_41286892_41406894	chrX	41286892	41406894	120002	157	213	7	33	1.3083
chrX_41406894_41480319	chrX	41406894	41480319	73425	112	136	10	17	1.5254
chrX_41480319_41942527	chrX	41480319	41942527	462208	354	542	10	23	0.7659
chrX_41942527_42099181	chrX	41942527	42099181	156654	67	88	5	10	0.4277
chrX_42099181_42246092	chrX	42099181	42246092	146911	11	12	2	5	0.0749
chrX_42246092_42313632	chrX	42246092	42313632	67540	8	8	2	2	0.1184
chrX_42313632_42433119	chrX	42313632	42433119	119487	1	1	1	1	0.0084
chrX_42433119_42782527	chrX	42433119	42782527	349408	17	17	5	5	0.0487
chrX_42782527_42882003	chrX	42782527	42882003	99476	4	4	1	3	0.0402
chrX_42882003_43084695	chrX	42882003	43084695	202692	20	20	2	5	0.0987
chrX_43084695_43755194	chrX	43084695	43755194	670499	428	457	4	10	0.6383
chrX_43755194_43954837	chrX	43755194	43954837	199643	65	67	6	10	0.3256
chrX_43954837_44036160	chrX	43954837	44036160	81323	88	91	4	10	1.0821
chrX_44036160_44121463	chrX	44036160	44121463	85303	7	7	3	5	0.0821
chrX_44121463_44321405	chrX	44121463	44321405	199942	97	153	8	15	0.4851
chrX_44321405_44380727	chrX	44321405	44380727	59322	130	215	3	38	2.1914
chrX_44380727_44444350	chrX	44380727	44444350	63623	106	154	3	13	1.6661
chrX_44444350_44493272	chrX	44444350	44493272	48922	7	8	5	6	0.1431
chrX_44493272_44568036	chrX	44493272	44568036	74764	33	33	5	8	0.4414
chrX_44568036_44618434	chrX	44568036	44618434	50398	3	3	2	2	0.0595
chrX_44618434_44645613	chrX	44618434	44645613	27179	3	3	2	2	0.1104
chrX_44645613_44749852	chrX	44645613	44749852	104239	48	48	3	4	0.4605
chrX_44749852_44782368	chrX	44749852	44782368	32516	5	5	4	5	0.1538
chrX_44782368_44856060	chrX	44782368	44856060	73692	33	33	5	15	0.4478
chrX_44856060_45224665	chrX	44856060	45224665	368605	253	256	5	22	0.6864
chrX_45224665_45310957	chrX	45224665	45310957	86292	31	31	4	6	0.3592
chrX_45310957_45660182	chrX	45310957	45660182	349225	162	162	7	7	0.4639
chrX_45660182_45774780	chrX	45660182	45774780	114598	76	92	12	13	0.6632
chrX_45774780_45855039	chrX	45774780	45855039	80259	26	28	8	10	0.324
chrX_45855039_45958116	chrX	45855039	45958116	103077	20	21	8	10	0.194
chrX_45958116_46171686	chrX	45958116	46171686	213570	68	68	10	9	0.3184
chrX_46171686_46257675	chrX	46171686	46257675	85989	18	21	6	7	0.2093
chrX_46257675_46312080	chrX	46257675	46312080	54405	23	23	5	6	0.4228
chrX_46312080_46322318	chrX	46312080	46322318	10238	5	5	3	3	0.4884
chrX_46322318_46402627	chrX	46322318	46402627	80309	143	172	16	18	1.7806
chrX_46402627_46666393	chrX	46402627	46666393	263766	312	1374	23	42	1.1829
chrX_46666393_47068881	chrX	46666393	47068881	402488	342	993	28	40	0.8497
chrX_47068881_47082059	chrX	47068881	47082059	13178	23	34	9	41	1.7453
chrX_47082059_47353223	chrX	47082059	47353223	271164	481	1739	30	46	1.7738
chrX_47353223_47517949	chrX	47353223	47517949	164726	318	694	30	42	1.9305
chrX_47517949_47618786	chrX	47517949	47618786	100837	128	236	27	35	1.2694
chrX_47618786_47659597	chrX	47618786	47659597	40811	49	96	19	23	1.2007
chrX_47659597_47752051	chrX	47659597	47752051	92454	121	166	27	29	1.3088
chrX_47752051_47892065	chrX	47752051	47892065	140014	307	946	29	40	2.1926
chrX_47892065_48243562	chrX	47892065	48243562	351497	929	2562	59	45	2.643
chrX_48243562_48472995	chrX	48243562	48472995	229433	606	2270	52	42	2.6413
chrX_48472995_48648812	chrX	48472995	48648812	175817	358	2249	46	48	2.0362
chrX_48648812_49022390	chrX	48648812	49022390	373578	369	1822	50	49	0.9877
chrX_49022390_49224768	chrX	49022390	49224768	202378	320	1982	43	46	1.5812
chrX_49224768_49640514	chrX	49224768	49640514	415746	223	1698	41	45	0.5364
chrX_49640514_49933278	chrX	49640514	49933278	292764	301	554	29	40	1.0281
chrX_49933278_50460404	chrX	49933278	50460404	527126	358	464	23	34	0.6792
chrX_50460404_50651707	chrX	50460404	50651707	191303	103	122	9	15	0.5384
chrX_50651707_50865289	chrX	50651707	50865289	213582	157	173	11	16	0.7351
chrX_50865289_50903237	chrX	50865289	50903237	37948	22	22	3	8	0.5797
chrX_50903237_51428944	chrX	50903237	51428944	525707	420	1188	13	36	0.7989
chrX_51428944_51895804	chrX	51428944	51895804	466860	565	2244	14	32	1.2102
chrX_51895804_52862921	chrX	51895804	52862921	967117	1322	3292	25	41	1.3669
chrX_52862921_53074242	chrX	52862921	53074242	211321	182	479	15	36	0.8612
chrX_53074242_53227254	chrX	53074242	53227254	153012	190	647	13	39	1.2417
chrX_53227254_53288098	chrX	53227254	53288098	60844	69	200	14	38	1.134
chrX_53288098_53746943	chrX	53288098	53746943	458845	238	678	19	37	0.5187
chrX_53746943_53882146	chrX	53746943	53882146	135203	191	387	16	33	1.4127
chrX_53882146_54427719	chrX	53882146	54427719	545573	297	431	28	39	0.5444
chrX_54427719_54702662	chrX	54427719	54702662	274943	344	529	15	29	1.2512
chrX_54702662_55018711	chrX	54702662	55018711	316049	626	1561	19	40	1.9807
chrX_55018711_55527693	chrX	55018711	55527693	508982	795	3087	20	40	1.5619
chrX_55527693_55883928	chrX	55527693	55883928	356235	608	4286	19	43	1.7067
chrX_55883928_56739611	chrX	55883928	56739611	855683	1833	11033	27	48	2.1421
chrX_56739611_62615737	chrX	56739611	62615737	5876126	3098	12033	18	48	0.5272
chrX_62615737_64004087	chrX	62615737	64004087	1388350	586	699	9	30	0.4221
chrX_64004087_65456677	chrX	64004087	65456677	1452590	1950	3961	18	37	1.3424
chrX_65456677_66044595	chrX	65456677	66044595	587918	620	927	11	34	1.0546
chrX_66044595_67048360	chrX	66044595	67048360	1003765	1455	3576	9	35	1.4495
chrX_67048360_67730912	chrX	67048360	67730912	682552	752	1117	7	27	1.1017
chrX_67730912_68093427	chrX	67730912	68093427	362515	621	979	5	27	1.713
chrX_68093427_68185608	chrX	68093427	68185608	92181	116	145	5	15	1.2584
chrX_68185608_68404372	chrX	68185608	68404372	218764	127	136	6	12	0.5805
chrX_68404372_68678062	chrX	68404372	68678062	273690	359	459	10	25	1.3117
chrX_68678062_68744592	chrX	68678062	68744592	66530	16	16	7	8	0.2405
chrX_68744592_68824375	chrX	68744592	68824375	79783	61	67	4	8	0.7646
chrX_68824375_68929309	chrX	68824375	68929309	104934	34	34	6	8	0.324
chrX_68929309_68992749	chrX	68929309	68992749	63440	19	20	8	8	0.2995
chrX_68992749_69023601	chrX	68992749	69023601	30852	0	0	0	0	0.0
chrX_69023601_69067551	chrX	69023601	69067551	43950	28	45	5	5	0.6371
chrX_69067551_69122095	chrX	69067551	69122095	54544	14	14	6	7	0.2567
chrX_69122095_69166020	chrX	69122095	69166020	43925	38	45	6	13	0.8651
chrX_69166020_69232236	chrX	69166020	69232236	66216	86	147	3	13	1.2988
chrX_69232236_69316519	chrX	69232236	69316519	84283	21	22	7	10	0.2492
chrX_69316519_69528449	chrX	69316519	69528449	211930	382	523	13	25	1.8025
chrX_69528449_69960424	chrX	69528449	69960424	431975	488	684	8	26	1.1297
chrX_69960424_70034787	chrX	69960424	70034787	74363	52	54	5	6	0.6993
chrX_70034787_70088348	chrX	70034787	70088348	53561	47	56	9	10	0.8775
chrX_70088348_70129949	chrX	70088348	70129949	41601	28	35	8	12	0.6731
chrX_70129949_70178130	chrX	70129949	70178130	48181	17	19	7	8	0.3528
chrX_70178130_70238901	chrX	70178130	70238901	60771	103	240	13	24	1.6949
chrX_70238901_70444663	chrX	70238901	70444663	205762	271	813	16	36	1.3171
chrX_70444663_70944826	chrX	70444663	70944826	500163	845	1503	32	35	1.6894
chrX_70944826_71172341	chrX	70944826	71172341	227515	406	1320	26	37	1.7845
chrX_71172341_71218809	chrX	71172341	71218809	46468	78	122	22	22	1.6786
chrX_71218809_71518193	chrX	71218809	71518193	299384	164	281	27	32	0.5478
chrX_71518193_71651147	chrX	71518193	71651147	132954	79	146	20	36	0.5942
chrX_71651147_71957816	chrX	71651147	71957816	306669	326	677	29	30	1.063
chrX_71957816_72142823	chrX	71957816	72142823	185007	242	550	27	45	1.3081
chrX_72142823_72342668	chrX	72142823	72342668	199845	441	1103	27	45	2.2067
chrX_72342668_72387599	chrX	72342668	72387599	44931	47	94	16	25	1.046
chrX_72387599_73369231	chrX	72387599	73369231	981632	1140	5067	39	46	1.1613
chrX_73369231_74315990	chrX	73369231	74315990	946759	1479	7536	33	49	1.5622
chrX_74315990_74430577	chrX	74315990	74430577	114587	170	757	20	41	1.4836
chrX_74430577_75870815	chrX	74430577	75870815	1440238	2164	6451	28	45	1.5025
chrX_75870815_77442000	chrX	75870815	77442000	1571185	4293	13720	21	44	2.7323
chrX_77442000_78592685	chrX	77442000	78592685	1150685	1246	4595	14	48	1.0828
chrX_78592685_78856081	chrX	78592685	78856081	263396	364	907	13	40	1.3819
chrX_78856081_79082833	chrX	78856081	79082833	226752	296	688	10	35	1.3054
chrX_79082833_79439615	chrX	79082833	79439615	356782	820	1463	9	34	2.2983
chrX_79439615_79864915	chrX	79439615	79864915	425300	1141	1374	8	32	2.6828
chrX_79864915_80021917	chrX	79864915	80021917	157002	587	1048	5	25	3.7388
chrX_80021917_80222845	chrX	80021917	80222845	200928	467	528	6	25	2.3242
chrX_80222845_80931106	chrX	80222845	80931106	708261	848	1300	9	30	1.1973
chrX_80931106_81235122	chrX	80931106	81235122	304016	396	972	7	22	1.3026
chrX_81235122_81869573	chrX	81235122	81869573	634451	1006	3307	7	26	1.5856
chrX_81869573_82511119	chrX	81869573	82511119	641546	361	833	4	22	0.5627
chrX_82511119_82718445	chrX	82511119	82718445	207326	2	2	1	1	0.0096
chrX_82718445_83486307	chrX	82718445	83486307	767862	76	76	3	10	0.099
chrX_83486307_84272886	chrX	83486307	84272886	786579	828	843	5	18	1.0527
chrX_84272886_84669362	chrX	84272886	84669362	396476	780	1136	6	21	1.9673
chrX_84669362_84872134	chrX	84669362	84872134	202772	322	418	7	21	1.588
chrX_84872134_85139026	chrX	84872134	85139026	266892	518	933	8	37	1.9409
chrX_85139026_85433697	chrX	85139026	85433697	294671	393	773	8	36	1.3337
chrX_85433697_85851800	chrX	85433697	85851800	418103	760	810	7	25	1.8177
chrX_85851800_86101965	chrX	85851800	86101965	250165	295	300	3	26	1.1792
chrX_86101965_86499661	chrX	86101965	86499661	397696	378	434	3	23	0.9505
chrX_86499661_86625904	chrX	86499661	86625904	126243	7	7	2	2	0.0554
chrX_86625904_86845413	chrX	86625904	86845413	219509	117	118	3	6	0.533
chrX_86845413_86928695	chrX	86845413	86928695	83282	4	4	1	2	0.048
chrX_86928695_87223797	chrX	86928695	87223797	295102	5	5	1	2	0.0169
chrX_87223797_87389467	chrX	87223797	87389467	165670	178	178	1	4	1.0744
chrX_87389467_87461824	chrX	87389467	87461824	72357	180	180	1	7	2.4877
chrX_87461824_87595513	chrX	87461824	87595513	133689	107	107	2	8	0.8004
chrX_87595513_87693993	chrX	87595513	87693993	98480	17	17	1	6	0.1726
chrX_87693993_87952211	chrX	87693993	87952211	258218	2	2	1	1	0.0077
chrX_87952211_88143037	chrX	87952211	88143037	190826	0	0	0	0	0.0
chrX_88143037_88431746	chrX	88143037	88431746	288709	3	3	1	2	0.0104
chrX_88431746_88555327	chrX	88431746	88555327	123581	40	40	2	5	0.3237
chrX_88555327_88584387	chrX	88555327	88584387	29060	0	0	0	0	0.0
chrX_88584387_88735250	chrX	88584387	88735250	150863	0	0	0	0	0.0
chrX_88735250_88874009	chrX	88735250	88874009	138759	29	29	1	1	0.209
chrX_88874009_88984055	chrX	88874009	88984055	110046	0	0	0	0	0.0
chrX_88984055_89703622	chrX	88984055	89703622	719567	0	0	0	0	0.0
chrX_89703622_90041312	chrX	89703622	90041312	337690	9	9	1	1	0.0267
chrX_90041312_90382055	chrX	90041312	90382055	340743	0	0	0	0	0.0
chrX_90382055_90773052	chrX	90382055	90773052	390997	18	18	1	4	0.046
chrX_90773052_90933457	chrX	90773052	90933457	160405	59	59	1	1	0.3678
chrX_90933457_91170460	chrX	90933457	91170460	237003	180	195	2	3	0.7595
chrX_91170460_91307914	chrX	91170460	91307914	137454	8	8	1	1	0.0582
chrX_91307914_91749294	chrX	91307914	91749294	441380	387	387	3	14	0.8768
chrX_91749294_92154713	chrX	91749294	92154713	405419	69	70	3	11	0.1702
chrX_92154713_92317381	chrX	92154713	92317381	162668	37	41	3	5	0.2275
chrX_92317381_92474993	chrX	92317381	92474993	157612	42	46	2	2	0.2665
chrX_92474993_92580860	chrX	92474993	92580860	105867	28	28	3	5	0.2645
chrX_92580860_92644067	chrX	92580860	92644067	63207	1	1	1	1	0.0158
chrX_92644067_92834274	chrX	92644067	92834274	190207	39	39	4	10	0.205
chrX_92834274_92878982	chrX	92834274	92878982	44708	5	5	1	1	0.1118
chrX_92878982_93014582	chrX	92878982	93014582	135600	0	0	0	0	0.0
chrX_93014582_93269056	chrX	93014582	93269056	254474	21	21	3	4	0.0825
chrX_93269056_93408072	chrX	93269056	93408072	139016	3	3	1	1	0.0216
chrX_93408072_93462129	chrX	93408072	93462129	54057	1	1	1	1	0.0185
chrX_93462129_93670169	chrX	93462129	93670169	208040	148	148	1	4	0.7114
chrX_93670169_93785119	chrX	93670169	93785119	114950	51	51	3	7	0.4437
chrX_93785119_93879957	chrX	93785119	93879957	94838	18	18	1	2	0.1898
chrX_93879957_93969798	chrX	93879957	93969798	89841	35	35	2	3	0.3896
chrX_93969798_94055566	chrX	93969798	94055566	85768	12	12	2	3	0.1399
chrX_94055566_94094468	chrX	94055566	94094468	38902	4	4	1	2	0.1028
chrX_94094468_94238058	chrX	94094468	94238058	143590	2	2	1	2	0.0139
chrX_94238058_94433818	chrX	94238058	94433818	195760	8	8	1	2	0.0409
chrX_94433818_94793493	chrX	94433818	94793493	359675	9	9	2	2	0.025
chrX_94793493_94983298	chrX	94793493	94983298	189805	0	0	0	0	0.0
chrX_94983298_95084568	chrX	94983298	95084568	101270	3	3	1	2	0.0296
chrX_95084568_95299006	chrX	95084568	95299006	214438	1	1	1	2	0.0047
chrX_95299006_95592291	chrX	95299006	95592291	293285	0	0	0	0	0.0
chrX_95592291_95736653	chrX	95592291	95736653	144362	1	1	1	1	0.0069
chrX_95736653_95795341	chrX	95736653	95795341	58688	1	1	1	1	0.017
chrX_95795341_95826308	chrX	95795341	95826308	30967	1	1	1	1	0.0323
chrX_95826308_95965699	chrX	95826308	95965699	139391	4	4	1	3	0.0287
chrX_95965699_96035768	chrX	95965699	96035768	70069	14	14	1	2	0.1998
chrX_96035768_96095159	chrX	96035768	96095159	59391	14	14	1	3	0.2357
chrX_96095159_96383286	chrX	96095159	96383286	288127	183	183	1	4	0.6351
chrX_96383286_96541835	chrX	96383286	96541835	158549	217	217	1	4	1.3687
chrX_96541835_96579379	chrX	96541835	96579379	37544	16	16	1	2	0.4262
chrX_96579379_96671873	chrX	96579379	96671873	92494	9	9	2	4	0.0973
chrX_96671873_97092847	chrX	96671873	97092847	420974	487	492	2	8	1.1568
chrX_97092847_97159971	chrX	97092847	97159971	67124	5	5	2	3	0.0745
chrX_97159971_97671201	chrX	97159971	97671201	511230	137	137	1	2	0.268
chrX_97671201_97747484	chrX	97671201	97747484	76283	0	0	0	0	0.0
chrX_97747484_97852576	chrX	97747484	97852576	105092	0	0	0	0	0.0
chrX_97852576_97901365	chrX	97852576	97901365	48789	0	0	0	0	0.0
chrX_97901365_98134698	chrX	97901365	98134698	233333	0	0	0	0	0.0
chrX_98134698_98306505	chrX	98134698	98306505	171807	0	0	0	0	0.0
chrX_98306505_98409623	chrX	98306505	98409623	103118	0	0	0	0	0.0
chrX_98409623_98606786	chrX	98409623	98606786	197163	0	0	0	0	0.0
chrX_98606786_98832723	chrX	98606786	98832723	225937	0	0	0	0	0.0
chrX_98832723_98886649	chrX	98832723	98886649	53926	0	0	0	0	0.0
chrX_98886649_99191582	chrX	98886649	99191582	304933	0	0	0	0	0.0
chrX_99191582_99860537	chrX	99191582	99860537	668955	26	26	3	6	0.0389
chrX_99860537_99991881	chrX	99860537	99991881	131344	17	17	6	10	0.1294
chrX_99991881_100220849	chrX	99991881	100220849	228968	18	18	8	8	0.0786
chrX_100220849_100305492	chrX	100220849	100305492	84643	63	63	5	8	0.7443
chrX_100305492_100512686	chrX	100305492	100512686	207194	105	111	14	21	0.5068
chrX_100512686_100591930	chrX	100512686	100591930	79244	62	64	9	13	0.7824
chrX_100591930_100653526	chrX	100591930	100653526	61596	61	207	16	36	0.9903
chrX_100653526_100879810	chrX	100653526	100879810	226284	459	1665	29	48	2.0284
chrX_100879810_101097881	chrX	100879810	101097881	218071	329	964	32	47	1.5087
chrX_101097881_101250892	chrX	101097881	101250892	153011	342	675	22	35	2.2351
chrX_101250892_101321442	chrX	101250892	101321442	70550	115	154	20	28	1.63
chrX_101321442_101432732	chrX	101321442	101432732	111290	265	1057	28	46	2.3812
chrX_101432732_102532409	chrX	101432732	102532409	1099677	2072	15953	54	49	1.8842
chrX_102532409_102988445	chrX	102532409	102988445	456036	671	3586	47	48	1.4714
chrX_102988445_103255949	chrX	102988445	103255949	267504	457	3193	40	47	1.7084
chrX_103255949_103430047	chrX	103255949	103430047	174098	263	1835	38	47	1.5106
chrX_103430047_103695892	chrX	103430047	103695892	265845	354	2298	35	46	1.3316
chrX_103695892_103745882	chrX	103695892	103745882	49990	83	492	30	39	1.6603
chrX_103745882_103822213	chrX	103745882	103822213	76331	125	276	26	31	1.6376
chrX_103822213_103919525	chrX	103822213	103919525	97312	168	1144	26	44	1.7264
chrX_103919525_104293566	chrX	103919525	104293566	374041	481	2558	28	43	1.286
chrX_104293566_105014479	chrX	104293566	105014479	720913	766	1411	26	34	1.0625
chrX_105014479_105223572	chrX	105014479	105223572	209093	128	133	6	8	0.6122
chrX_105223572_106025700	chrX	105223572	106025700	802128	540	659	7	23	0.6732
chrX_106025700_106917472	chrX	106025700	106917472	891772	908	1516	15	34	1.0182
chrX_106917472_107603802	chrX	106917472	107603802	686330	811	2455	22	37	1.1816
chrX_107603802_107966246	chrX	107603802	107966246	362444	397	992	24	37	1.0953
chrX_107966246_108161245	chrX	107966246	108161245	194999	299	892	18	27	1.5333
chrX_108161245_108727639	chrX	108161245	108727639	566394	868	3122	18	27	1.5325
chrX_108727639_109081928	chrX	108727639	109081928	354289	599	1282	16	26	1.6907
chrX_109081928_109374191	chrX	109081928	109374191	292263	321	590	10	22	1.0983
chrX_109374191_109625225	chrX	109374191	109625225	251034	300	499	11	22	1.1951
chrX_109625225_109784866	chrX	109625225	109784866	159641	62	77	5	13	0.3884
chrX_109784866_109935726	chrX	109784866	109935726	150860	99	138	4	7	0.6562
chrX_109935726_110020207	chrX	109935726	110020207	84481	100	114	6	12	1.1837
chrX_110020207_110158191	chrX	110020207	110158191	137984	92	95	5	16	0.6667
chrX_110158191_110427668	chrX	110158191	110427668	269477	85	94	6	16	0.3154
chrX_110427668_110697068	chrX	110427668	110697068	269400	545	955	7	28	2.023
chrX_110697068_111008875	chrX	110697068	111008875	311807	259	346	10	26	0.8306
chrX_111008875_111151331	chrX	111008875	111151331	142456	39	47	9	12	0.2738
chrX_111151331_111289659	chrX	111151331	111289659	138328	144	149	8	13	1.041
chrX_111289659_111547137	chrX	111289659	111547137	257478	113	122	7	10	0.4389
chrX_111547137_111914379	chrX	111547137	111914379	367242	159	199	8	15	0.433
chrX_111914379_112156786	chrX	111914379	112156786	242407	39	39	6	9	0.1609
