block_id	genes_per_kb	n_genes_tss	avi_top1_fraction	avi_mean	eqtl_variants_per_kb
chr17_79477449_79519691	0.0236731	0	0.0014835156	3.2055746	0.3314
chr17_79519691_79554995	0.0283254	0	0.002605937	3.2924141	1.0197
chr17_79554995_79599290	0.0451518	0	0.0023253189	3.3478192	0.9933
chr17_79599290_79649543	0.0397986	2	0.0022220896	3.1159499	0.4975
chr17_79649543_79720757	0.0280844	2	0.0011420975	3.1714607	1.6008
chr17_796576_806902	0.0968429	0	0.045193363	6.5233817	1.4526
chr17_79720757_79745401	0.0405778	1	0.029324244	4.2829396	3.8143
chr17_79745401_79782467	0.0269789	1	0.011070343	3.942005	0.6475
chr17_79782467_79840734	0.0858119	4	0.065777656	7.0513265	1.5961
chr17_79840734_79883551	0.0233552	1	0.0046554717	3.8497616	1.9151
chr17_79883551_79905552	0	0	0.00066663637	3.1838787	1.1363
chr17_79905552_79919938	0.139024	1	0.0037768201	3.6666467	2.6415
chr17_79919938_79943122	0.1294	1	0.019568093	4.6547736	3.1056
chr17_79943122_79952494	0.106701	0	0.089806516	7.3718278	1.3871
chr17_79952494_79970756	0.109517	1	0.0046909794	3.7664272	0.7666
chr17_79970756_79984455	0.072998	0	0.0018736161	4.0011379	0.365
chr17_79984455_80016703	0.0620194	1	0.014977673	4.4090603	2.4498
chr17_80016703_80082621	0.0606815	4	0.011868281	4.3750333	5.5675
chr17_80082621_80128718	0.0650802	2	0.046937255	5.3040294	6.2694
chr17_80128718_80199305	0.0566677	4	0.029396348	4.6667174	3.4709
chr17_80199305_80259483	0.0664695	3	0.041144604	4.9093685	3.7057
chr17_8025391_8092005	0.0900712	6	0.03802504	5.3737316	3.768
chr17_80259483_80318825	0.0337029	2	0.013913698	4.2592036	2.2918
chr17_80318825_80353558	0.115164	2	0.087054578	5.8226522	2.3609
chr17_80353558_80437545	0.0476264	3	0.03071904	4.611397	2.3575
chr17_80437545_80455230	0.11309	1	0.0091226086	3.9535804	1.9225
chr17_80455230_80473534	0.109266	1	0.037896999	5.3822099	1.5844
chr17_80473534_80558425	0.0824587	7	0.011995775	4.1379324	2.191
chr17_80558425_80787807	0.00871908	1	0.00360098	4.2166343	3.8146
chr17_806902_834344	0.0364405	0	0.014503316	4.381556	0.9475
chr17_80787807_80807556	0.101271	1	0.0048103701	4.1555766	3.6458
chr17_80807556_80829797	0.089924	1	0.011315438	4.1857772	0.8093
chr17_80829797_80864462	0.0288475	0	0.011240925	4.2081476	1.0962
chr17_80864462_80902681	0.026165	0	0.019335932	4.2692554	4.0556
chr17_80902681_80985335	0.0604931	4	0.015482211	4.016527	4.0651
chr17_8092005_8105246	0.075523	0	0.024595323	4.9210441	2.6433
chr17_80985335_81012085	0.11215	3	0.017482866	4.5565784	5.1589
chr17_81012085_81020853	0.114051	0	0.0027372263	4.0409722	5.5885
chr17_81020853_81070030	0.0813388	4	0.011922918	4.7089046	4.4126
chr17_8105246_8131310	0.115101	3	0.082207899	6.9654394	3.0694
chr17_81070030_81123504	0.0374014	0	0.042942988	5.4216443	3.3661
chr17_81123504_81144296	0.288573	5	0.041105553	5.2001163	4.1843
chr17_81144296_81197358	0.0565376	2	0.024154134	4.4152685	4.6738
chr17_81197358_81302541	0.0760579	8	0.028030512	4.6021849	3.261
chr17_81302541_81362711	0.0664783	4	0.0071962772	4.3906139	4.0552
chr17_8131310_8202910	0.153631	11	0.062020484	6.4750971	2.7235
chr17_81362711_81409434	0.171222	7	0.021730911	5.3019132	3.189
chr17_81409434_81442163	0.0305539	0	0.021499791	5.0487839	2.5665
chr17_81442163_81459730	0.11385	1	0.12931443	8.0829764	3.757
chr17_81459730_81533414	0.108572	7	0.040135353	4.9047316	4.3429
chr17_81533414_81558634	0.118953	1	0.053661116	5.7528612	3.6082
chr17_81558634_81663597	0.0381087	4	0.021680656	4.7321271	5.7354
chr17_81663597_81723938	0.165725	10	0.059323953	5.6302223	5.5352
chr17_81723938_81882228	0.0631752	10	0.032068629	4.7758601	1.7184
chr17_81882228_82034541	0.118178	18	0.061106625	6.1910568	2.3045
chr17_8202910_8292157	0.078434	6	0.064132875	6.0232284	3.283
chr17_82034541_82076205	0.144009	6	0.077836982	5.8567603	3.4322
chr17_82076205_82233986	0.0380274	6	0.033759874	5.0554782	4.7281
chr17_82233986_82311794	0.102817	7	0.031187881	5.2498113	2.519
chr17_82311794_82446036	0.0893908	11	0.021612709	4.8287703	4.03
chr17_82446036_82504323	0.120095	7	0.019026541	4.5097127	4.1176
chr17_82504323_82571950	0.014787	1	0.0092172259	4.3058709	3.3419
chr17_8292157_8358022	0.136643	8	0.034105114	5.2170326	4.0082
chr17_834344_851218	0.0592628	0	0.014460116	5.3717068	2.0742
chr17_8358022_8401625	0.137605	6	0.03547921	5.9028281	1.9723
chr17_8401625_8428885	0.0366838	1	0.0067742724	4.8134126	2.201
chr17_8428885_8648831	0.0227329	4	0.031418318	5.360611	1.2503
chr17_851218_878378	0.0736377	1	0.00544919	5.0331332	3.5714
chr17_8648831_8681880	0	0	0.0076956438	4.5164838	0.3328
chr17_8681880_8706238	0	0	0.0060760325	3.9746372	1.5601
chr17_8706238_8749910	0.0457959	1	0.015662209	4.6727483	3.6408
chr17_8749910_8773897	0.0416892	1	0.011506233	3.7948132	2.0011
chr17_8773897_8803648	0.0672246	1	0.020895656	4.8209129	3.6974
chr17_878378_900322	0.0911411	0	0.0089166363	5.3931788	6.2887
chr17_8803648_8839513	0.0278823	0	0.029731865	4.9192084	1.2268
chr17_8839513_8873754	0.0292048	1	0.0082746805	4.7508641	1.6939
chr17_8873754_8913672	0.0250514	0	0.040908863	5.2181593	2.931
chr17_8913672_8995846	0.0365079	3	0.005516749	4.3048108	1.5942
chr17_8995846_9026447	0.0326787	1	0.04360424	6.1454736	1.1438
chr17_900322_915178	0.134626	1	0.0098501167	5.623768	6.9332
chr17_9026447_9060400	0.0294525	0	0.0093855231	4.9025569	1.8261
chr17_9060400_9074801	0.0694396	0	0.020345809	5.5232126	3.8192
chr17_9074801_9107126	0.0309358	0	0.0034441866	4.4993471	4.0217
chr17_9107126_9170616	0.0157505	0	0.011272116	4.5239392	1.7168
chr17_915178_919492	0.231803	0	0.015376294	6.2367718	2.0862
chr17_9170616_9202020	0.0636862	1	0.010678045	4.7075124	1.9424
chr17_919492_939776	0.0492999	0	0.0087753895	5.43096	3.8454
chr17_9202020_9221588	0.0511038	0	0.014530526	4.8470486	1.3287
chr17_9221588_9234745	0.0760052	0	0.007245826	3.7686985	2.0521
chr17_9234745_9254488	0.151953	1	0.030154147	5.5123259	2.2286
chr17_9254488_9278406	0.0418095	0	0.013922569	4.9817329	0.5435
chr17_9278406_9297509	0.104696	1	0.0058804027	4.823525	0.3141
chr17_9297509_9341107	0.0458737	0	0.015941098	5.1332425	0.2982
chr17_9341107_9395383	0.0184243	0	0.0041209129	4.3598231	0.7922
chr17_9395383_9409535	0.0706614	0	0.0043574524	4.567339	1.1306
chr17_939776_958711	0.0528123	0	0.0095414136	5.0144225	2.3237
chr17_9409535_9457771	0.0414628	1	0.010407165	5.007403	2.1146
chr17_9457771_9486387	0.104836	1	0.0071638244	4.5040164	0.9785
chr17_9486387_9519126	0.0305446	0	0.005538756	4.1651771	3.3294
chr17_9519126_9543584	0.0408864	0	0.0041295282	4.2978194	1.3493
chr17_9543584_9585465	0.0955087	4	0.0097657649	4.3099319	1.6714
chr17_9585465_9652058	0.075083	4	0.024617202	4.7715261	0.2403
chr17_958711_1012093	0.0749316	3	0.032589013	6.0779841	1.5548
chr17_9652058_9704333	0.0191296	0	0.018778894	4.5410763	2.4677
chr17_9704333_9715048	0.0933271	0	0.015585628	3.9372996	0.6533
chr17_9715048_9729133	0.0709975	0	0.015477458	4.194216	1.065
chr17_9729133_9750535	0.0467246	0	0.00073201881	3.2504604	0.3738
chr17_9750535_9789688	0.0510817	1	0.013340825	3.6494219	0.7918
chr17_9789688_9812291	0.22121	3	0.018817561	4.3935459	2.5218
chr17_9812291_9820576	0.1207	0	0.0014886341	3.9496536	0.3621
chr17_9820576_9839421	0.106129	2	0.01843106	4.8399451	3.5553
chr17_9839421_9847503	0.123732	0	0.019343397	4.5042205	0.9899
chr17_9847503_9904321	0.0528002	1	0.014872048	4.418207	4.2944
chr17_9904321_9918301	0.143062	1	0.035383882	5.2698629	3.2904
chr17_9918301_9954731	0.0274499	0	0.016909141	4.003948	0.6862
chr17_9954731_9969661	0.0669792	0	0.0081044876	3.9260188	0.5358
chr17_9969661_9974164	0.222074	0	0.017173736	5.1868528	0.0
chr17_9974164_9996846	0.0440878	0	0.0031302354	4.104022	0.2204
chr17_9996846_10018438	0.0463134	0	0.0014974682	4.2892379	0.0
chr18_10031291_10074497	0	0	0.0029085467	4.3792184	0.7638
chr18_10074497_10102246	0.0360373	1	0.0013213689	3.948674	0.3964
chr18_10102246_10115700	0.0743273	0	0.002353699	4.18312	0.1487
chr18_10115700_10140135	0.0409249	0	0.003246709	4.3223707	2.2099
chr18_10140135_10156085	0.0626959	0	0.0019017764	3.7749327	0.3762
chr18_10156085_10170600	0	0	0.00073487197	3.5328648	0.5512
chr18_10170600_10182904	0	0	0.00032509753	3.5960126	1.788
chr18_10182904_10199282	0	0	0.00052916514	3.4904662	0.0
chr18_10199282_10247428	0	0	0.0019662416	4.0961156	0.2908
chr18_10247428_10268162	0	0	0.002089965	4.4499259	0.0482
chr18_10268162_10280172	0	0	0.004190952	4.1096849	0.2498
chr18_10280172_10297210	0	0	0.006319208	4.3152955	0.0
chr18_10297210_10313484	0.0614477	1	0.00090123305	3.8262698	0.0
chr18_10313484_10330649	0.116516	0	0.00046606467	3.6026017	0.4661
chr18_10330649_10335284	0.21575	0	0.0048903272	3.6800831	0.863
chr18_10335284_10363631	0.0352771	0	0.0011053492	3.5817946	0.4233
chr18_10363631_10398310	0.0865077	3	0.0036237108	4.1368902	0.2595
chr18_1039198_1078212	0.0256318	0	0.00082876232	4.0451265	0.3845
chr18_10398310_10406726	0.237643	1	0.0042379594	5.2107466	1.6635
chr18_10406726_10426038	0.103563	1	0.00324496	4.1878762	2.5891
chr18_10426038_10470984	0.0222489	1	0.0077352082	4.8819194	1.8689
chr18_10470984_10564316	0.0214289	1	0.019618137	4.7548046	4.0286
chr18_10564316_10660862	0.0725043	7	0.0021095298	3.9845699	3.2731
chr18_10660862_10668139	0.274839	1	0.0076038661	3.8585677	2.4735
chr18_10668139_10684093	0.0626802	0	0.05490786	5.5002741	1.0656
chr18_10684093_10725974	0.0716315	2	0.042939121	5.2058332	3.8203
chr18_10725974_10766427	0.0988802	2	0.049654331	5.6441343	3.9058
chr18_10766427_10814249	0.0209109	0	0.030090753	4.5831635	0.6064
chr18_1078212_1095308	0.0584932	0	0.0021252535	3.7302705	0.0585
chr18_10814249_10845828	0.0316666	0	0.00065444335	4.1519834	0.475
chr18_10845828_10897715	0.0385453	1	0.007529182	4.3107512	0.5975
chr18_10897715_10936838	0.0511208	0	0.00434527	4.5984567	1.6103
chr18_10936838_11028678	0.0108885	0	0.0021559233	4.1334383	1.8619
chr18_1095308_1197876	0.0292489	2	0.00010724592	3.4447187	0.234
chr18_11028678_11050415	0.0460045	0	0.0030362976	4.2721198	0.0
chr18_11050415_11075569	0.0397551	0	0.0038032387	3.8864809	0.159
chr18_11075569_11091691	0.062027	0	0.0012405409	4.0457796	0.4962
chr18_11091691_11107765	0.0622123	0	0.0012649828	4.3231571	0.3111
chr18_11107765_11173680	0.0151711	1	0.0026903335	3.8783313	0.0303
chr18_11173680_11235728	0	0	0.0008595496	3.2477595	0.3707
chr18_11235728_11256752	0	0	0.00044393709	3.3161945	0.2378
chr18_11256752_11312746	0	0	0.00045242943	3.5954412	0.1607
chr18_11312746_11322868	0	0	0.0020417572	3.2082116	0.1976
chr18_11322868_11362411	0.0252889	1	0.0021326994	4.1280998	0.8345
chr18_11362411_11412628	0.0398272	2	0.00045801223	3.652921	1.3143
chr18_11412628_11444651	0	0	0.00021859289	3.1120684	1.0617
chr18_11444651_11488247	0.0688137	2	0.00012998134	3.2895206	3.8306
chr18_11488247_11553124	0.0462413	2	0.0010841027	3.629861	4.0538
chr18_11553124_11578238	0	0	0.00066364047	3.3706446	0.8362
chr18_11578238_11606430	0	0	0.00010641317	3.3578239	1.277
chr18_11606430_11649830	0.138249	6	0.0076036866	3.3432638	2.788
chr18_11649830_11670928	0.0947957	2	0.0022276993	3.049316	2.3699
chr18_11670928_11687570	0	0	6.0088932e-05	3.0126673	3.5452
chr18_11687570_11702676	0.0661989	1	0.0083851891	4.6272484	3.7733
chr18_11702676_11765357	0.0478614	1	0.0069186303	4.0043152	2.1378
chr18_11765357_11801288	0.0556622	1	0.0025882942	3.7837245	3.4232
chr18_11801288_11861423	0.0831463	4	0.011141598	4.6301225	3.7915
chr18_11861423_11874373	0.0772201	0	0.031119691	4.8345766	4.0154
chr18_11874373_11880206	0.171438	0	0.0097148408	4.0550512	0.3429
chr18_11880206_11900646	0.0978474	0	0.041438356	5.8281817	4.5499
chr18_11900646_11915048	0.208304	3	0.0042818127	4.5555769	5.5548
chr18_11915048_11954023	0.0256575	1	0.0015480009	4.1741708	5.3881
chr18_11954023_11978737	0	0	0.0020366324	4.191506	3.8844
chr18_11978737_12023777	0.044405	2	0.011708111	5.112043	4.4183
chr18_1197876_1221371	0.0425622	0	1.4187416e-05	3.0206237	1.1492
chr18_12023777_12072365	0.123487	5	0.018200653	5.0737073	4.5484
chr18_12072365_12230435	0.0885684	13	0.0067923494	4.1200566	3.0619
chr18_1221371_1436121	0.0232829	4	0.00065036865	3.5510097	1.2806
chr18_12230435_12256932	0.11322	3	0.0062522801	3.8387109	3.8872
chr18_12256932_12278838	0.0912992	0	0.017894641	4.2903785	3.2411
chr18_12278838_12386772	0.0555895	6	0.027337694	4.9679246	2.8999
chr18_12386772_12442230	0.0721267	4	0.008703283	4.2814573	3.426
chr18_12442230_12516220	0.040546	1	0.019034104	5.2367987	2.1354
chr18_12516220_12737583	0.0180699	4	0.012115846	4.9500738	2.9815
chr18_12737583_12773073	0.0845309	2	0.0014088476	4.0952756	2.9868
chr18_12773073_12888221	0.017369	1	0.010548743	4.9952091	3.1351
chr18_12888221_12924313	0.0831209	2	0.0024659204	4.6279389	2.9369
chr18_12924313_13180059	0.0234608	6	0.016756209	4.8512833	2.9952
chr18_13180059_13224918	0.0668762	3	0.0055210028	4.278641	2.7196
chr18_13224918_13284032	0.0845823	4	0.0023852218	4.6531667	1.9961
chr18_13284032_13374912	0.022007	1	0.00123973	4.5294886	0.5942
chr18_13374912_13424990	0.0399377	0	0.0048857116	4.7011459	0.2396
chr18_13424990_13450235	0.0792236	1	0.012979468	5.2940311	0.6338
chr18_13450235_13461196	0.273698	1	0.0027673874	4.5644786	1.9159
chr18_13461196_13493555	0.0927099	2	0.0027606951	4.8419963	3.8011
chr18_13493555_13523482	0.100244	2	0.0030741471	4.8938445	5.1793
chr18_13523482_13545856	0.0446947	0	0.0022794315	4.9549553	0.8492
chr18_13545856_13572221	0.0758581	1	0.0032998293	5.057661	1.3275
chr18_13572221_13611089	0.0257281	0	0.0012864053	4.650822	0.4888
chr18_13611089_13640156	0.0688066	1	0.0078668823	4.6957977	0.2064
chr18_13640156_13819665	0.0389953	6	0.0093774314	4.5629042	2.6572
chr18_13819665_13877442	0.0173079	1	0.0077481812	3.6534472	4.4654
chr18_13877442_13921537	0.0453566	2	0.012798125	3.989004	3.1523
chr18_13921537_13998216	0	0	9.5636789e-05	3.3468427	3.1169
chr18_13998216_14144633	0.0546385	7	0.0031303287	3.374059	2.65
chr18_14144633_14186433	0.0956938	4	0.0073205742	3.3433305	1.8182
chr18_14186433_14326390	0.0428703	4	0.0015361861	2.9163275	3.5511
chr18_14326390_14357901	0.12694	3	0.0002538796	2.7997694	6.347
chr18_14357901_14436632	0.0508059	4	0.0073329862	3.8094648	1.5115
chr18_1436121_1467943	0	0	0.00027234827	3.1609727	3.0168
chr18_14436632_14474442	0.026448	1	0.0004496165	2.7345252	2.6977
chr18_14474442_14639748	0.0483951	8	0.0036255994	3.2147758	1.7846
chr18_14639748_14772449	0.030143	4	0.0037402381	2.8879176	3.5644
chr18_1467943_1503476	0	0	0.00023452378	3.4220028	0.6754
chr18_14772449_14937424	0.0363691	5	0.0047138455	3.3937219	1.7639
chr18_14937424_15030349	0.0538068	5	0.0065500852	3.596717	1.4528
chr18_15030349_15091569	0.0326691	2	0.00036480453	2.8799683	3.1689
chr18_1503476_1575019	0.0139776	1	0.0005358083	3.6307257	1.2999
chr18_15091569_15203846	0.0623458	6	0.001131131	2.5043296	3.0817
chr18_15203846_21620251	0.00264946	17	0.0018205187	1.968306	0.1267
chr18_1575019_1610558	0.0281381	0	0.00035641596	3.4286936	3.3766
chr18_1610558_1678019	0.0296468	1	0.00030634984	3.4468621	2.5793
chr18_1678019_1707172	0.0686036	0	0.0004344893	3.257267	1.5093
chr18_1707172_1772447	0.0306396	0	0.00043406102	3.1991592	0.9958
chr18_1772447_1811416	0.0769843	1	0.00026516804	3.2132689	0.1026
chr18_1811416_1895587	0.0237612	0	0.00054254632	3.3228499	0.1069
chr18_1895587_1941741	0.0649998	1	0.00034666551	3.5362248	0.1517
chr18_1941741_1967602	0.0773365	0	0.00051557687	3.4053054	0.0
chr18_1967602_2035977	0.0292505	0	0.00010725168	3.5835109	0.1755
chr18_2035977_2055035	0.104943	0	0.0043901074	4.0544176	0.1574
chr18_2055035_2096904	0.023884	0	0.00027864689	3.9161753	0.0239
chr18_2096904_2163315	0.0150577	0	0.00075288732	3.7951036	0.256
chr18_21620251_21694527	0.0673165	3	0.013930027	5.1903349	1.2521
chr18_2163315_2183055	0.0506586	0	0.00067544748	4.2116231	0.152
chr18_21694527_21906137	0.0567081	12	0.01709434	5.3754948	1.3326
chr18_2183055_2194866	0.0846668	0	0.00011288911	4.1135519	0.0
chr18_21906137_21977425	0.0280552	2	0.0019124303	3.8453002	0.7855
chr18_2194866_2206493	0.0860067	0	0.00031535793	3.5356438	0.0
chr18_21977425_22019781	0.0236094	1	0.0068309881	4.3694643	0.4486
chr18_22019781_22087757	0.0147111	0	0.0073555372	4.3585043	0.7797
chr18_2206493_2238246	0.0314931	0	0.0010392719	3.9278552	0.0945
chr18_22087757_22130707	0.0465658	1	0.0042374854	4.0929115	1.5134
chr18_22130707_22197478	0.0748828	5	0.024017413	5.4498527	0.2846
chr18_22197478_22253431	0.0536164	2	0.010282439	4.7551687	0.5898
chr18_22253431_22334897	0	0	0.0064198561	4.5234206	1.1048
chr18_22334897_22415768	0.0247307	1	0.0053830586	4.5845091	0.5812
chr18_2238246_2278512	0.0248348	0	0.00082782828	4.119012	1.1672
chr18_22415768_22475991	0.0332099	2	0.013084702	5.1752433	0.548
chr18_22475991_22558090	0	0	0.0071945659	5.1044034	0.3898
chr18_22558090_22709614	0.0263985	3	0.0077809456	4.7886993	1.0691
chr18_22709614_22787922	0.0255402	0	0.0070576016	4.8438575	2.1198
chr18_2278512_2302771	0.0412218	0	0.00082443629	3.6097102	0.1649
chr18_22787922_23068136	0.0285496	8	0.0091477704	5.3369656	1.9735
chr18_2302771_2327090	0.0411201	0	0.0019874721	4.6601328	0.2056
chr18_23068136_23138933	0.0141249	1	0.0073355274	4.7272019	0.8051
chr18_23138933_23211125	0.0277039	0	0.0048527999	4.8159268	0.651
chr18_23211125_23270973	0.050127	1	0.017343938	5.3631654	0.9023
chr18_2327090_2372242	0.0221474	0	0.00076039452	4.1628834	0.0443
chr18_23270973_23312080	0.0243268	0	0.0077440176	5.3439282	2.8219
chr18_23312080_23405668	0.0106851	0	0.0091037312	5.0902393	1.731
chr18_23405668_23493265	0.0456637	4	0.017782192	5.096644	2.5457
chr18_23493265_23591181	0.0306385	3	0.042948378	5.7286069	2.1038
chr18_23591181_23621375	0.0331192	0	0.012839195	5.1892252	1.8878
chr18_23621375_23672628	0.0390221	1	0.012343993	5.1115604	1.2877
chr18_23672628_23812090	0.0215112	3	0.008422844	5.0063101	1.6062
chr18_2372242_2404018	0.0314703	0	0.00043009399	3.6967688	0.0944
chr18_23812090_23991888	0.0111236	1	0.0268023	5.6013215	1.6185
chr18_23991888_24045059	0.0376145	2	0.006149969	5.1581018	2.4261
chr18_2404018_2447966	0.0227542	0	0.0027608386	4.4401846	0.0228
chr18_24045059_24102084	0.0350723	1	0.013216426	4.9392287	2.1569
chr18_24102084_24154872	0.0947185	4	0.016499962	4.7780892	2.2354
chr18_24154872_24198664	0.114176	3	0.04093594	5.8189331	2.3064
chr18_24198664_24220335	0.0922892	1	0.0041222525	4.8432977	1.1075
chr18_24220335_24269056	0.020525	0	0.0055280748	5.0422299	0.4516
chr18_24269056_24325592	0.0353757	1	0.010482996	5.028657	0.9728
chr18_24325592_24390688	0.0307239	1	0.007645119	4.5714705	1.1214
chr18_24390688_24469616	0.0760186	6	0.014397088	4.9379029	2.4073
chr18_24469616_24498984	0.0681013	1	0.010794062	4.4651283	1.8387
chr18_2447966_2482217	0.0291962	0	0.00026276605	3.9841392	0.4087
chr18_24498984_24539865	0.097845	3	0.0037833386	4.2929397	1.0274
chr18_24539865_24553562	0.146017	1	0.0011924752	4.4200221	1.9712
chr18_24553562_24615034	0.0162676	0	0.0081934322	4.3583065	1.4153
chr18_24615034_24752631	0.0290704	3	0.006049066	4.4040464	2.1512
chr18_24752631_24862160	0.00913	0	0.0063666548	4.761074	0.7395
chr18_2482217_2495531	0.0751089	1	0.00057583496	4.083367	1.5022
chr18_24862160_24896589	0.0290453	0	0.0054217859	5.3888808	0.61
chr18_24896589_24918206	0.0462599	0	0.0043175896	4.4861716	0.5551
chr18_24918206_24957774	0.0505459	0	0.01003336	5.7096897	0.1011
chr18_2495531_2508672	0.0760977	0	0.00010146361	3.5944474	3.6527
chr18_24957774_25008897	0.0391213	1	0.013438179	5.1141519	0.8607
chr18_25008897_25093260	0.0355606	2	0.022999814	6.0507876	0.3556
chr18_2508672_2528576	0.0502412	1	0.0013732583	4.8455891	4.4212
chr18_25093260_25167515	0.0134671	0	0.02815972	6.8413458	0.8888
chr18_25167515_25224280	0.0528495	2	0.037728647	7.1559488	0.7399
chr18_25224280_25314519	0.0221634	1	0.053775714	7.5599711	0.3879
chr18_2528576_2571412	0.0933794	3	0.018037788	5.6032837	3.315
chr18_25314519_25348909	0.0290782	0	0.014984976	6.4822194	0.0291
chr18_25348909_25362533	0.0733999	1	0.030779017	6.9566281	0.2202
chr18_25362533_25378072	0	0	0.0099963533	5.0393584	0.0
chr18_25378072_25419747	0	0	0.00062387522	3.5452939	0.072
chr18_25419747_25465973	0	0	0.0070667301	4.9737148	0.3894
chr18_25465973_25536761	0	0	0.0083394549	4.6520217	0.1413
chr18_25536761_25632766	0	0	0.004527542	4.2452827	0.0521
chr18_25632766_25762568	0	0	0.0052413163	4.6566363	0.0231
chr18_2571412_2634129	0.0637786	4	0.021769749	5.1640934	2.8222
chr18_25762568_25825701	0.0158396	1	0.0049577875	4.7045592	0.0792
chr18_25825701_25855920	0	0	0.0080964515	4.8771451	0.5626
chr18_25855920_25874009	0	0	0.0029483848	4.7667334	0.6081
chr18_25874009_25951267	0	0	0.0023255413	4.5841987	0.8802
chr18_25951267_25969465	0.0549511	1	0.0071619592	5.2425491	1.3188
chr18_25969465_26217889	0.0201269	5	0.011393156	4.9230592	1.5779
chr18_26217889_26446227	0.0262768	6	0.0096435985	4.9068425	1.7255
chr18_2634129_2654991	0.143802	2	0.0027002844	4.7066237	4.2661
chr18_26446227_26485319	0.0255807	0	0.017360756	5.5239549	1.4581
chr18_26485319_26514207	0.0346164	0	0.011054186	5.4572601	0.2077
chr18_26514207_26540361	0.0382351	0	0.0014146976	4.8109819	1.797
chr18_26540361_26578560	0.0785361	2	0.048352051	6.654862	2.199
